"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","PE-A","Time"
141965,132390,201142,122007,96863.8,165906,73101.8,10.7445
89422.2,89458.8,168178,69912.1,61235.1,144045,15362.1,10.7451
114735,108797,188857,112707,89123.2,162056,12954.2,10.7488
166460,138224,211462,141916,109284,171901,25509.2,10.753
149180,130498,206919,144686,104732,175369,23704,10.7543
127344,114344,199317,136581,117771,165868,38471.2,10.7607
122900,117015,193127,97628.6,82560.6,154598,139106,10.7638
134341,113487,193310,137118,106961,169857,51150.6,10.7679
103534,102261,188138,58756.6,52037,143508,16250.7,10.7803
82595.3,82970.1,162302,52998.9,47224.5,137600,24282.6,10.7815
81727.1,87132,159558,105230,98014,151641,22662.3,10.7857
132915,119770,201201,90941.4,77205.7,159468,21436.4,10.8109
103452,102378,189197,95139.9,85571,156123,31948.3,10.8159
76120.7,79307,159914,51984.5,51693.3,134960,17361.3,10.8197
118675,108778,192742,137573,113437,162607,18095.8,10.8223
115703,118386,191730,89808.7,81281.1,150875,24928.5,10.8263
113518,108532,189678,83960.6,71025.5,154796,17606.2,10.8301
140854,119158,209976,155607,124959,171712,40632,10.8335
103779,91225.9,179448,130556,105452,167729,46804.7,10.8385
82718.2,84787.4,166011,66930,63291.4,144976,25996.4,10.8398
88689.3,89699.4,165079,77730.8,70199.6,148348,22055,10.8521
123484,110051,188998,101495,77620.5,159700,27083.1,10.8526
96988.6,99486.1,175069,64723.4,59688.5,138759,27393.3,10.8562
111511,98457.1,193050,131025,111180,162982,18063.8,10.8583
93255.1,94609.9,168121,68406.2,59131.3,148090,30666.7,10.8592
92315.6,90060.1,172645,65806,57074.8,146339,33235.3,10.8621
92416.5,93872.1,167165,73309.5,67696.5,146085,32565.9,10.8652
154612,128060,208388,164142,123111,176456,16888.6,10.8695
142383,138858,201341,108499,92428.8,159203,66991.2,10.8733
141221,126009,208770,90718.3,69016.5,161417,23060,10.8854
95627.5,97545.3,182879,76966.1,70159,148204,32551.9,10.8911
134692,121174,203360,95208.7,71518,160139,20897.3,10.8923
109339,105964,179656,80211.4,67689.1,154985,22917.5,10.9036
105856,102325,188600,69609.7,59644.9,159501,12319.6,10.906
77451.2,78955.4,158656,59483.1,53603.9,144332,8066.09,10.9104
158455,125521,210890,139350,102408,175190,46871.7,10.9116
100410,98258.8,182886,90234.1,80091.9,148769,24504.3,10.9116
96931.9,92331.8,192688,82366.8,71046.1,172702,18827.5,10.9193
65302.8,66634.7,152065,52215.8,48409.4,137155,14757.7,10.9299
90772.9,92134.5,165582,79408.6,72653.5,148718,23599.5,10.9351
85843.6,83055.1,165971,69899.2,61015.7,145664,54120.5,10.9458
92185.1,92482.7,175798,73597.3,66687.4,147630,34589.5,10.9502
121793,113325,182248,109665,84783.9,163155,41817.9,10.9529
81653,80420.7,164300,70611.2,64952.3,147984,14343.7,10.9556
145838,126918,202899,125740,103491,164484,98677.9,10.985
139489,130341,206866,94604.7,78724.9,155854,58566.3,10.9914
78700.6,78173.7,160621,108460,96551.8,155346,28468,10.9995
117016,112234,190203,96802.5,82709.9,159104,42972,11.0052
68412.6,72285.5,153375,43472.7,42133.3,132386,18803.4,11.014
104580,102357,180116,64453.3,58022.6,145346,11158.3,11.0194
113357,107155,181927,131049,114390,162578,48198.7,11.0201
93605.6,95485.1,177642,102243,89444,154903,60224.9,11.0337
111055,110343,179311,91322.2,80346.7,152956,48221.7,11.0339
92105,91135.3,171328,61185.9,55215.9,148313,22741.6,11.0366
134014,116503,206990,81616.4,63196.4,152370,53146.4,11.0575
133883,117480,202635,93005.9,75752,154643,56872.3,11.0609
145213,133323,208732,104366,83205.7,157684,43178,11.0679
108927,104150,178399,83584,70669.6,151664,30483.8,11.0689
95117.5,88747.5,172947,64315.1,52855.2,145152,11078.1,11.0756
89446.9,90221.1,168811,82909.5,78381.3,149441,51935,11.0816
113912,105184,186693,87337.6,69521.4,153090,41132.6,11.0836
109337,103320,179412,91347.6,75472.1,154876,86986.2,11.0914
96355.6,94284,172933,94343.2,86291.3,149057,57944.6,11.0926
127884,119010,205548,84852.3,70185.9,159514,26670.2,11.0954
126629,120912,196771,79963.5,67926.4,152273,25455.4,11.1028
139254,135696,202419,86511.1,69398.4,157306,56718.6,11.1056
111719,104028,181480,83892.1,67349.6,153336,35985.2,11.1143
89179.7,85432.6,168455,88466.6,80564.3,152431,43898.4,11.118
86255.1,83268,165531,135657,117075,159831,33073.3,11.1191
105744,107178,183980,87465.1,70182.8,155990,13388.4,11.1211
103708,93745.1,179225,108720,90807.5,158578,28942.8,11.1228
87239.2,88083.2,169788,70940.1,66355.1,141721,15403.4,11.1348
112995,112605,183270,88972.6,80135.4,152277,26461.4,11.1501
90826.6,89950.2,167420,57298,53316.8,141411,20275.1,11.1547
119613,113181,193986,92430.4,77381.9,163192,14101.3,11.1549
93590.2,94813.3,174525,71670.8,68086.1,144589,19520.2,11.1553
116438,109872,189145,86920.4,74101.3,154999,47217.5,11.1588
115636,110010,182126,93565.1,80952.7,156038,50952.1,11.1614
101723,96698.7,182709,69465.6,59035,145385,18653.5,11.1758
94022.5,94648.3,172841,101594,90318.5,150668,69510.4,11.1832
127935,112218,200245,112730,88595.5,177162,114459,11.184
107878,96986.5,188978,80418.8,68854.2,150408,18233.7,11.1953
136930,117845,201680,106570,82401.6,163248,71997.4,11.2082
93941.6,90317.6,172396,73201,62100.9,151158,68176.3,11.2134
107264,102522,178903,113854,98750.2,158258,37363.4,11.2144
93585.7,86574.3,172129,65665.1,56608.9,145591,6036.51,11.219
66098.1,66385.5,155304,77740.9,71601.1,149231,9114.6,11.2217
141132,110478,207339,117342,96202.3,164781,47491.7,11.2309
84387,85826.9,164714,76961.1,74382.8,145847,14625.6,11.2351
118784,108822,189381,101752,84604.6,159161,16469.6,11.2404
135745,124897,199641,92501.2,75994.5,157896,25209.6,11.2412
114061,91442,194061,63226.1,49039.7,147740,21792,11.2512
125434,112316,191746,91622.9,76281.2,155915,29598.6,11.2551
146726,126733,210364,107493,82623.2,165251,67118.7,11.2594
89111.3,78533.4,175696,76053.8,67528.1,152259,18766.5,11.2685
82151.5,86336.9,158778,69479.4,68867.3,142757,16773.1,11.2694
94659.7,89659.7,175337,91929.4,74344.8,159230,33638.7,11.2847
126922,113005,196825,96590.6,78022.1,160763,31096.4,11.2882
122049,113662,183941,112948,97525.6,157656,55218,11.2923
102508,92773.8,186374,101570,82022,160416,50016.6,11.2934
137612,128085,192677,123982,99021.7,165387,34573.3,11.2983
148871,126808,210934,100196,81639.4,159401,37377.5,11.2994
92125.4,83796.3,179106,77761.2,67937.9,148872,16329.1,11.2996
128103,116697,189077,101558,83429.8,158385,26739.1,11.307
134180,125918,195653,107856,90135,155811,28500.7,11.314
110942,109027,182585,89717.2,78337.1,153049,22440.4,11.321
131347,110897,201612,94049.3,72733.6,160150,23992.8,11.3391
95076.3,97409.1,169184,78373.3,68323.6,152144,52034.9,11.3573
87459.3,88672,170222,73295.1,65745.6,142214,16389.7,11.361
94488.2,94074.2,169331,57794.8,52845,140712,13040.8,11.365
159653,124989,216213,100513,78212.6,161461,41345,11.3678
107122,101326,180097,89817.8,74961.7,152324,50416.1,11.3708
97883.1,102177,172214,83574.5,80623.7,144976,70016.1,11.3773
161560,138512,213400,115558,92870.8,168116,35606.5,11.3806
151658,127293,213664,125006,93503.7,168329,76619.6,11.383
128031,107718,201841,140626,117636,169137,37621.8,11.3945
124625,113421,196489,82048.8,69430.6,152361,25062.5,11.3986
159962,137634,215951,99337,75674.3,165803,27218.9,11.3996
95959.6,99024.5,167595,94233.9,87912.4,152962,51618.5,11.4005
99081.2,97996.6,172774,77109.3,68901,151042,20376.9,11.4329
100981,95657,176439,63846.4,55072.7,150815,23302,11.4341
121135,108646,193144,107481,85857.6,161737,33812.6,11.4382
87495.7,88932.1,169708,69319.5,63429.1,143656,13075.4,11.4403
115494,106171,184539,95580.2,78566.1,158611,37176.9,11.4483
80477.3,80693.9,162145,57860.4,51818.2,140849,56497.3,11.4592
116127,105520,194045,101403,88908.3,153259,30761,11.4606
112235,102221,186916,73551.3,59132.4,149333,18648.6,11.4642
119874,109231,189506,84186.7,68780.9,148678,28292.3,11.4678
139395,132877,196393,134225,111384,167785,55308.7,11.4692
129288,125775,196423,110800,93330.3,159345,46651.5,11.4694
117208,114073,193794,69878.9,62258.9,146155,21714.8,11.4777
133786,127239,194263,83342.2,71378.6,151034,26469.5,11.4793
100186,96495.9,172658,75157.1,64042.1,151966,22766,11.4858
97299.8,99009.5,172432,84520.3,72901.7,153588,39790.8,11.4885
109077,112527,179273,70491.3,62175.7,148986,14265.6,11.4926
139022,123292,200935,106568,83685.5,164986,29908.6,11.4956
117099,107494,185956,93376,73719.4,158667,48667.9,11.4963
146825,126125,204144,107028,82963.6,162527,18525.9,11.4988
124576,114515,188994,93948.9,78328,155371,30077.2,11.5027
81500.2,84165.3,164759,72046.7,66785.8,144528,22314.2,11.5112
142445,123714,202571,111931,88122,165467,36831.5,11.5114
150859,132728,206245,119739,93262,167858,28580.8,11.5152
130416,112846,195508,97299.3,74373.9,164652,67910.2,11.5386
141614,122359,202505,114562,95573.3,162682,59756.4,11.5418
71947.8,77372.6,155686,61153.9,58349.9,141521,51592.7,11.5597
101776,100228,176543,88432.4,79915.6,152025,20796.5,11.5644
104802,100359,189384,86786.9,76144.8,155305,18800.5,11.5647
96028.5,95313.8,169269,71400.2,59398.6,152202,17945.3,11.5837
70773.8,73787.3,154590,64688.1,60266.6,144304,24464.7,11.5843
113916,101983,186470,158548,121436,172721,73467.9,11.5915
104076,102920,197874,85135,71758.8,168943,38624.8,11.5969
85218.1,90276.9,162912,59245.8,55989.6,140205,24874,11.6009
103924,104469,186851,88067.5,79904.2,148670,12703.6,11.6012
94796.8,87430.9,177193,62669,53958.5,147811,44055.1,11.6013
128237,118781,185917,93771.1,77345.4,159793,33776,11.6108
91730.8,91605.6,176645,68837,60943.2,145756,40852.1,11.6184
93365,94667,177604,64971.8,59971,139036,15677.7,11.6276
109971,103260,187061,113288,94346.9,159895,55025.8,11.6364
115552,106231,186948,102430,89210.6,155269,37243.8,11.6379
99222.1,86418.9,179610,137538,111745,165376,46626.7,11.6386
116480,105911,183906,91562.4,76443.6,155044,14333.9,11.6391
78923.4,70264.7,164697,78968.4,62372.2,153009,22559.7,11.6438
98424.6,99056.3,171300,70376.8,63098.7,146346,14588,11.6593
96582.9,91438.2,171341,87404.2,75104.9,155354,23639.5,11.6649
130348,108739,199541,146321,110396,171754,70400.2,11.6689
111933,101617,180917,124180,101651,163270,60529.4,11.6694
87853.5,86655.6,167636,56626.3,53371.9,141201,23831.6,11.6723
149991,130685,209764,121217,90356.1,164944,64629.2,11.6728
100831,101572,172089,78397.7,70419.8,148895,25030.6,11.6736
104562,103066,186164,71950,61190.5,151749,34109.1,11.6832
148775,139468,207482,125389,101610,165326,28792.1,11.6889
118325,106570,196684,67851.6,56679.4,149773,37703.2,11.691
114757,99340.1,185410,100600,81984.7,154671,58435.6,11.6916
93903.4,95735.9,168326,65396.2,62419.9,143941,21260.8,11.6937
139454,134352,200409,143884,121497,165012,33633.5,11.7002
142927,121057,206908,112958,84146.1,167887,21709.9,11.7004
144492,122604,203149,100417,75720.3,162843,28224.2,11.7097
141640,119863,200718,130660,100100,166452,56614,11.7169
126007,113970,193849,100148,86007.5,159626,25523.4,11.7216
89196.9,85880.6,169752,61717.1,54801.2,141585,30499.8,11.7374
109971,110691,186239,76345.6,71292.9,146039,44863.3,11.7488
119903,100323,189668,89115.2,71800.2,161445,19192.8,11.7508
138470,124914,199839,109584,87141.5,162575,25550.5,11.7587
93987.7,93496.9,175365,73375.7,67971,145819,22560.7,11.7602
84928.8,83868.3,169098,93697.9,83470.6,153144,13958.1,11.7653
141656,121027,207830,99112.8,75437.4,159218,19641.4,11.7779
106114,105274,180141,86836.8,78711.8,148651,41204.1,11.7855
105084,99564.4,187049,76985.8,62724.4,147840,39423.1,11.7867
118257,105207,192157,88410.3,66037,158794,26012.1,11.7924
107967,101055,176742,71267.5,58938.2,152743,14352.4,11.7951
121026,112373,192831,79224,64842.9,152620,27656.3,11.8053
102921,104588,179223,85695.3,77379.1,152745,19914.4,11.8086
140227,118218,203360,106986,78927.4,168731,37312.5,11.8156
90346.3,90094.3,171806,90433.5,81786.9,148755,16896.1,11.818
88704.2,84775.8,172190,65915.6,54500.5,144328,15961.2,11.824
140590,118314,204096,99451.3,72626.5,165956,74912.9,11.8243
112400,104588,186453,112683,96467.4,159250,24112,11.8272
115219,108034,193119,103328,88226.9,158302,28805,11.8282
114077,117021,197555,68608.3,62357.6,146879,19466.6,11.8283
130540,123189,196686,128329,109736,161831,22869.6,11.8464
92156.6,92656.1,173586,72207.5,67275.8,142227,10741.7,11.8507
92138,92116,168230,63261.4,56327.8,145340,23340.3,11.851
83457.5,84845.2,158836,68645.2,66037.6,142738,9760.72,11.8598
110714,111944,180364,73807.4,67750,145484,54078.1,11.8708
120408,117004,195982,86572.1,73656.1,152433,20110,11.874
153431,126727,210709,158635,111469,173316,71224.8,11.8822
87209.9,87274.3,167937,70912.7,66578,144442,45166.7,11.8908
115808,107447,196709,110258,96101.9,159915,26085.9,11.8993
105522,87717.5,182651,160452,125896,170359,51508.5,11.9034
126741,110751,193923,105559,85838.5,161523,24365.9,11.9064
94255.8,95810.5,175631,61864.4,58850,141047,33275.7,11.9083
91058.5,89155.1,165250,66486.2,57368.5,144477,15016.5,11.9098
109085,91246.8,191318,109515,96724.1,159769,29848,11.9136
77887.7,72781.2,165223,76061.4,66080.3,151422,27681.7,11.9164
108345,106659,180232,66703,56727.9,147683,10928.4,11.9195
127071,124833,195532,100062,88827.4,155880,34561.4,11.9225
122377,117787,195853,100021,84231.5,161222,18903,11.9228
118701,102894,196007,109810,91771.5,161880,12369,11.929
97428,95095.7,175113,58050,53273.9,142488,28899.8,11.9295
134444,126495,194342,93556.6,77896.1,155652,13630.6,11.9337
131602,119682,199932,108410,93800.6,157457,25347.2,11.9424
129271,114764,195632,144823,121038,167560,31280.9,11.945
128403,117786,194425,97958.7,80356.9,155773,49262.4,11.946
143633,114128,206675,103325,71156.6,167688,41151.8,11.9467
124286,110723,196011,99512.8,81437.6,159218,127386,11.9475
123800,115167,191433,117072,94878.5,164771,23502.2,11.9487
111787,100765,184553,120705,95278.6,165349,24238.4,11.95
122657,112344,186756,126376,99314.4,165569,49927.2,11.9507
96545.2,98573.1,182257,65886,60541.8,147473,26463.1,11.9549
94593.2,88070.1,173706,63576.4,53541.3,145776,26595.4,11.9553
106989,109082,172126,95080.6,83796.6,153562,17135.9,11.9558
101707,93860.5,181203,84429.9,72113.4,150588,32673.1,11.9562
116059,110517,192426,98184.4,79710.7,157492,18826.2,11.9715
158634,135268,214685,121602,93445.9,167329,33504.3,11.9858
119664,109836,185846,82977.7,66519.2,156130,28556.8,11.9883
94511.8,85804.2,175925,116306,97412.3,161991,31448.4,11.99
88504.5,84903.5,174635,62537.4,53804.5,140761,79933.1,11.9908
89333,90723.6,170317,71989.6,64676,144562,46007.2,11.9945
96968.2,101392,180573,66078.6,62866,138733,35511.5,11.9984
93564.5,94692.5,167955,71920.6,63348.9,152859,37380.4,12.0198
127840,116153,198476,108769,88449.6,172616,46731.2,12.025
119154,115972,195696,93711.8,81174.2,155424,47887.7,12.0336
78121.3,72611.8,162349,65906.3,58713,149253,10095.4,12.0394
111657,106573,182183,103573,92762,156745,27722.9,12.0413
92308.4,95589.6,166337,91577,85159.8,151020,23646.3,12.0565
99482.3,98585.5,176456,69791.3,64693.8,144910,35929.3,12.0613
112824,104572,186262,104458,84544.5,163642,33222.2,12.0654
98954.2,97421,175003,64021.9,58620.7,144431,7801.66,12.0784
95635,97551.4,172900,62090.2,58787.2,141336,12155.7,12.0841
85638.2,87727.2,166386,62871.6,57703.7,143946,23829.8,12.0888
116062,92004.7,194356,139356,112022,167253,80202.9,12.0955
115978,116780,192625,91875.5,76293.8,159802,39968.2,12.0966
147236,111865,203414,129260,100872,172625,16678.6,12.0995
109645,103799,183701,78810.5,68273.4,152337,21819.8,12.1125
101756,93391.5,178169,71425.5,61564.1,146057,32312.4,12.1239
90770.5,85962.8,170452,94905.1,84787.3,152153,17790,12.1304
156797,134217,216340,115630,92091.4,159701,20582.2,12.1419
126730,115145,188988,103826,78367.2,163031,64002.6,12.142
103902,103968,173052,85057.6,74399.9,151499,25907,12.1483
144972,140969,201278,92146.6,75931,154993,46294.7,12.1486
105718,104854,177098,72801.1,61610.1,148047,32168.8,12.1516
111005,110476,182133,70400.7,63705.2,145699,30769.5,12.1552
146568,137990,209936,118909,95867.6,164464,23871.7,12.1597
107908,106570,177119,113147,98457.3,155616,23651.1,12.1758
109661,109155,176837,87950.1,79539.2,150637,27643,12.179
129199,120004,190238,115509,95482.1,160093,42284.5,12.1799
109976,108402,178960,77317.9,70198.1,149024,40352.3,12.1837
133596,110648,197271,116444,91909.4,165256,74384.3,12.1881
126392,118069,197191,110781,88392.4,162483,24355.9,12.1893
115471,111563,183886,87587.1,76480,152210,26071.1,12.1897
114838,108263,179941,86831.6,74932.4,152410,38297.8,12.2042
106978,98265,188443,99148.2,83502.8,158226,37753.8,12.2096
105083,96799.5,186281,79689.3,61817.6,154461,24620.1,12.2185
150013,124724,213321,135191,109006,168449,36804,12.225
119589,113325,194374,94596.7,80442.1,153799,7045.76,12.2299
124900,116074,192737,101977,85003.4,157315,22719.7,12.2403
109966,106426,189808,79601.6,69109.5,155490,26476.6,12.251
124972,116305,192304,125545,104501,162928,28009.1,12.2517
100492,96319.3,173404,72551.6,63961.4,148151,47407.9,12.2576
147929,127600,206405,150615,111209,171483,56585.2,12.2603
85008.5,87958.9,164680,59231.3,54434.1,144319,19841.5,12.2645
123518,111917,193636,103982,83416.1,160619,27322.7,12.2675
110401,110502,186399,91073.3,78077.3,152371,62308.7,12.2777
141443,125825,210371,103983,78524.4,167331,24685.4,12.279
136575,124750,203177,115235,89322,164927,33905.9,12.2836
92038,92588.7,168722,58873.9,54435.3,141229,22523.4,12.2935
89413.3,93336.8,163010,78488.1,73152.8,147810,32236.5,12.3
74327.3,78192.6,158992,67767,67907.3,139142,12798.7,12.3059
142501,122086,199224,117494,90631.7,164726,35224.7,12.3069
127394,118627,189734,107658,89753.2,155113,47434.4,12.3135
140912,112031,202978,128633,101281,168284,26841.5,12.3156
124248,114860,192067,76348.8,66426.2,153112,14268.6,12.3246
109516,93763.8,190246,112470,98052.5,159493,47889.7,12.3265
110122,99799.3,186095,70161.8,64629.3,150298,21805.3,12.3346
132862,125663,198979,88389.1,76407.4,152650,43591.3,12.3599
100421,98461.5,176509,67576.3,60156,147819,19205.7,12.3626
109294,106007,177207,80022.2,72417.9,151642,31631.3,12.3641
113354,106979,182145,86147.5,76929.8,149458,38174.9,12.3697
111271,103813,181585,92317.2,80442.4,155147,18820.6,12.3864
113050,106353,183172,108962,93160.3,159353,37116.4,12.3936
87847.5,85420,170663,81439.6,71973.3,150865,12829.4,12.3944
125107,110372,192766,100006,83141.9,164659,53018.5,12.4021
116037,104926,193787,106731,93992.2,154446,18589.3,12.4052
78957,70768.8,165580,70035.7,63459.4,143482,19896.8,12.4131
95829.3,95183.9,183477,70407.3,61409.9,151115,13153.7,12.4148
114598,111515,186891,88633.2,75093,151679,66482.3,12.4155
103595,92927.7,182280,83852.4,67295.9,158156,8846.06,12.4345
115542,100948,188271,76380.5,57998.9,152603,41640,12.4391
96164.9,93919.9,175512,84452.7,76510.6,148106,36350.6,12.4464
113376,102395,193152,87571.3,76278.9,156252,25568.7,12.4527
151210,139156,207067,106496,85313.3,162039,50633.4,12.4545
87093.5,86687,167603,56780.8,52743.2,134372,16857.3,12.4575
102496,99450,176461,71567.8,58894.7,149051,23710.3,12.4656
91951.6,94227.5,166231,104265,92852,156828,16362.6,12.4679
102569,101858,189557,66107.5,58998.7,151962,31880,12.4684
84047.2,86661.7,163033,64529.9,59479.4,143284,19541.5,12.4843
127445,121807,196634,108634,88048.4,170123,29561.5,12.4927
92517.5,94012.3,170234,69422.2,62145.7,148349,42528.5,12.498
160851,138895,213682,124439,91648.3,168917,60765.3,12.5017
69133.1,72430.9,154209,47588.3,47016.9,134495,19680.1,12.5041
84871.7,89869.6,166699,67709.6,67326.5,140950,23159.5,12.5104
142711,128772,206307,126475,97185.6,169084,47249.9,12.5188
140572,116073,203477,125381,92021,171807,36379.3,12.5229
127356,114415,195715,92778.5,76069.7,154695,19363.1,12.5234
136560,124077,193979,119180,94711.3,164697,79164,12.5294
96632.1,97627.2,170121,73916.6,69034.7,147805,11312.9,12.5319
87827,88183.6,168583,67109,59459.6,150769,18406.9,12.5365
104448,97407.4,176622,86747.7,73516.9,155537,59265.2,12.539
131719,122361,193630,106382,87998.2,155730,18522.2,12.5392
78213.3,78632.1,159467,115400,102183,155617,46857,12.5403
114682,108093,186627,127487,114878,159530,22492.9,12.542
100160,101449,179129,94576.6,80803.2,155115,21769.3,12.5456
90207.1,91688.6,162981,66234.5,60831.2,144770,18522,12.5495
92645,84975.1,189427,68782,60984,163431,8426.24,12.553
142239,128959,202874,131130,112612,165291,30881.7,12.5642
91118,93820.7,171918,58335.4,54953.1,142425,17892.5,12.5675
104391,104315,179449,68404.9,61902.8,143656,37446.2,12.5693
129380,116494,196692,116890,95154.6,172097,38610.1,12.5697
128953,121120,199584,91445.1,77498.4,155574,56096.3,12.5726
99706.5,94199.4,173209,74937.4,66805.4,150822,11626.1,12.5746
87646.4,91673.2,161500,68726.2,69850.9,138290,21868.1,12.5819
117038,111871,182166,99282.3,85520.1,155936,58226.6,12.5949
91803.4,90056.5,171921,71791.8,63582.7,144536,17533.8,12.5954
124244,112779,190056,120819,99759,161388,43543.3,12.6002
148935,128886,208317,135263,103661,169128,40044.3,12.6141
120201,114181,192146,89919.7,75775.7,155615,43805.4,12.6274
86671.2,85841.9,165390,77646.1,70600.8,150544,12966.4,12.6342
107464,103077,189028,78822.8,69504.4,147817,51759.2,12.6364
84105.2,86086.5,165981,55386.7,53370.1,138316,17090.8,12.6422
124432,116892,199731,83591.4,70254.7,165543,21547.6,12.658
129969,116367,196748,127096,110071,162657,23924.9,12.6613
77960.2,81899.2,162487,59454.7,59214.8,135984,24109.8,12.667
120253,111244,196016,91470.7,73263.1,172767,41837.9,12.6689
79832.4,76835.2,168363,82851.1,75188.8,151239,55985.5,12.6795
122878,119656,189337,81420.1,69663.6,151395,25976,12.6865
116339,110258,188415,91002.2,79070.3,154823,16165,12.6968
120984,111036,191863,96654.2,76814.7,158227,30292.4,12.7054
97302.2,86059.4,182264,64874,54843.5,147976,15610.6,12.7078
121308,110579,196978,134264,113376,162770,68448.3,12.7163
117466,113647,193546,99862.1,88206.6,155633,55983.5,12.7421
114682,115205,186876,100742,86527.6,154765,15590.7,12.7449
120807,118443,198888,116111,106689,155454,26159,12.7458
133016,115905,201067,111918,80187.7,168098,21688.1,12.7533
90361.2,91993.1,165874,80780.2,74681.3,146082,39262.5,12.7552
147980,129801,210034,125209,99499,165436,18419.7,12.757
108296,103699,183104,78550.5,66541.2,151375,24447.5,12.7577
105458,102495,188343,85525.1,74850.8,153397,45091.4,12.7584
135243,125547,197310,120193,97665.4,162678,29780.8,12.7708
94877.7,92550.9,176019,74690.6,67530.8,150478,11997.4,12.7781
119028,110753,192031,83059.8,72067.2,148658,46333.8,12.7856
104116,101183,182614,78428.4,68630,148429,31308.7,12.79
101282,98225.1,175222,72731.1,58706.7,151386,24786.6,12.7931
105683,99160.5,182841,78829.9,69049.4,153408,17571.8,12.7963
133584,119113,199906,99803.2,79482.4,162072,29373.4,12.7997
98686.3,97398.5,179835,78674.3,69445.7,148403,17881.1,12.8048
99446,91510.8,180194,99610,88744.4,155760,34630.9,12.8071
100225,98335.8,173813,109861,95398.9,158322,45818.2,12.8142
98224.1,98587.1,180263,99100.8,92321,150865,19270.6,12.8296
117596,111520,190621,112051,94987.9,161810,30967.3,12.8357
113157,108524,182012,72049.6,63224.8,147645,46136,12.8455
113581,101760,190023,113791,92494.7,162134,40380.5,12.8473
124934,106221,196468,98188.9,75884.3,163712,51948.2,12.8479
79870.1,74899.9,165418,69442.1,60096.5,151885,8493.74,12.8502
97838.3,100534,178890,78351.6,71425.1,148658,13148.9,12.8507
83416.1,78599.1,172959,55414.4,46022.4,145065,43688.5,12.8531
122322,113819,200623,117772,96644.5,165706,14131.9,12.8586
129540,122163,198734,111970,91617.5,160110,31428.9,12.8653
161686,139492,217068,105605,82672.1,165615,84248.5,12.8698
86049.2,82171.7,170780,77261.3,67994.4,148196,6077.7,12.8706
102417,99082.2,175799,109689,97707.4,158429,57249.9,12.8736
71702.6,72886.2,158289,50608,46939.5,137752,13794.4,12.8763
128650,112052,199660,128440,105462,165469,56891.4,12.8815
125785,108892,199748,88586.1,70659.9,153528,18034.5,12.883
154707,116049,215691,119418,82696.9,170122,17225.6,12.8907
160078,143703,210584,111146,90309.3,163183,32716,12.9006
87837.4,88448.6,167475,61762.5,58264.5,141187,15252.5,12.9014
125202,119077,193125,91882.6,79223.8,163453,20017.7,12.9166
103576,90858.8,176465,84232.9,72174.5,150612,18128.1,12.9183
68833.5,71960.7,155968,70105.6,66106.3,144002,26119.1,12.9203
75938.4,74028.9,160182,77833.9,71953.9,146912,18871,12.9347
152945,126890,213646,159784,125217,169858,24758.8,12.9441
132306,112995,200674,93044.7,67055.5,159762,39324.2,12.946
111185,108315,188212,82528.2,73051.4,154911,16357.6,12.9477
127687,117472,197481,134661,112160,161791,40854,12.9667
122222,122569,199278,81748.4,73150.5,147701,12356.9,12.9694
152252,126782,203768,117569,91553.9,159875,17541.8,12.9727
88236.9,83799.6,170174,48796.1,44458.6,133879,15293.4,12.9778
89280.9,90566.8,168718,66039,61679.9,144160,60526.4,12.9817
135116,123679,200864,95259.9,75348.2,159617,23205.3,12.9825
119578,112444,190169,108828,91000.3,159475,34039.2,12.991
111447,108708,192955,85377.5,74918.5,159597,31252.6,12.9937
121409,107039,192001,127959,105336,159388,42355.4,12.9972
91865,95672.5,165141,60385.3,55685.7,141995,15005.4,13.0083
112138,105724,184005,81799,68418.4,151270,22472.2,13.0093
120220,105802,190070,99881.8,83281.9,155652,58383.8,13.0219
97697.8,97296,168827,67563.4,60650.6,149320,32113.1,13.0234
140606,121978,205282,107707,88089.9,162015,67029.2,13.0237
99205.3,95342,177215,83812,72335.4,156390,18508.5,13.0293
134258,117311,202848,130231,112736,163391,85858.5,13.036
103897,101306,182045,73177.5,63259.1,148356,63118.2,13.0419
114104,111023,189537,100655,85255.2,154772,55500.9,13.047
96743.8,87076.8,180057,76146.4,63285.1,152542,8640.29,13.0491
92978.6,97243.2,175692,67701.1,60298,143228,24594.5,13.0618
89224.3,90834.4,182811,73873.9,70174.3,151895,26684.2,13.0718
159088,136544,213502,119888,90221.1,165647,63817.9,13.0733
100166,99577,191671,66369.2,60274.4,145597,21262,13.0737
123707,118252,198630,105783,87564.4,158815,38822.9,13.0737
110422,107317,179793,72135.6,64962,145244,19039.5,13.0743
102995,98563.6,180020,76995.2,67849,145920,16094.3,13.0832
96446.5,97468.5,169622,87275.9,77265.9,152165,23340.3,13.0941
100586,97400.5,173346,91764.4,80635,153027,13443.1,13.0971
94515.2,98661.3,172743,64006.9,58420.7,139226,31133.4,13.1019
131673,117298,193398,101945,82925.7,162271,23943.4,13.1081
120728,118287,192775,107452,92059.6,155377,48340.8,13.1243
90590.5,88543.6,164579,72927.9,63610.4,148281,31855.3,13.1262
97860,94965.9,173551,81333.2,69358.1,152635,25323.5,13.1374
104136,104717,172507,83670.4,73979.7,152009,22627.5,13.1376
101502,103645,183466,87651.1,77548.4,150870,28252.4,13.1426
125910,107675,195137,118663,93150.1,166440,18706.2,13.1518
