"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","SELE","Time"
137571,122971,200429,132767,104375,163057,1779.89,10.1324
126733,116509,196893,102482,86500.8,153214,1115.32,10.1386
95567.1,89498.8,174841,82247.8,72296.9,148974,6378.26,10.145
110891,102450,187313,72266.3,59546.1,150276,3639.39,10.1454
133489,117660,201442,131253,98837.9,164627,9313.51,10.1485
101474,102067,171576,88354.2,74854.4,155455,2696.81,10.1551
101852,102597,183619,69173.1,63112.1,142604,1356.97,10.1573
131583,121942,200989,98230.8,78835.6,154818,778.746,10.1595
88022.1,85679.8,171733,72671.6,63930.3,144303,1386.29,10.172
119264,119142,189662,91248.3,81020,147506,4947.69,10.1808
158515,133946,210424,139303,107567,168441,3589.64,10.1815
133211,116805,197473,116903,95159.8,158764,5689.57,10.1838
115259,104235,191601,109296,92637.4,154737,273.201,10.1868
130310,122143,200492,100621,84496,163267,1831.35,10.1874
118889,107598,190000,124903,102217,162362,2654.7,10.1914
135663,127959,200119,97363.8,80882.1,153165,2686.96,10.2024
101647,92145.1,186323,115003,96804.6,155735,987.451,10.2069
96982.9,94000.1,176435,69488.4,61291.1,144818,549.844,10.2141
96982,85138,176896,77279.6,69843.8,145843,80.5038,10.2178
111150,103095,188606,87312.7,73137.2,148635,657.382,10.2192
86013.5,84030.9,165865,75082.6,65581.4,148404,4324.65,10.2239
105982,99717.4,177039,72730.1,62757.7,144033,14131.7,10.2241
98175.7,99568.9,180518,78944.2,70694.8,146574,2176.6,10.232
98340.6,98049.9,174558,73576.2,67212.6,148184,2592.75,10.2354
137071,107355,198884,95106.8,68296.8,159022,2924.76,10.2403
109475,104824,189250,97785.9,85334,151284,879.778,10.2516
92135.9,89886.9,174823,81901,76387.3,145141,1899.13,10.2572
110787,101214,180391,90764.1,76993.8,155379,6259.52,10.2706
100716,97743.9,183790,68434.3,63110.5,141323,371.657,10.2713
139996,131891,199978,98606.4,84536.7,153336,640.348,10.2973
107236,107573,181958,110582,101706,148784,3239.6,10.2994
85061.3,84157.7,159497,77931,66826.8,148402,4756.52,10.3126
118813,116888,183665,98621.5,85169.9,152798,3428.61,10.3173
80367.1,82364.2,158735,60531.6,57197.2,138219,303.449,10.3264
82303.5,79377.1,163756,76362.4,68620.7,145034,848.33,10.3322
95317.3,89082.5,173088,102212,89035.1,150864,2674.31,10.3327
94109.2,95394.4,172656,66845.6,60610.2,141928,1779.3,10.3358
99940.9,100551,175557,78096.6,70001.9,147822,2985.76,10.3406
82341,74744,166781,103360,88932.6,154205,4377.15,10.345
76947.8,80434.9,157388,57981.9,53633.2,139454,999.38,10.3521
91413.1,94385.3,170086,75242.8,70994.7,141228,2229.56,10.3525
107324,85173.5,180234,113148,95407.6,156180,6460.05,10.3564
77519.8,78004.1,162526,88964,84509.4,145389,1295.02,10.3585
118161,113172,192244,83098.2,69014.6,151795,200.848,10.3633
88193.8,79559,166624,104665,89401.9,153090,1903.92,10.3678
96522.1,88796.5,182582,99946.9,85522.9,151957,9511.32,10.3694
83756.3,83398.8,162223,60993.6,54714.6,142094,140.726,10.3721
119978,109661,194084,99549,79780.6,155151,9023.15,10.3736
114830,110134,189584,88091.6,76393.2,150640,3099.49,10.3783
136926,112701,203375,137836,115016,165291,1506.89,10.3823
110114,104062,182347,84775.7,73049.8,149421,1623.51,10.3828
94274.3,83742.4,179704,79854.5,70910.7,148188,454.648,10.384
82778.4,84157.6,159167,55457.5,50599.5,138287,6382.15,10.3861
115233,100297,193655,95527.1,80536.5,153067,503.094,10.3978
96382.9,92816.4,172135,86725.9,74301.4,151057,4198.14,10.3985
80395.4,83942.9,158207,61134.3,59999.8,136451,4046.72,10.42
131182,123916,198917,80741.9,67928.9,148071,4019.89,10.4254
78887.8,81720.6,162769,55483.2,54374.8,129211,7603.61,10.4254
78020.7,80435.6,157605,65839.3,67009.5,134163,1968.8,10.4274
81515.2,81219.4,159495,63255.2,57827.1,137459,4040.85,10.4299
95574.5,94452,177409,66458.5,59372.2,139716,686.119,10.4319
107435,107249,180472,79841.5,71648.3,143527,3094.52,10.4391
85493.4,84896.5,161806,73084.4,64253.4,144949,1544.66,10.4419
102812,92105,185291,72398.9,63678.1,151177,2254.55,10.4441
130754,122730,193811,84512.1,68655.8,152484,10451.6,10.4477
121851,116459,188866,79039.8,68200.6,148203,1690.74,10.4528
98116,98921.3,180678,78712.5,71129.3,141929,2332.17,10.459
113251,110344,190309,72771.8,65044.2,145776,837.621,10.46
102877,93022.4,182222,59801.4,55452,135839,106.127,10.4632
141317,132626,205705,87866.8,73756.1,152229,2594.15,10.4696
95714.3,94226.9,179746,76901,72853.3,141354,1481.49,10.4707
69597.1,67989.8,151921,77072.8,71134.5,145428,1815.99,10.485
111169,107616,183928,111618,94076.3,158084,4444.16,10.4946
112071,108922,181199,94934.9,77500.2,155228,1638.42,10.4974
108450,92296.4,186715,81331.7,67380.8,147671,2261.59,10.4996
105457,101795,186329,79307.9,73147.1,143991,7351.93,10.5029
113306,110521,180331,82300.9,73043.9,149725,2608.16,10.5124
101714,101236,183582,64094.4,59002.9,141274,463.661,10.524
105842,101055,181802,82498.9,68343,147442,309.39,10.5264
120045,110455,189245,127612,101383,164604,3211.36,10.5268
102343,95511.5,175870,81183.8,68250.4,149381,3189.95,10.5292
80261.6,80762.7,159174,60560.9,59465,134274,54.6358,10.5388
109236,103306,186717,91960.7,85916.7,147437,7343.76,10.5425
99816.2,99983.3,178287,69528.2,63748.3,141202,2895.39,10.5498
118617,106828,190780,100791,80341.2,158900,565.749,10.5566
117770,113226,196292,87124.8,71471.1,150584,8054.27,10.5634
102503,98078.4,183011,87334.7,74414.8,151498,6542.51,10.5681
124262,118528,195461,85812.6,73675.3,151080,1071.4,10.5736
85563.6,84569.7,164250,67089.5,58892.9,144140,1424.65,10.5768
97046.9,92531.2,182353,61994.7,53705.1,143809,138.912,10.5786
99967,100484,170225,72399.2,64955,144311,2827.57,10.5846
98237,99010,169857,76160.9,71794.3,145641,2733.81,10.5878
100478,98411.1,181991,95233.8,83547.9,151775,1615.42,10.5998
102070,93917.5,183210,88291.4,74179.1,147641,3145.21,10.6048
119059,118417,187147,87251.7,76822,150540,7766.05,10.628
95728.5,97987.4,172665,57228.1,52785.3,137499,512.884,10.6409
92228.6,88516.5,169746,67996,61100.3,144108,1341.96,10.6412
77084,76925.4,165131,53991.1,50747.7,135843,211.38,10.6465
101171,94442,180421,92983.5,84624.4,148904,2452.32,10.6465
123529,117116,191936,116712,94596.2,158253,1610.04,10.6561
105755,102796,176590,81792.2,73192.5,144303,13942.3,10.6629
81287.4,82030,165077,76101.1,74200.4,135768,3882.12,10.6694
121336,118244,192214,93924.3,83072.3,151549,1323.8,10.6695
100048,89260.9,176096,102990,88571.1,151860,3739.25,10.6725
78976.9,81499.4,162906,61216.6,58794.8,138235,59.5183,10.6812
90567.6,88404.8,169382,76837.8,72270.5,143776,12742.3,10.6821
115060,104094,195706,106642,87027.8,157968,2419.29,10.6965
88861.5,89702,172213,58229,54434.6,135556,2257.21,10.6969
122976,116813,192969,77387.1,70380.9,144340,1467.08,10.7052
108045,102955,184528,71623.9,65857.9,145314,995.178,10.7071
100442,90712.1,177656,76503.3,66274.2,149314,1490.57,10.7135
112933,102587,190280,84552,70922.3,146106,3091.9,10.7143
93198.8,96914.8,171772,74005.8,67423.9,141895,8722.36,10.7158
88688.3,87704.5,172568,63620.2,58523.6,141215,2804.89,10.7347
128455,111011,199699,99422,77468.3,157850,1975.58,10.7422
75968.3,76939.4,158166,59948.2,58659.4,134598,1626.35,10.7427
111685,96292.9,189461,79941.7,63979.5,150886,528.653,10.7496
111262,101607,197333,78846.7,66872.2,162402,5844.32,10.7496
81672.1,84357.6,162873,62405.4,58282.9,137560,1227.65,10.7511
111573,107371,180025,93023.8,75095.7,155716,4063.89,10.7578
87736.2,77281.5,164662,100662,86317.7,148323,5706.15,10.7765
65714.1,69871.8,151936,50426.3,50513.2,132522,829.398,10.7842
96352.9,93011.5,179090,106691,95281.8,153035,4501.59,10.7922
101039,100638,176759,66525.3,59845.3,141527,2895.44,10.7923
84690.3,82823.2,168735,68951.3,59886.5,145074,392.817,10.7944
106959,99996.6,187861,94905.2,81821.6,155114,4694.89,10.7968
73030.3,75203,155701,63402.7,60656.7,136473,942.267,10.7989
116240,112502,183755,101944,88803.4,152190,4557.48,10.8009
88042.8,89447.4,164718,53775.1,50751.1,134272,6950.43,10.8064
100598,101069,175361,93421.5,84323.9,148845,3936.57,10.8108
121770,113624,193487,77830.5,62048.7,161811,1317.84,10.8193
109947,107446,190175,76062.7,65383.8,146165,2247.81,10.8266
131134,124005,198935,102898,83418.4,157238,5860.91,10.831
84150.7,80513.9,160435,77355.3,64226.3,151381,818.96,10.8327
104601,102879,183140,66305,61125,141703,2046.7,10.8372
90476.9,93025.1,167806,69007.5,61985.5,144951,3064.65,10.8463
106559,94313.6,186428,75201.5,62010.5,153405,2112.67,10.8564
98850.8,97338.2,182102,67017.6,62863.6,138058,2850.97,10.8646
102346,95544.8,179862,79038,66979.6,148159,9234.03,10.8706
109104,103074,185819,92242.4,76893.9,154449,2169.15,10.8727
108183,111168,186193,60779.5,56046,136460,1553.61,10.8732
104771,104519,182700,102886,95984.3,148725,10776.2,10.8735
84325.6,87053.3,162846,70224.3,65159.9,141171,673.558,10.8811
106798,93729.5,186275,86087,70381.6,158224,3840.28,10.885
92978.8,93202.8,171453,66433.2,60348.6,141277,723.08,10.8864
128232,119636,192766,100335,88625.2,153612,1877.4,10.8954
121188,115288,188975,101800,88768.3,151543,393.909,10.8972
121012,109898,187213,117966,93771.8,160167,1958.36,10.9037
139577,126292,199021,109148,88374.7,160111,1738.59,10.9156
90748,89386.6,176582,54034.5,49721.7,135815,503.052,10.9172
87513.2,88593.1,171511,53862.9,50667.9,128666,181.824,10.9176
113512,108975,189415,124551,99136.4,160279,3918.49,10.9243
88300.8,91205.8,173377,65814.6,61619.7,135765,1077.77,10.931
89474,88033.6,164952,53113.7,49730.3,133521,701.21,10.9362
104043,103596,184312,75814.5,67292.5,144080,4089.65,10.9394
94717.3,94202.2,165579,67284.5,61245.2,141377,2696.45,10.9406
116089,111915,189035,76443.6,63276.2,147467,2858.75,10.941
122958,106875,189769,114812,89539.6,162474,4345.12,10.9441
98028.5,84681.3,183320,77640.7,68266.5,146244,351.66,10.9447
100787,97171.7,185989,85547.2,79525.6,141533,8630.32,10.9512
77013.9,78174.2,170020,65364.3,61271.2,136028,1794.26,10.9555
101518,100012,181892,64648.3,59221.3,136385,3916.23,10.9681
91425.5,93323.7,168946,111598,104330,148941,11082.7,10.9719
82466.4,84807.4,162999,64798.2,59429.2,142002,1071.85,10.9751
128125,123382,193709,134282,119679,159539,3677.84,10.977
128753,122975,196598,101870,81573.2,155491,3600.98,10.9783
111354,102362,186683,74798.4,67472.4,145889,1718.26,10.979
110654,106842,187321,92901.2,81749.4,150140,3156.06,10.9809
83687.4,83689,159164,80125.9,75235.2,141874,589.561,11
130726,123828,194385,91246.7,74732.8,152377,2022.62,11.0033
79110.7,83661.8,158000,70554.5,66219.4,142464,281.482,11.0148
98197,95026,177296,74016.8,65649.8,143833,10942,11.0184
89078.3,93771.7,171349,65499.2,63308,138739,1737.96,11.0256
114063,103959,184287,134971,108449,162357,13416.6,11.0266
87626.6,86775.4,165022,69910.4,59906.8,148813,2382.87,11.034
86602.8,89419.4,164510,97490.6,85299,150790,1343.32,11.0413
126619,112567,190568,118889,94497.7,159219,9190.56,11.0427
90946.3,89622.1,167256,64375.7,59024.2,142757,1143.11,11.0444
78436,78632.5,166376,54755.7,51352.4,138646,954.151,11.0483
121482,113388,190610,89191.4,75207.8,150711,3674.05,11.0595
128055,121813,193425,81255.4,68034.9,148504,7197.86,11.0648
108369,102328,186020,74538.5,65352.1,145992,884.929,11.0956
98979.2,99964.5,179036,60560.3,55228.6,138099,1255.39,11.0963
95312.2,96000.2,165933,68559.9,60990.7,141602,1075.06,11.0974
112832,103133,186188,65782.4,54972.5,143323,998.341,11.1013
81130.1,85111,160431,50823.4,49972.9,127338,1078.81,11.1014
132680,124681,199113,86023.3,74203.3,147372,1817.57,11.1048
95317.7,86214.9,179276,59980.3,55860.2,140440,190.703,11.1063
108105,109021,190802,64080.6,56237,144182,2491.72,11.1143
135568,120212,197493,112685,86807.9,159717,1922.62,11.1156
92491,82927.4,176412,116930,94286,159098,2514.67,11.1263
107684,98420.9,181714,90364.2,75337,150673,3649.6,11.1305
112797,105805,181941,71410.2,62582.5,145575,1119.07,11.1322
97590.5,90601.7,174455,67811.2,57212.7,142692,3079.47,11.1367
148276,121972,205527,149762,108843,169168,6312.25,11.1387
81430.4,84423.7,165552,55863.6,53599.8,134319,77.7681,11.1435
102300,100180,184144,68343.8,62259.1,141309,4225.38,11.1465
112929,109061,191876,89018.4,77675.6,147772,333.245,11.158
110343,105381,188865,79858.3,69764.6,149085,5025.27,11.1593
118475,110178,190192,82856.3,68434.4,152664,3569.94,11.1605
120287,117540,185599,121303,112180,153048,5256.16,11.1614
134095,119172,197430,134533,111441,158384,1165.43,11.1654
92533.4,92064.4,179567,71889.9,62955.3,144129,482.77,11.1723
97431.7,95663.4,171099,80580.9,71416,145417,2319.48,11.1752
104187,102331,174937,67815.2,63997.1,141342,3100.16,11.1956
94692.2,93876.5,170202,58574.7,52347.3,139010,2596.14,11.1968
108452,102811,183678,76964.1,66876.7,151211,452.757,11.2061
141120,129985,200944,104218,79747.2,160586,2887.89,11.2101
91871.1,86174,177153,81127.8,69875,146411,218.737,11.2108
116203,112204,182936,93901.9,77904.1,155308,343.437,11.2159
109590,103478,182516,79683.6,68565.9,148782,4866.18,11.2163
159715,134056,210168,115910,85513.7,166488,6222.38,11.2198
85364.2,87547,161883,80665.1,72524.7,144534,464.518,11.2228
98795.7,85261,177299,85590.9,71646,153313,5848.53,11.2232
119894,105961,189888,117537,93418.6,159352,1207.99,11.2246
124449,115252,192870,100925,88487.8,148900,4256.15,11.2284
110311,100159,186835,85261.1,67260,151838,704.012,11.2287
89847.6,92269.6,168806,58482.9,55284.4,135373,2503.74,11.2318
95452.5,94139.8,179823,67019,60987.2,135519,822.755,11.2523
112188,105960,186429,92438.4,78013.2,153100,1087.04,11.2546
120160,111078,192357,114701,90638.1,158688,2404.78,11.2548
94563.9,91732.8,175306,75880.6,65166.4,143876,1484.34,11.255
122199,110431,192889,79114.2,68575.4,145730,11877.7,11.2617
104216,102335,176599,90717.2,82471.8,147727,5076.47,11.2632
101663,89163.2,179893,81602.4,70063.4,148093,4718.66,11.2648
84572.1,86444.2,160007,60325.9,56403.9,137838,2432.57,11.266
91612.5,87123.9,169444,83485,71394.6,149523,8335.32,11.2721
126966,113304,192347,110279,94074.3,158340,2953.18,11.2785
82844.4,83149.4,166086,57220,51811.1,138847,61.4603,11.3042
132935,109438,201444,66780.6,53206.7,141904,2782.07,11.3086
87284.9,87797.3,168782,78572.4,68002.8,149058,3435.75,11.31
128924,114345,199885,97581.1,79321.8,155809,2072.27,11.3243
78843.3,72743.3,162491,55288.8,51675.9,134328,763.881,11.3261
116642,111888,194584,116732,100729,155736,2801.23,11.3343
103366,94125.1,182061,79641.4,63110.3,150584,2998.41,11.3362
105974,99401.9,190291,74559.3,62093.5,148707,2842.57,11.3494
97764.2,91537.2,182296,65208.4,56768.2,148069,3677.66,11.3528
117851,113699,190244,106802,88934.9,154460,240.183,11.3628
122381,115342,191911,86665.3,73797.6,148537,5535.67,11.3653
85863.7,87945.7,160127,71591.5,65722.2,145688,1477.06,11.3685
118532,115995,189867,76759.2,63685.9,148507,4061.36,11.3713
96029.8,89704.2,175364,94756.8,86002.3,145075,273.201,11.3773
93580.9,94281.7,168587,68788.3,63814,144080,115.867,11.3922
103350,103008,179963,81978.4,70408.9,151350,1695.67,11.4003
100329,93289.2,182649,82845.7,68819.1,152474,1533.68,11.4196
98041.3,98326.9,175374,73240.6,63701.7,145069,4016.77,11.4363
121721,112954,192323,94786.6,80105,153286,3828.26,11.4376
108121,100421,174887,77747.6,65854.9,149637,1498.66,11.4522
105318,104188,183495,80087.7,66163.5,152602,2390.55,11.4563
94334.3,89711.5,176071,75190.1,69160.9,144562,2742.44,11.4697
145207,130538,199194,123133,99191.2,161782,2517.79,11.4734
84597.2,82679.1,170051,74971.9,69559.8,144041,2653.11,11.4818
101441,95326.7,181898,109970,89252.5,158888,2524.07,11.4852
111850,102943,187404,70951.1,59777.7,147756,921.663,11.4936
150357,131484,203243,114096,87778.3,161945,1486.78,11.4947
81101.1,84173.4,167896,69004.1,68542.9,136248,971.411,11.4993
95421.3,97322.6,169434,58686,54874.3,135412,744.858,11.5006
77877.9,79989.6,160269,52692.2,49571.3,131865,825.241,11.5026
135106,118716,200614,130246,102004,165929,2990.91,11.503
105621,96377.4,186712,114199,96022.9,158368,6976.32,11.5223
82370.6,86290.6,168090,56931.8,52194.2,135084,396.354,11.5243
111007,105169,186894,84606.2,69784.6,155639,250.841,11.5264
96509.5,94531.8,172847,73703.5,65759.6,145757,9996.64,11.5287
88320.6,89333.3,164697,91448.3,82084.3,148909,452.671,11.5448
106077,99884,182443,85704.1,72164.1,151800,1512.49,11.5493
107985,106037,186248,67982.2,62321.9,141075,5748.31,11.5498
102496,97946.9,177414,79833.9,74875,143915,863.376,11.5499
120130,105321,186755,96281.1,75473.3,153121,6689.27,11.5519
117131,104078,190164,79929.2,63134,152439,9979.34,11.5548
119763,108082,190355,87659.8,70878.6,156362,7007.81,11.5651
122341,114997,192607,81278.6,66252.7,148855,447.939,11.5711
62369.8,67030.9,144890,50128.2,49374.6,131815,88.3242,11.5746
117115,108567,193729,94706.8,77510.8,153776,1604.39,11.5846
93913.5,90982.4,181689,71092.1,62213.7,145903,2624.29,11.5872
104971,102014,186412,68845.9,58944.6,142680,746.666,11.588
108790,101946,177394,75342.1,65447.5,148506,127.545,11.5893
85545.7,82142.7,170274,56648.1,51403.8,141547,216.728,11.5919
87148.9,87263.8,166029,61733.7,56373.8,138735,2502.88,11.5949
89576.1,88369.1,168332,57645.6,52792.4,138222,1462.88,11.5968
96199.5,95499.6,168821,75855.3,66291.5,144983,2401.85,11.6069
98893.2,95571,182825,72791.9,64666.2,144143,2263.31,11.626
117124,106484,192384,69648.4,58776.8,147979,10860.7,11.6331
88429.4,88916.4,169092,61194.3,58804.8,136332,91.853,11.6333
85977.3,87141.1,168264,56129.9,50851.1,138127,441.864,11.639
121637,107032,199563,132976,112443,160189,1131.81,11.6589
95406.6,96856.3,164260,77480.4,72559.5,145616,2781.26,11.6596
101920,98157.3,175836,87859.6,73026.3,151652,4519.76,11.6631
121451,118544,192141,92967.8,84341,145760,4909.69,11.6718
72908.8,74365.5,158454,59778,55785.4,138001,321.425,11.6738
94403.9,90732.3,172823,64066.8,59167.8,135261,2848.53,11.6788
117287,109778,190085,98256.2,83524.3,151947,8016.86,11.6846
116595,110222,191269,78265.2,65956.1,145031,1024.95,11.6858
103572,96062.3,183308,81516,69753.3,150787,4544.88,11.6889
106700,99357.9,178272,79557.8,69185.8,147804,4541.26,11.6934
110242,103067,183235,91729.9,74849.4,150937,1867.59,11.6963
89571.1,87520.8,174304,58937.8,52570.5,136297,1973.86,11.6967
81273.1,81419.6,165144,59992.7,53858.9,137475,702.476,11.699
120727,113938,193426,86150.1,70364,150372,10354.5,11.7088
128622,120160,191551,113935,98676.6,158159,3573.42,11.7144
79317.7,81113.4,165456,60858.3,56447.5,134348,5894.39,11.7146
123666,115372,192836,89926.7,72469.2,152907,2667.35,11.7197
92959,95894.4,171575,59119.3,57114.6,133521,4264.96,11.729
100195,94228.9,182276,92371.7,73871.2,149530,1389.45,11.7297
78676,81105.7,160333,54873.6,53648,134337,50.1338,11.7309
111410,98707.4,184136,74017.8,60722.2,148918,2022.84,11.748
121646,112291,192411,87308.4,71977.5,152355,225.214,11.7544
131006,119421,198977,108200,89371,157819,2584.43,11.7808
103796,99427.8,186405,81816.7,67287.1,149624,1589.26,11.7828
79358,77516.1,166104,61543.6,54296,147132,718.019,11.7954
91469.6,89332,169807,70175.2,64426.4,145763,38.4861,11.7962
84537.5,78166.2,168750,75742.6,66713.4,145184,1206.46,11.799
92162.4,90419.9,171995,78218.1,71265.7,141972,3347.28,11.8002
77535.9,72695.6,170286,67823.5,58742.9,150999,1766.29,11.8015
94055.1,93872.3,174967,46657.4,43773.9,127696,3762.34,11.8092
69641.3,73166,158733,45706.5,43635.3,129470,805.405,11.8104
78955.7,81924.2,159398,62191.9,58924,134679,1601.19,11.8138
152032,133298,209635,145487,117581,162017,1288.42,11.8139
140155,120010,198899,94488.4,80303.8,151771,1725.98,11.8207
86668.3,84366.5,171805,59037.4,53595.2,138225,924.194,11.8247
109881,102513,182368,71712.5,58446.2,144456,3813.08,11.8351
83633.8,83394.9,165731,49766.2,45203.3,132239,2550.37,11.8398
99076.4,89587.8,184018,92565.3,77920.3,152631,3000.49,11.8414
125704,120053,194429,114137,100033,153076,590.871,11.8563
89552.7,90235.7,174581,68242.8,62424.8,141222,944.3,11.8631
119102,111041,193591,100028,84568.3,164477,1029.88,11.8637
95611.8,100216,171671,72252.9,68417.1,141647,6235.53,11.8638
113142,107917,187212,84359.3,72711.9,149140,1112.16,11.8657
142585,131141,201028,106988,85399.1,160073,3793.56,11.8678
124459,112570,199298,96156.1,80091.1,154700,4503.67,11.8715
97548.3,94194.3,183542,80800.6,74074.3,144108,7702.97,11.8787
99870.1,96421,174777,63042,56393.9,139706,103.267,11.882
88753.3,89945.7,164982,64384.6,59164.4,140486,1593.1,11.8829
103902,86907.4,184006,61824.3,50311.6,145530,2275.01,11.8909
107457,106754,186914,77688.3,70369.5,144331,6659.76,11.8926
85547,82981.8,160026,88790.4,80185.1,149046,5354.94,11.8974
66058.2,66009.3,155519,51158.9,48826,134692,1393.47,11.8987
131412,124918,196484,92968.7,82778.5,149068,7017.8,11.904
106771,100898,182187,62980,55361.3,143708,1629.97,11.908
77519.1,80248.4,162128,58266.4,56587.2,139364,1295.24,11.9174
80568.3,82011,165821,47457.1,43982.7,128068,465.974,11.9251
110809,102431,192711,75512.1,61743.3,148131,2531.07,11.9289
91987.2,84691.9,173829,63127.5,55178.7,141890,1202.93,11.9292
104083,100312,176849,76351,68213.7,141423,707.672,11.9294
110885,109949,184091,80119.3,69925.1,147865,3951.3,11.9336
83634.3,82497.1,167708,77029.8,72901.7,141673,1363.83,11.9368
84168.6,88161.1,165739,59722.9,54525.1,141421,2799.96,11.9373
81157.9,79130,162539,65385.7,57985.5,142387,645.905,11.9412
109640,104642,192088,78424.9,66860.8,145874,693.665,11.9423
100167,99248.5,175979,77607.7,68012.7,143773,2701.42,11.9582
82432.7,83704.1,162311,69613,62146.3,144367,2809.04,11.9676
87227.9,82878.4,174995,90914.1,85675.4,146131,1637.78,11.9778
120679,113065,190747,90679.1,73114,148539,13197.6,11.9891
107720,101888,182842,80252,68682.8,149045,2058.45,11.99
89151.2,90322.9,176450,73709.9,70418.1,141630,233.82,11.9913
127506,117056,196269,87307.1,77382.9,145756,4715.13,12.0025
100746,107940,183424,78256,72311.5,143761,3118.96,12.0047
143404,124969,206013,86598.4,68150,150363,1974.77,12.0133
89106.4,91670,172330,78172.2,72613.2,144710,4053.32,12.0186
93538.9,89868.2,183210,64866.7,58495.3,141520,1503.41,12.0338
112536,104945,192039,76065.6,61722,148197,667.594,12.0454
94123.9,94477.3,176654,72077.5,64840.8,143917,3458.74,12.047
114831,108960,188880,74364.4,64673.6,143892,2187.54,12.0497
79782,78301.3,158625,68839,61210.3,144039,2632.56,12.0517
115549,99934.8,191781,83372.7,66458.2,158645,1612.62,12.0527
98409.8,96235.7,176358,66864.7,63206.8,139474,89.5479,12.0608
104493,101216,182004,75398.7,64483.3,145386,1666.43,12.064
140242,125604,207323,116078,96041.4,156581,1920.64,12.0662
117318,106422,192126,88625.3,76409.8,149239,2837.42,12.0777
97052.5,96234.4,175239,76549,70199.7,144038,4126.34,12.0836
94406.2,89673.2,172803,72427.5,61916.3,144886,5617.32,12.1066
103982,105289,173400,71593.9,64262.8,142329,922.341,12.1085
104174,98641.7,182940,78944.6,66613.1,150977,5038.24,12.1123
97711.5,93712.7,170583,93670.5,78667.6,151467,1536.71,12.1161
141758,128863,200973,121699,91869.6,163036,6788.58,12.1226
88670.9,81071.5,176390,72491.1,63650.7,145051,4626.66,12.1243
80139.7,81228.1,163067,75285.5,72394.9,144395,1924.93,12.1248
95574,96309.7,172243,73461.5,72754.7,138780,4124.17,12.1269
98410.3,92687.3,173707,79945.3,69780.4,145557,4100.09,12.1357
115545,109111,186352,80646.1,67004.3,152456,5528.49,12.1367
80482.8,80136.7,164590,83276.5,76211.3,141235,1282.05,12.1412
123639,118420,191997,93808.5,79602.7,150966,4205.14,12.1469
99549.4,96105.2,181514,67609.1,58678.4,143756,171.586,12.1537
93275.8,92430.6,176790,64474.1,55800.3,140900,1327.91,12.1675
116602,114581,186907,92644.2,79033.9,152769,1708.54,12.1744
98133.1,96593.1,176715,71356.9,62418.6,141330,1475.84,12.1763
84837.3,88512.1,164196,64854,61621.4,138425,870.515,12.1818
90544.2,85304.1,166074,75963.2,65570.7,148774,853.932,12.1887
97398.5,91135.5,186030,64242,59171.5,148201,2096.4,12.1967
85213.8,87242.1,167845,66934.9,62159.5,138050,1244.68,12.2035
134765,114572,204097,88574,70079.6,153070,1006.74,12.2096
59854.6,59492,149079,63925.2,59906.1,141486,909.599,12.211
126793,115135,193887,84724.4,72464.9,151825,2045.71,12.2111
108761,97085.3,183492,105309,86533.1,155480,2300.59,12.2176
122263,116478,193181,102215,87182.1,155431,3243.13,12.2192
137306,124172,192928,113667,87639.9,161826,2877.86,12.2312
115609,111450,179211,110091,101377,151703,3518.39,12.2334
101798,97541.5,183558,82048.7,75268.3,152324,9759.2,12.2339
93767.5,98568.8,172764,69239.1,65618.7,140947,820.541,12.24
95187.2,85002.9,171889,77514,67205.6,145875,4763.3,12.2445
117034,110708,190466,76312.6,62444.9,144703,771.562,12.247
98360.5,90692.1,179408,79659,66309.9,148660,571.939,12.2671
109760,106439,186779,120243,107998,169620,5275.86,12.2696
148088,126441,207378,114057,86180.5,159386,666.961,12.2718
90446.5,85901.5,171999,85625.2,75081.9,151044,1829.77,12.2769
120316,108382,192960,93460.2,77928.6,152424,11633.2,12.2773
111303,106516,187930,84927.7,72668.7,151789,994.635,12.2823
143297,118535,202725,101993,76628.3,162899,1633.72,12.287
146211,131050,203079,119939,94828.7,162099,8635.48,12.29
100400,92349.4,174543,92850.5,75137.8,152400,604.878,12.2939
129510,115093,192287,104060,78093.6,162189,3479.44,12.2999
91235.2,88682.4,171980,82681.8,69775.8,148289,2015.48,12.3089
111237,105777,189422,81717.5,69057.3,148323,128.571,12.3152
98680.5,97516.8,172100,78520.5,72893.8,145245,3553.95,12.3246
83745.9,86847.9,165181,60491.9,57127.5,137673,1990.63,12.3343
106350,100631,182668,100489,88891.3,155232,3046.8,12.3369
97765.5,94152,175599,85416.3,75306.4,147557,418.332,12.3376
110999,109956,188600,93358.4,84313,145750,1032.54,12.34
128094,112093,194295,139085,108759,168038,2529.72,12.3419
146563,134046,203830,149046,119010,162399,3742.5,12.3465
83976.6,85632.3,160429,88218.9,80463.2,147317,3328.16,12.348
95930.4,85920,173078,81965.6,63968.5,158837,2079.05,12.3561
102041,89239.1,175414,64642.9,53348,145393,2661.7,12.3576
127748,119124,195591,94699,79412.4,152737,2798.92,12.359
98812.1,98932,171783,72590.9,65229.2,145212,1423.88,12.3591
77021.7,81772.8,155560,55774.4,53839.7,135522,196.49,12.3598
94647.5,98957.1,175831,55274.8,51281.3,133931,2874.06,12.3628
90136.6,89117.8,169973,52109.6,48370.1,134633,73.9919,12.3658
