"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","PE-A","Time"
104580,100932,183789,135139,121463,154680,8803.64,0.271941
112164,99760.4,186724,94135.3,73413.3,158705,31225,0.274039
96375.4,98951.8,173306,74613.9,65522.6,149168,23906.1,0.28247
78048.9,78148.2,163697,73205.2,67071.3,145644,16702.8,0.285201
93737,93532.3,168686,66460.2,60629.9,145922,35996.8,0.288885
83127.7,82964.6,163106,103386,87278.8,159156,17688.1,0.290699
151688,143185,209937,100641,82946.6,162338,24173.6,0.292361
155891,127037,217337,118699,95801.1,162046,35181.7,0.30338
101122,93800.5,179538,98173.4,85903.7,154709,62825.8,0.304653
113181,111662,189666,110364,98488.7,155644,37374.8,0.30689
105235,100479,184456,95671.6,81754.3,155748,30391.8,0.313164
92089.7,89841.3,168934,60046.7,53718.1,141571,23087.8,0.314451
127387,118573,200457,102628,85720.8,164935,32226.2,0.316868
71721.7,70939.3,158471,67508.9,62159.3,142010,28846.7,0.326775
118440,104843,186545,74803.5,62326.1,155501,26099.7,0.328891
103262,95912,182942,83676.3,80763.8,151106,12681.7,0.334705
96927.1,94916.7,180259,77859.4,69801.4,147540,17281.7,0.335034
113165,109550,182526,78039.7,65118,152232,18618.9,0.338742
98375.6,97183.3,168837,87497.3,75128.8,153376,49959.2,0.34196
151012,122899,211440,111472,80152.1,169297,38098.7,0.344112
99892.3,101410,186770,87965.6,80653.5,149234,44312.2,0.349963
119227,108651,186924,92266.1,73930.9,158378,38007.5,0.351588
85492.8,86396.2,166376,72962.1,67995.3,144237,15675,0.368661
79658.5,85054.6,163960,62736.3,61388,137828,5089.72,0.373321
123570,110943,195887,116506,95373.4,160468,17171.3,0.374709
109808,111162,187227,90804.4,79240.3,153122,21030.1,0.376361
105030,107136,186894,96399,85792.3,152734,4404.16,0.376799
143536,127694,202675,101718,81926.2,159905,62858.6,0.378228
96063.5,89540.6,173211,83918.2,71927.2,152068,23728.9,0.383898
135043,122231,203161,116377,90522.1,162949,41134.2,0.385326
99984.5,99495.4,175172,84111.2,73605.3,151172,60892.4,0.389738
107720,105997,193963,87927.7,72413.7,168617,16065.3,0.391696
102428,95877.2,180060,85159.4,67284.6,157573,43360.4,0.391734
79520.6,83152.4,169929,73764.7,76102.6,140953,23802.1,0.397784
108363,88199.8,189655,68282.6,52569.7,152389,49031.8,0.406866
117138,109430,187675,109404,94547.7,158975,36001.2,0.407355
106775,103736,179524,78554.7,69583.4,151373,15187.1,0.408305
109280,103389,184110,121878,107398,164827,32835.2,0.408935
92328.6,85207.9,172546,81654.7,69662.2,154923,33348,0.417413
133554,119811,195529,107127,84293.9,162891,51239.9,0.421151
95190.8,94708.5,170531,82078.5,71708.4,151096,30197.8,0.424639
130740,125141,196161,112311,95475.7,158052,41772.1,0.428184
80805.8,77842.1,169941,52740.5,48951.9,133672,21947.4,0.433173
93464.7,92185.1,169951,111249,95130.1,158161,49165,0.433708
121528,113362,187591,112429,97350.3,160134,20224.8,0.433745
89029.9,85906.1,172433,85235.7,77149.9,152742,30072.4,0.435229
101788,99762.3,176552,86746.5,77164.5,150420,23617.2,0.436398
114223,110584,194477,84183.4,67286,153050,17678,0.440042
98265.2,101942,176470,86918.7,79406.3,152194,21622.8,0.44059
99519.9,99399.5,173630,63535,57459.1,142466,15191,0.442597
88126.1,85976.3,169274,68021.1,58137.4,151035,42348.3,0.443498
99873.3,95558.4,180182,123374,105449,159286,12426.2,0.453632
75446.6,79328.8,158184,61586.4,57498.2,143910,34757.5,0.457794
105516,109433,175477,111540,97425.1,152578,21839,0.458009
107629,98890,184285,115431,99275.5,157773,26073,0.461262
99161.1,97628.6,178699,76072.5,66681.3,148771,15042.4,0.466348
105046,104911,182968,88760.9,75862.2,153799,45170,0.467341
105998,101162,176399,77090.5,67364.2,148358,31179.6,0.481738
81688.9,83264.5,168416,52704.9,49712.8,141200,19867.3,0.482081
169706,132411,212919,163523,118363,178922,49748.2,0.488779
100585,100550,175776,73631.7,66290,144967,20062.2,0.493504
84861.6,86868.5,162517,77266.4,72817,146643,16613.3,0.495766
94703.6,94579.9,169703,80225.5,70316.8,146082,8383.69,0.497659
112644,105766,182707,78662.8,63650.2,155400,19886.2,0.50331
130517,124707,193107,128398,107195,164437,17254.3,0.51329
129240,112565,203319,89315,68887.5,151416,18034.4,0.519273
113914,108633,184414,87085.8,71770.4,153443,36231.9,0.522178
107802,100020,184032,100555,87581.1,151665,37591.8,0.529363
114284,107546,189750,78985,67397.9,152766,30315.9,0.53248
74245.9,77823.3,155367,72328.3,70028.6,144566,20100.4,0.539476
135961,119015,200276,95450.8,68307.8,165674,28793.8,0.541813
126947,117732,197658,120034,99410.4,162351,59492,0.550691
71190.2,73640,154721,67807.5,66368.7,144239,24082.8,0.550922
133204,117267,196324,135560,114263,165720,46826.7,0.55591
139312,125388,206389,112537,98567.5,158532,15936.6,0.567219
112093,95187.2,188651,124139,102611,163576,11587.6,0.571655
120267,119053,192357,92533.6,78099.3,153310,44881.7,0.571984
84866.9,81298.4,172360,80275.5,67965.2,158298,12763.4,0.582456
96588.5,87199.3,186536,87752.1,77213.4,168267,24880,0.583599
125743,100695,193396,160477,121840,173034,149078,0.600622
106930,101794,180273,123127,101552,159541,66124.4,0.602767
110436,104623,186663,76111.1,68641,150851,36051.3,0.607635
86697.4,86713.3,166367,92880.6,84834.5,151688,70100.4,0.615453
83173.6,84214,168376,67135.5,61834.8,141833,15290.3,0.615831
96550.6,99572,169719,76331.9,70334.7,147830,43377.9,0.619985
143418,114314,207115,108277,78030,168312,24606.5,0.621697
120028,107159,189686,80097.2,67047.9,151297,13801.9,0.622247
87395.3,92950.7,169911,63916.3,61533.1,138884,28221,0.630341
85459.4,85345.5,165954,69676.5,63000.6,147595,15406.5,0.631435
130647,113047,200896,102000,79978.5,166047,31460.6,0.639051
96600.7,92835.8,176269,90529.5,83118.8,151183,15781.5,0.639775
100062,100550,171981,87666,82904.4,152053,37423.8,0.644012
102316,104220,174781,80058.3,72061.9,152906,26581.4,0.65018
119805,113582,186711,88676.1,75755.2,154427,29326.1,0.662345
107094,105117,180039,109214,94176,163197,21390.9,0.662871
145746,115179,211075,150348,120765,177213,16081.4,0.66853
115149,112018,192702,91594.2,77798,152358,34152,0.675951
115967,96981.5,191341,130565,102155,168951,54410.4,0.677872
127519,124824,200466,81975.9,70562,150674,38335.4,0.686014
126656,114139,198662,98324.4,79315.5,155676,27229.1,0.703063
87016.7,89679.8,166175,91931.5,87830.8,148081,13606.7,0.705104
119977,117155,194284,89759.7,77019.9,152641,66637.8,0.706906
101637,101753,183666,86661.1,71787.7,152932,27869,0.708427
121762,103420,200540,90346.5,70805.8,159852,26897,0.710249
106642,95301.2,178181,93651.3,74887.7,155527,18517.3,0.715568
91199.3,89046.1,173479,60528.9,55344.3,140604,12099.1,0.722406
124544,107865,194840,77280.5,61410,151878,19176.3,0.724216
133819,127550,203169,86928.1,71323.9,157433,32633.8,0.72539
108312,105209,179806,92277.4,81859.9,151422,46623.7,0.726355
95959.7,97673.4,175645,101520,98557.4,151059,34584.2,0.732887
85877.4,77261,173495,70430.1,62054.4,148221,17129.4,0.737681
107373,105677,186600,81666.6,70710.2,151545,20084,0.738228
103833,96179.2,179430,62726.1,51243.2,149630,15713.9,0.742291
82846.6,86277.1,162056,70129.2,66391.7,145052,21633.8,0.750562
111656,110980,189137,92178.9,81841.5,148334,31235.5,0.752094
108427,101316,186828,78935,70319.9,150952,40750.3,0.752338
100152,90393,175867,106721,90798.7,157673,6457.77,0.753302
145686,132438,200004,156606,121311,173037,95124.6,0.753506
76342.2,77636.2,158643,69396.6,68453.8,144683,16670.2,0.754311
81747.4,84341.8,161731,62865.2,63288.3,141032,17405.2,0.758876
90763.4,86553.3,170000,77773.4,65850.1,150760,31850.9,0.765904
120379,115237,192725,100081,88770.7,154919,27151.2,0.769834
79931.8,81850.5,160286,65634.9,61052.2,144636,12107.2,0.771337
135753,133680,198428,100053,85321.6,157587,17711.8,0.781946
107300,102399,180600,79031.6,69253.2,150656,27128.5,0.787328
122306,115010,197275,102926,86119,159214,36971.4,0.792351
118864,113551,191794,80898.3,66317.6,153166,15109.5,0.797205
102320,102275,175738,106907,91263,156495,24025.5,0.801866
90939.2,86579.3,176023,67603.6,56509.9,151138,8360.76,0.802633
127189,112992,192986,113664,89453.3,162924,7585.77,0.823715
106456,106289,184094,113927,101265,155937,38720.9,0.825129
130930,118084,201024,133583,111220,166375,32251.8,0.834664
121088,115526,192398,93146.1,77893.6,157613,32372.1,0.840335
75827.1,77957.9,158467,68863.9,69019.4,138939,29772.4,0.841493
97324.8,88268.9,176235,82969.6,72205.5,152229,43090.1,0.841666
80213.4,79792.7,161565,77122.9,72132.6,145710,21169.9,0.845237
114075,110151,189093,93546.2,80094.2,152604,43995.1,0.847465
118139,110897,192857,104827,83902.9,162219,34740.6,0.848872
109775,105688,185661,92576.9,85194.4,152320,23060.6,0.849945
71289.3,74387.4,159308,49876.6,44906.4,134503,27768.1,0.850183
116511,109767,192236,103771,85323.4,159011,30310.2,0.851063
98340.4,94032.9,182581,70540,63865.6,145908,9992.14,0.855353
91078.7,84501.3,172384,57481.7,47769.9,142075,26473.4,0.855854
164853,136996,215504,169757,127304,175233,85850.9,0.86543
73745.3,77325.7,158050,45665.5,42219.7,131712,16677.7,0.879206
120336,109113,199064,91378.1,75831.6,156063,30007.9,0.880604
93126.9,90540.8,170024,85937.5,78229.8,151729,51037.6,0.894664
85859.8,85432.6,168047,68781.2,60952.1,145356,17748.6,0.89732
112636,114838,182589,87622.8,74883.7,153148,53335.2,0.898422
90278.4,89354.6,168427,66456.9,60034.6,143926,20926.9,0.899164
145028,127913,210718,115338,87341.5,166820,24521,0.900809
100902,100986,181747,67124.8,60941.2,144707,23129.9,0.905051
150896,132070,203261,117469,87751.6,164991,8056.41,0.908137
88460.5,88241.4,180620,69201.7,60982.3,147692,29942.5,0.911779
109225,101255,187525,83416.4,68421.2,151218,40258.8,0.915477
130043,115997,199637,135675,100991,169943,28018.7,0.917436
106171,102323,179190,111417,97769.8,158857,57864.4,0.923231
117657,99514.4,192843,110964,89207.4,163675,20237.5,0.930946
144469,115715,207208,144954,120508,169594,19582.1,0.934833
106212,101421,182011,102076,86467.3,160533,14481,0.940547
100620,95350.5,175745,95571.5,77419.5,158297,14828,0.941629
111811,112581,184274,101470,89380.8,155383,26215.1,0.94218
105090,106244,183881,70269,63250.1,144975,35416.9,0.947245
120627,109572,197194,93863.9,78096.1,154978,21951.7,0.948423
122558,112991,196508,113695,85965.4,168224,28411.9,0.955291
94331.2,93883.4,169120,82913.3,74354.3,149688,38154.4,0.961067
89921.9,88216.4,172728,65626.4,57724.9,147761,13211.4,0.964113
107817,104016,183447,111894,96166.4,160742,22972,0.966607
96738,98454.3,172572,63552.5,59156.9,143632,42904.5,0.967861
101497,90999.2,182450,98259.2,85581.3,159524,23947.7,0.971326
124651,109584,187440,111190,92595.9,159681,24600.7,0.972516
82110.8,86685.8,163155,69554.9,66504.2,145664,17219.9,0.979209
76355.8,80620.7,157725,67222.7,64309.7,144046,25391.6,0.983191
86422.5,82819.5,166040,80193.4,73276.5,148975,17274.4,0.986504
126613,117761,192955,87136.2,69752.8,156240,28263.8,0.994899
97566.6,96350,175793,90418.7,82154.7,152122,35218.5,0.99582
85090,86668.5,165107,85753.3,78931.1,147819,23346.6,0.996104
129863,117651,202362,126962,102508,165201,21460.5,0.999232
117036,110924,183845,101493,86021,155749,31024,1.00094
82658,82369.8,165788,75116.9,67566,148607,59226.5,1.00179
105442,103162,185749,73879.8,67895.6,148357,24144.6,1.0055
76415.6,80354.7,161387,56150.9,54569.7,139556,24824.1,1.01054
131646,123562,197068,109664,91129.7,161742,36554.9,1.01352
90697.8,89641.7,168779,70954.1,65175.8,142226,20213,1.01878
141580,123516,195525,102085,76944.6,162233,13791.8,1.03267
124984,113859,193493,105335,82578.8,163482,27154.2,1.03535
91168.8,89366.1,176514,79361.5,67207.2,152220,31379.6,1.03701
101579,97815.9,179836,105587,92850.2,156443,44998.5,1.04257
88469.6,90953.3,167827,78389.3,71091.9,149501,21943.8,1.04281
146946,126409,210715,150658,110781,172426,22719.1,1.05685
109869,89427.4,184587,80990.5,63515.2,155336,26371.5,1.0571
92746.3,92359.1,172737,74135.2,67052.4,145426,12826.3,1.06196
86424.5,83664.5,168409,67926.7,59568.8,147375,8522.15,1.08069
70325.6,68887.7,155433,63358.7,57305.9,141780,18528.1,1.08251
121210,110188,189896,108748,88103.5,159529,22736.4,1.09096
89246.1,85830.9,164963,66734.2,55431.6,151347,26373.5,1.09535
102378,93500.7,185642,83527.2,74723.7,146236,19250.5,1.09841
84368.1,78417.3,171792,68082.3,57049.8,144459,17808.1,1.09869
100175,97014.6,176868,80988.7,69246.2,154492,9629.14,1.10393
165130,135469,217169,119268,88489.2,170675,60536.3,1.11787
119876,106388,190521,123532,103524,160549,21812.4,1.11794
115753,108784,192456,80325.5,64962.8,154149,33583.3,1.11832
114350,107976,182051,102362,85186.4,158209,33776.4,1.1342
109631,101982,179345,97632.1,82892.3,159049,39692.4,1.13741
83400.5,84907,165106,63142.6,56768.9,148516,13813.8,1.13834
91963.4,88385,168303,87673.3,77012.3,148580,19749.7,1.14174
89496.5,78117.7,169926,64473.4,54130.2,143440,9535.95,1.14187
90041.2,90797.2,165530,72999.3,64000.1,148696,14150.7,1.14368
110520,101634,180325,128966,109721,159445,42781.4,1.15239
120545,96279.3,196113,141350,118789,166068,30581.2,1.15376
100904,93834.2,173625,105703,88301.9,158181,34417.9,1.1574
121640,113935,196119,110804,89074.1,155594,18387.8,1.16264
149708,130737,205628,157719,116584,173139,146798,1.16906
86134.5,83657.7,168149,79468.4,72280.4,147210,48536.9,1.17018
130674,121360,200081,99944.7,82267.8,158746,31191.6,1.17125
80102.1,81455.4,159295,71526.4,65442.8,145782,12820.3,1.17978
131182,128843,188845,110391,92380.9,158866,32289.8,1.18537
118420,119999,182967,102401,89415.2,158151,31723.3,1.1861
97112.2,100403,167572,75555.1,66827.4,148520,35727.2,1.18674
101276,102076,176093,73800.1,66677.4,145735,24407.3,1.18743
87068.6,88114.8,169148,61638.1,55223.6,143880,31895.1,1.18926
85784.2,90723.2,164710,75644,71032.6,146017,30158.5,1.19167
101727,97634.5,179768,81946.9,72691.1,152197,12689.2,1.20436
101293,98344,179954,78394.5,71765.6,149471,21312.9,1.2156
79437.4,79754.8,161798,111928,101382,159388,33526.9,1.21911
93774.9,95314.8,169228,82366.3,72945.6,153060,14889.1,1.23052
75950.4,79130,159013,73444,69376.6,145170,9008.5,1.25072
95120.2,93361.7,176248,67899,62686.4,145843,36913.9,1.26007
77452.3,70746.6,167346,81269.2,71591.4,151001,21075.2,1.26249
83436,89025.5,162651,57672.1,55943.9,137971,9571.4,1.26743
130295,113277,194266,94206,70975.6,161189,17499.5,1.29425
121932,115898,188674,92248.8,75492.7,158458,32459.2,1.29721
102958,98692.9,179153,106484,92286.3,157722,53807,1.30037
117572,108009,192412,88696.6,71477.3,159946,22265.7,1.3112
113264,113822,186260,80394.5,71727.2,150862,14908.2,1.31218
82946.3,83816.7,172104,77747.2,74662.5,141780,12711.7,1.32025
107078,104167,189608,95469.5,84691.5,152204,29929.1,1.32127
94121.9,94824.6,176901,88428.6,78982.1,152664,26024.9,1.32532
105205,108246,190537,91388.6,83172.4,150917,22040.2,1.32575
122284,109073,196048,102789,76008.9,162856,29625.9,1.32683
136636,122613,205532,116445,89584.6,166119,43934.5,1.32757
109565,107457,191592,83874.8,72853.4,152397,35734,1.33391
170781,137941,218845,146621,104748,175450,19683.3,1.33988
119977,112823,195927,115229,94036.1,162702,34567.1,1.34099
79934.8,78760.6,161676,72777.8,65877.2,148412,14193.9,1.34133
92346.9,94591.1,169125,77979.7,69645.3,149151,31363.7,1.34185
103465,93365.1,185198,80589.8,69180.5,147351,22604.6,1.34352
89298.5,91991.4,165708,71727.1,64339.5,144705,22923.9,1.34673
154577,105075,207009,161884,108144,183032,68747.7,1.35388
107431,103786,179605,94720.3,84654.1,153103,39065.7,1.35608
121434,120671,188966,99758.5,84856,158819,13783.8,1.36716
99202.3,88097.7,176028,71373.5,55460.7,151576,15369.6,1.37293
101901,101037,180279,82565.4,72039.8,152483,49365.9,1.37337
114049,99107.2,182617,121787,95242,164417,19548.1,1.37525
68962,73611,156390,48174.3,46824,134091,10776.1,1.3782
116127,110329,186968,85314.8,70849.1,154761,18273.5,1.38258
100607,94757.3,175545,82511.8,66302.8,155280,27899.3,1.38521
107553,108484,177665,84795.2,74904.9,151847,56728.5,1.39035
126260,117137,199319,102944,85186.9,159829,41674.5,1.39063
145585,123450,213915,105120,76773.6,168951,18884.4,1.39527
99418,95946.1,182233,75534.5,64149.4,152319,9398.16,1.40146
134240,117971,199784,129137,96710.7,169227,21735.7,1.40225
84273.8,84459,168249,100022,92445.4,153745,38893.3,1.40717
86607.8,90289.5,162288,63032.3,56078.5,141075,11336.7,1.40967
107608,101820,179394,108613,96222.4,158165,41367.3,1.42046
114360,112748,179463,95357.2,81575.8,154648,46797.2,1.42279
127835,116490,192241,119976,94463.9,165683,25764.2,1.43269
100249,95445,172641,66781.4,56586.9,145675,27785.4,1.44353
157333,118975,214081,142618,100949,176754,47966.2,1.44798
107858,99452,177410,71206.1,60330.4,149510,8862.08,1.4598
101008,93153.5,179532,68894.5,61285.9,146015,30642.8,1.4753
123796,99603.4,199388,104370,76587.7,169638,9709.07,1.47854
119972,96916.8,199885,106167,75530.1,168888,23763.7,1.47989
149173,127789,210914,105645,80191,162951,12167.9,1.49291
132105,117090,199466,108412,84253.8,162326,37464,1.4947
103628,98187.1,180421,78560.8,66388.9,151238,28774.8,1.497
128469,115677,189798,127447,106762,164877,11888.9,1.49856
83809,83607,167431,62247.2,54488.2,146037,10173.7,1.5025
111994,108828,186801,83705.7,73727.4,149018,20096.4,1.50532
155591,138501,211469,103563,82072.9,162087,26106.7,1.50734
95333.8,92631.8,168869,101959,91401.1,154810,7868.76,1.51474
86799.4,81769.8,170248,60183.7,55867.3,138517,23375.6,1.51837
165871,135660,217925,133375,97692.4,172621,34700.8,1.51931
100224,102050,175007,71283.7,64961.9,143909,13203.7,1.52071
101880,102396,180014,95458.1,84747.6,153043,35952.6,1.52959
77649.1,80915.4,159967,55259.4,51191.9,140481,15078,1.53613
126177,117630,193878,123570,98727.5,163371,60223,1.5382
86152.9,83572.4,168981,72080.5,65643.5,145820,17252.6,1.54057
123447,119015,199563,85985.6,75970,151897,12999.1,1.55046
94036.2,92440,179091,62085.2,53533.2,146211,29114.3,1.55127
115578,113177,182016,76697,69309.1,146536,1027.24,1.55172
108982,102649,187066,84636.5,71877.6,152845,11527.4,1.55181
106734,103864,182640,91703.4,81723.2,151668,14535.4,1.55334
105891,100641,186061,74524.6,60538.9,151043,23903.7,1.55601
162306,136256,214717,122222,91756.4,165686,40253.5,1.558
90501.6,86724,169595,76134.4,67650.3,145927,11251.1,1.56199
97727.5,85059.6,175843,85878,70808.9,155647,19928.4,1.5652
98390.7,92205.7,176342,99069.2,85149.7,155033,49063.1,1.56837
112502,106015,183148,97412.5,79054.6,155322,49549.5,1.57642
87170,81907.9,166139,82183.2,66114.7,154581,13377.3,1.58029
146341,126334,205853,140270,107795,168554,78717.9,1.58103
110642,100303,186774,91977.2,75924.2,153607,47861.2,1.58229
98165.7,86792.5,176305,72089.5,61249.3,155552,25842.8,1.58279
133020,122494,196153,122294,97259.6,165133,34573.1,1.59766
118717,111794,190629,107603,89119.4,156089,26473.4,1.60655
123345,116851,193444,90962.9,71830.2,159851,39984.7,1.60666
95252.8,88633.9,171923,66641.6,57680.6,145439,17352.1,1.60976
92565.5,87991,171699,79931.2,74713.9,146224,19050.2,1.61055
98704.5,101601,168474,76230.1,68341.6,149090,33294.2,1.61947
101792,103195,176227,78660.1,67514.8,149285,25268.6,1.62936
89369,88534.8,169828,89339,86881.9,147681,18181.7,1.63075
109364,107270,189872,85588.6,72888.6,155667,40066.6,1.63372
111260,100908,192255,74309.2,61650.4,147899,13118.9,1.63716
84662.4,87549.7,165950,79199.5,73965.3,143953,28090,1.6429
72153.3,74771.4,154332,82865.8,73486.6,145122,15137.5,1.64909
91584.6,86295.4,175007,82652.1,69060.2,155584,21946.5,1.65207
113555,106967,179854,136816,112585,162287,50732.1,1.66489
94562.2,94862.1,174443,90497.5,82097.5,149461,40964.1,1.66603
93060,92820.3,168990,80614.5,75251.7,147728,15500.1,1.67138
148406,122144,202913,119812,84161.3,171178,22193.9,1.67369
103201,100326,179913,85091.4,74450.7,152345,30740.8,1.67635
79397.4,83459.6,163416,59464.5,57983.5,135511,14806.2,1.67862
132233,123628,197475,120250,104243,157553,7946.06,1.67953
99690.6,90979.7,182148,95984.9,83390.2,155780,24897,1.68493
125750,113585,196433,89803.3,74506.8,155863,31022.7,1.68695
88708.8,86229.2,167384,75873.8,65158.6,145285,11485.1,1.68935
114457,106706,184107,84733.6,71730.2,154705,46278.6,1.69936
87606.1,86600.5,168906,59722.7,55040.5,139064,25249.7,1.69946
94675.3,89837.3,180395,92526.3,75480.1,154451,27092.4,1.70029
105658,105107,183499,79147.3,68387.9,152135,38809,1.70514
114315,109635,189590,93036.4,81862.1,155152,26157.6,1.7088
106788,104789,186102,121247,108856,159475,14420.5,1.70929
91597.9,89813.5,175425,76161.2,67697.1,146600,33891.1,1.70932
104866,104649,179508,94211.1,83816.8,155115,32783.3,1.71153
114901,109915,192562,106488,85923.9,159165,15843,1.72031
102729,105499,182817,84637.1,75639.6,151501,28702.6,1.72613
129230,115716,199847,125127,96213.6,168249,30504.8,1.72704
106807,104625,189635,90517.5,76125.5,156174,22157.4,1.72813
92720.4,90368.6,169243,77181.4,67511.7,144801,18370.5,1.72974
94071.5,93872.6,171942,82820.1,77446.7,148988,21867.4,1.73191
114165,95961.2,183511,136468,103742,169899,32996.1,1.73999
138666,127116,200891,115712,83512.9,171434,73170.9,1.74406
86369.2,88074.2,170193,66253.5,61851,141410,12498.4,1.74574
113550,106464,190215,133661,115990,162327,12150.5,1.74601
87148.7,83015.1,175547,67801.4,62209.4,145380,8739.82,1.74888
118011,113139,210179,96006.6,79499.8,181406,21510.6,1.749
85067.5,82213.4,168879,78936.6,71497.6,148766,10854,1.75273
78472.7,70579.5,161482,62390.6,53050,144187,14305.5,1.76045
89402.7,78837.2,176341,89303.3,73801.5,156013,48705.3,1.76167
96529,100757,179101,74590.8,67078.6,151685,24488.3,1.7712
110341,103561,186045,90930.4,76273.5,155304,47180.9,1.77756
80164.9,82466.3,158006,58357.8,55209.1,140322,6989.43,1.77826
102003,97474.4,183207,91553.3,76451.8,156734,14725.3,1.79006
84423.4,88197.3,162255,68897.3,66417.3,141807,33557.1,1.79283
92742.6,90895.1,169347,79123,72546.7,145955,24152.9,1.79391
112551,103380,186327,99851.2,85857.3,154823,36355.2,1.79605
83856.3,88883.2,168283,69876.6,66599.7,146624,16442.7,1.80127
103735,94574.9,176680,83440.2,67113.4,156588,54603.4,1.81418
70969.5,74791.8,155559,53458.2,50912.5,137238,23527.5,1.81598
83439.6,83496.9,168611,95843.8,84997.7,151152,30538,1.81851
124854,115498,196532,111218,89313.7,160289,57618,1.82902
117102,106708,195098,76619,64490.7,148527,26211,1.82965
116404,114848,183948,88886.8,77835.5,152657,26469.4,1.83179
150759,131972,207012,146267,112867,169558,24339.7,1.83326
78881.6,81996.3,159209,60598.5,57852.5,143378,15441.2,1.8339
111172,101990,190056,118236,96063.3,164534,44203.2,1.83401
117573,111772,189588,92306.7,80560.4,155533,23296.6,1.84129
84231.9,87418.1,164645,57878.6,55661.4,138160,27421.6,1.84965
