"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","PE-A","Time"
76915,80818.1,157185,59045,57507.3,141400,44105.5,10.773
116700,111278,189929,99302.5,84359.7,155390,26677.9,10.774
121067,96801.2,199373,119923,95907.3,164967,30612.6,10.783
92525.8,89885.4,172032,83034.2,72461.3,151128,18045.1,10.7833
95997.3,86868.7,175080,94693.5,78794.8,157947,23420.8,10.7835
120614,104601,197096,129360,99807.3,168048,36556.2,10.7856
129369,114632,195883,105574,84051.7,161544,18610.1,10.7876
109895,104035,181951,111603,91482.3,159545,32815.3,10.7878
121367,114305,185737,118505,102757,160277,24843,10.7897
88666.2,82909.3,170229,73218.1,63853.2,149006,21226.3,10.791
114553,109242,188743,78413.1,65654.5,152256,14550.6,10.7939
118835,113825,192155,124615,105845,161408,24201.3,10.7943
96208.8,86189.7,178222,62614.8,55151.6,145117,10477,10.7951
102071,101950,169096,78005.7,65443,153446,17310.4,10.7974
140288,134010,201327,93302.1,79341.1,153090,34901.5,10.8097
102710,102867,173615,119092,104079,159157,46443,10.8146
130993,124816,191895,103976,80339,160337,29925.7,10.8232
91528.4,94043.6,166773,83437,77726.9,151860,28936.8,10.8339
93323.1,94870.1,166190,103115,92534,152885,12724.3,10.837
136025,132099,198480,111508,91304.2,160072,30900.2,10.839
101025,95653.5,175072,88157.7,73027.3,154453,23992.1,10.8587
93223.8,93255.2,168641,65504,61571.9,142368,27732.3,10.8599
94246.1,91978.7,177128,71097.7,61530,149457,12287.2,10.8605
120091,110178,189405,92090.1,75052.3,158014,28910,10.8643
114401,109068,187577,119040,108459,154474,37417.4,10.8817
125237,114994,196794,99048.7,84639,157811,16861.4,10.888
114548,109910,185865,98540.6,86871.7,152501,23049.2,10.8885
105990,98343.1,179671,99277.4,86351.5,155440,15604.3,10.8896
110733,102288,176801,107789,93024.9,158886,22414.1,10.8924
111201,97816.5,185480,83699.9,71465.2,153881,18575.6,10.8947
142715,125280,204131,132102,109856,162636,16066.3,10.8972
92331.5,83930.2,171630,77787.9,67450.8,146058,19703.1,10.8983
113117,106066,181444,80356.5,64020.6,156407,40471.1,10.905
89004.8,84779.8,171565,68455.8,62485.5,145654,6253.75,10.9055
101800,103744,174480,97158.7,89251.6,151980,14371.1,10.909
115301,106645,187120,89540,74601.4,155075,11615.8,10.9115
125392,108645,198942,113520,88718.1,165691,16139.8,10.9143
136095,122321,197350,141905,122095,165781,26702.1,10.9147
111670,107449,187709,104076,87092.5,158189,39039.3,10.9287
115556,107211,193719,106571,89762.4,158510,22574.5,10.9322
92974.7,89364.4,170355,69985.9,62683,145390,18883.4,10.9337
79257.1,77721.9,161809,78699.8,70730.5,150679,20188.1,10.9355
122654,112706,183170,105082,87030,157824,39241.7,10.9412
82640.4,84395.2,161696,71566.8,66724.3,144500,15410.1,10.9416
111436,105720,189445,95444.8,80485.3,153012,37641.2,10.9464
113407,109264,189714,92313.3,80372.9,153428,34726.1,10.9487
118243,113023,182043,82942.8,74961,149631,33889.4,10.9488
104186,100263,181427,97775.4,80223.6,148902,17351.8,10.9508
75586.5,79938.6,156316,74986.1,73652.3,145258,35005.3,10.9555
84157.1,88305.9,161757,62802.7,60254.9,135877,13804.6,10.9559
97097.9,93332.4,176306,86041.5,75938,151447,27277.5,10.9564
94950.2,92802.3,174850,81463.2,71314.1,150906,8327.14,10.9644
99392.1,97310.7,169347,75160.2,66894.8,147996,24258.6,10.9659
126755,117934,189271,103143,86595.4,156369,13712.8,10.9672
77642.3,73720.5,164739,118967,101606,160481,27056.3,10.9684
88540.2,91845.5,164563,64710.2,61534.6,136181,17832.9,10.9706
87288.8,84153.1,169675,143723,122034,162247,23158.5,10.971
104717,104085,182760,85286,75536.1,150983,22337.8,10.9721
120866,106728,196641,88843.5,74937,154820,12943.7,10.9733
110130,106093,183263,90229.1,80677.2,151055,10397.9,10.9826
96167.5,97950.1,179060,77829.3,71802.7,148000,38768.1,10.9848
116221,105768,186678,90731.6,75250.8,149030,39829.7,10.9873
116092,112148,182640,112458,95678.4,158472,27525.3,10.9873
107653,107165,186249,85734.7,79336.9,148523,18071.3,10.9939
115478,109144,189004,89215.5,74668.5,155596,31309.9,11.0135
96387.5,92735.3,173085,70698.7,58067.3,145878,25830.5,11.0153
107248,96965.8,191701,88340.4,73628.8,152477,27848.4,11.0169
65708.8,63681,150248,122337,109081,157796,29790.1,11.0207
75090.6,77665.5,159017,62504.5,59534.5,139091,28092,11.0216
100065,97011.2,176922,104343,97061.3,155189,16400.1,11.0217
105924,99125.3,179982,93182.4,83048,151954,25132.7,11.0241
119263,117203,186200,98372.4,83346.8,156236,17586,11.0332
88023.2,91542.4,165009,72058.3,68901.5,141279,11935.1,11.0351
117520,111929,186219,91655,77268.5,155145,13053.9,11.0358
73027.1,79190.5,156343,58600.9,58404.5,138501,12876.1,11.0452
107495,100073,179850,135445,116292,161898,27223.5,11.0469
86910.1,86314.1,172650,80599.1,75360.3,148752,43550.8,11.0557
91550.4,91544,170587,79223.4,73163.6,145746,18336.2,11.0565
136539,118965,200694,98686.5,77065.8,156404,38347.6,11.0736
113537,108316,192041,103649,86410.8,158149,29263.1,11.076
77526.3,80394.3,158784,92179.3,86590.3,150648,51775.3,11.0794
119608,113981,183341,108330,88553.3,161870,10004.7,11.0815
135383,132937,195992,101526,83575.2,159856,13792.9,11.0818
123745,113813,188650,104214,84430.6,159367,32579.7,11.0995
70130.7,73632.7,156021,48429.2,45936.1,133190,7651.65,11.1084
82304.5,84430.7,162885,67566.2,62330.3,144447,28638.5,11.1149
103353,96833.2,176988,109242,92850.7,156305,13481.5,11.1172
113157,102313,179641,104350,85846.4,158454,21404.2,11.1173
106493,103588,183129,66546.5,58181.2,144392,17664.4,11.12
126788,105369,196990,92286.3,70772.3,159700,36276.7,11.1241
109544,89150.7,184122,72720.1,56170.3,151710,27739.7,11.1455
130357,112810,203697,114590,94153.2,166205,12390.6,11.152
107893,100320,182238,94385.2,79439.5,159252,27781,11.1542
123563,117925,191747,99357,86983.8,155556,39799.3,11.1614
75917.9,79481,158732,61073.6,60258.7,138579,11219.4,11.1658
100174,97685.9,171356,88925.4,75305.7,154982,19538.4,11.1666
131463,113821,203749,147092,111124,168500,42333.6,11.1694
86232.7,85545.4,162774,61021.1,56458.9,142013,15267.1,11.1702
88734.6,88350.4,170110,100659,93903.7,153054,42830.8,11.1712
97543.8,97703.6,168870,89046.6,85254.2,148575,33332.5,11.1766
122550,109544,183863,95181.8,77755.2,155004,43692.7,11.1808
137782,116212,208141,154352,115070,173455,30709.2,11.1837
97225.7,93755.9,173555,93641.9,85617.5,152844,16401.9,11.1893
111424,108577,183119,103936,92996.7,155841,4399.26,11.1926
83702.3,80359.7,162245,106297,94965,152738,21485.4,11.1955
102137,102649,176551,94850.7,84306.3,150490,27192,11.1964
98499.1,90854.2,176850,80007.5,67724.4,150457,60367.5,11.2069
128315,110809,206715,153847,123183,169307,28712,11.2087
120057,118890,192045,76213.6,65502.2,151355,10820.7,11.2136
81418.1,84976.4,162198,52395.4,49367.6,135373,29183,11.2155
117369,113695,190030,87085.9,76097.5,152185,16567.6,11.2183
115459,106159,185675,106267,89631.3,159768,43375.3,11.2214
116587,112138,179327,103938,88956.4,155485,16226.8,11.2217
100117,88661.9,177362,97977.6,79213.2,160889,18951,11.2251
94880.3,96152.4,172405,77584.3,72891.9,143934,17806.5,11.2282
103424,97276.8,194487,83975.3,73787,159473,7640.36,11.2405
75840.2,73715.3,159637,80952.7,73294.4,146792,20340,11.2408
126781,113219,192581,128825,103816,166299,20271.6,11.2443
127026,108950,198845,114270,82717.4,170374,22285.9,11.2461
115054,114591,192328,86316.7,76418.5,151284,29654.4,11.2462
110945,105871,176459,94588.7,77425.8,158183,30237.1,11.2501
123619,115956,199507,103732,86859,159573,17319.3,11.2527
83602.5,81298.1,159656,102041,96158.6,149512,11423.8,11.2535
86412.4,86016.6,165704,58015.2,50885.6,142485,9941.72,11.2554
91960.7,91600.9,169852,81401.9,74038.4,143457,15703.7,11.2603
111006,107705,176825,92042.6,76929.3,155904,26691.8,11.2607
100540,101844,187094,70840.4,65966.1,149887,15591.6,11.263
90256.4,85140.1,172406,71524.4,65068.8,141970,10960.6,11.2631
89748.4,92013.1,162302,88165.7,80823.9,150907,19804.5,11.2667
100570,94655.8,179589,88746.7,76246.6,151250,13220.5,11.2698
76263,77911.5,161723,53876.3,49575.2,134577,10912.6,11.2718
108492,105658,179520,89130.4,76183.7,153373,19983.8,11.2749
101008,97217.7,183556,138346,123839,160069,19929,11.2757
135062,113914,200662,98620.7,71851.5,162534,17728.1,11.2833
124270,118894,199161,125359,108787,159309,37739.8,11.2848
77519.3,79253.6,158490,62167.6,56711.6,137480,11001.6,11.2892
147868,135067,198806,154855,119886,172704,28249.9,11.3007
106115,98225.6,181735,84355.1,70453.5,152642,26912.3,11.3027
96497.9,94265,173397,94749.7,86359.9,152626,34306.2,11.3107
98426.8,88870.4,176845,77687.5,63878,151333,11263,11.3132
100542,89067.7,182667,108632,93611.7,162263,15427.3,11.3138
113974,109726,183851,141068,122653,161571,18373.6,11.3262
81523.7,85351.6,165321,114424,102711,155596,20818,11.3296
82048.5,84474.5,158071,54090.7,51680.9,136310,18358.4,11.3303
106224,107672,189253,72191,64706.2,144420,14502.7,11.3324
84111.8,86523.5,162631,66533.6,62441.6,143605,26054.2,11.3369
83177.7,87690.7,162621,89214.1,84230.8,149127,13642.2,11.3405
101509,94660.5,179396,110209,93952.3,155965,25816.7,11.341
135533,120545,199580,107489,86591.8,155724,17463,11.3461
89893.3,90971.6,169840,86665.8,79008.8,147956,31284.2,11.35
106171,105357,185557,84913.5,75099.6,149379,14215.3,11.3505
118631,106811,196203,105042,85820.7,159908,10339,11.354
117112,112814,184553,103264,89467.3,158133,36041.5,11.357
107560,103586,179381,109012,93305.6,158083,38662.5,11.3604
127936,125203,185781,111574,93057.4,162112,16138.2,11.3681
93516.3,92709.2,173029,76533.7,66108.2,148833,47375.1,11.3708
86913.8,85404.1,165128,114660,109333,153509,20291.6,11.3709
133458,125660,195877,127051,104926,162880,33087.4,11.3749
93138.1,83932.5,171731,106954,86914.9,162244,16429.8,11.386
94830.5,96548.3,170058,99137.3,92564.2,148769,19648.8,11.3864
110223,107005,183665,69925.7,61575.1,145784,22480.8,11.3895
101777,98019,179637,94527.8,83408.3,150118,12771.8,11.3908
123730,120058,192509,91342.8,78377.8,153153,31635.2,11.3916
73581.5,77655.1,156249,81019.6,77525,144820,22287.7,11.3918
109919,107297,180291,105416,93980.7,151915,18951.5,11.3955
106252,94076.4,181216,99536.7,84339.8,158959,33623.5,11.4003
115549,107603,189585,94844.5,84950.5,152927,25763.4,11.4031
131996,116727,199609,125340,104635,161688,27312,11.4047
114649,100326,189774,80193.5,64802.7,151912,24405.8,11.4063
117743,102134,193758,111391,95530.5,159015,27847.9,11.4123
104625,101092,174971,120947,106423,155653,16658.3,11.4217
109922,103335,176201,89742.6,71826,153200,16363.5,11.4296
99771.4,101210,167538,87997.4,78893.5,150841,33293.4,11.4322
77642.8,77139.6,159798,75057.1,69845.8,145635,8200.12,11.4337
103494,103934,179543,80772.3,75604.3,149129,14736,11.4359
90101,92707.6,168357,72432.2,68898.3,142398,18882.9,11.4511
126931,107438,193624,107066,79946.8,164961,49726.5,11.4528
154761,139149,210497,132454,104200,165650,54783.8,11.4618
112343,109038,190777,90895,78360.6,152837,15304.2,11.4649
100556,84685.4,184001,87154.1,68351.6,160068,14292.7,11.4652
124212,106717,196265,95528.5,73283.2,163173,55240,11.4747
73982.3,76112.1,165129,56339.7,49820.5,155752,14660,11.4764
96207.1,101012,172881,80447.7,75140.8,148135,28548.4,11.4766
104866,98012.6,186689,79483.6,70750.7,145844,16627.7,11.4786
82067,82908,161417,60483.2,58929.8,141179,13957.8,11.4806
90864.4,92267.5,166694,72596,68223.3,144218,11235.8,11.4832
93388.2,94485.8,176951,99547.2,89318.4,152193,16819.8,11.4861
87523.2,91378.7,162711,78095.2,75833.7,145838,22582.9,11.4874
67835.5,67039.2,155937,64878.7,63780.6,138593,32200.2,11.4881
134067,123237,196303,126038,101193,166195,27198,11.4884
98459,100877,182513,89195.2,79982.2,150826,21832.2,11.4943
105167,103774,174445,92329,79783.8,153575,14599.5,11.5264
104093,99911.8,178896,99512.8,90561.8,154782,23524.7,11.5308
102489,96341.2,170435,129702,110323,162010,11311.3,11.5358
118488,117924,192612,107048,93806.3,152993,31285.7,11.5362
111025,102947,183121,85327.2,72743,153344,11341.1,11.5381
129985,126935,199023,97174.8,82284.1,152856,25818.3,11.5422
95197.4,87875.7,167812,68008.3,60907.6,144137,20424.6,11.5497
124684,117916,192524,122128,105265,158088,85157.5,11.5523
107348,96615.7,181733,85574.5,68751.3,150828,24877.3,11.5528
102182,102336,175313,78265.5,69332.9,146721,26448.8,11.5545
131163,126664,193295,91258.2,76282.2,155637,20579.9,11.5577
111014,105851,182218,95658.9,82717.1,152357,23485.1,11.5638
125900,124084,188774,92957.5,79938.6,158328,30518.8,11.5648
96459.2,92747.8,168831,78906,66649.1,151717,9209.54,11.5658
116878,104514,190288,127386,97103.5,168733,78756.4,11.568
78523.9,75422.8,162382,91570,81418.4,152856,12498.5,11.5681
102006,95839.2,177075,116801,101103,159130,48364.6,11.5845
92389.9,83352.2,177643,65981.3,57042.9,138232,20352.9,11.5899
136159,130305,202880,126243,107762,158541,18148.5,11.5975
89402.4,91682.8,168287,81967.5,76509.1,144128,15854.5,11.598
131758,112031,193392,122012,100386,162359,31876.7,11.6076
115737,113296,178873,91929.2,78877.3,155788,19127.8,11.6099
123196,118679,188621,116840,103821,152927,33219.1,11.6102
98415.4,96887.6,181428,91452.7,80238,152699,28076.9,11.6158
104475,104487,174360,101497,85626,156145,27594.2,11.6207
94888.9,97422.8,173405,80412.5,72401.6,148941,16046.6,11.6258
98819.1,100594,175247,83797.5,78470.1,141383,18028.4,11.6346
103570,102219,176381,109188,94124.5,154596,42550.3,11.6366
85848.2,89202.9,162968,60936.9,57285.7,141996,32809,11.6374
116187,109624,193304,91967.4,79865.5,162655,14384.8,11.6424
113078,113317,178711,79989.6,70453.1,148236,12683.6,11.646
113203,105215,186183,123770,101254,162074,47656.9,11.6511
98710.3,97401.5,175498,101247,89707.8,152541,26281.4,11.6568
90556.2,92406.3,182768,77905.3,75513.5,155651,16012,11.6582
110347,101424,179431,91194.4,80917.5,152775,29029.3,11.6614
97598.7,87179.9,179506,89677.3,72863.4,162467,38114.4,11.6651
71279.4,73603.7,158084,93052.6,88881.7,148555,14988,11.6691
96776.9,88538.9,172378,91386,78756.8,151850,20373.9,11.6697
92883,91333.8,172528,66836.7,59221.2,138189,19995.6,11.6722
121985,112012,193052,100311,82860,161743,17070.5,11.6738
79607.5,78249.4,158949,124774,114613,158067,37806.4,11.6745
139839,119851,199684,110923,84987.7,162970,29589.9,11.6935
86052,84292.4,168557,84919,80043.2,145823,19489.5,11.6948
152331,126236,213778,157095,117739,178663,42926,11.7037
118526,108200,186966,86490.4,75379.8,154971,23113.2,11.7114
128623,111830,190566,141051,101848,172649,49542.9,11.7134
100106,98084.7,175392,118575,112640,151426,18716.9,11.7206
103242,100725,175605,101738,88762.6,155204,11505.8,11.7214
123894,107950,200909,87353.5,70465.9,155659,19373.8,11.7229
77234.5,80691,161898,63534.4,61053.1,140549,16990.9,11.7377
114705,107660,190494,100685,86511.5,153208,39198.2,11.7467
150672,125385,212701,139721,106996,168393,38688,11.7501
84782.1,86302.7,167752,63180.9,59642.6,141582,9878.38,11.7547
103402,105170,178402,72773.3,66422.6,145271,7897.56,11.7549
108411,103021,186581,136447,114875,162904,33863.2,11.7553
98816.1,92392.2,172440,69424.7,57197.7,146476,6200.57,11.7573
128718,125481,192616,129238,107403,163207,27169.1,11.7605
121490,107035,192616,129011,103778,164381,47655.9,11.7657
99783.5,96276.5,172285,119779,104924,158984,43747.8,11.7686
112234,108934,177139,115659,97713.1,159354,18597.7,11.7706
82584.7,80625.3,162797,101812,95634.8,150336,26486.9,11.772
107791,101277,179322,98362.2,79083.5,154564,17278.8,11.7721
105685,102482,186349,101452,89515.3,154110,18073.1,11.7726
128336,119937,196432,142440,119009,165220,80826.5,11.777
111332,102241,187057,113703,90043.4,164754,20804.4,11.7778
145528,118331,206770,130258,96269.1,171738,30126.6,11.7861
130203,126947,199733,102280,85616.1,154945,49266.8,11.7907
92424.3,91310.9,176549,66056.7,56166.4,145294,17839.6,11.7955
136646,110178,196851,99275.3,76812.3,163514,20488.4,11.7957
108484,99084.8,183122,115515,101781,155041,30247.9,11.7996
90467.8,93648.5,168698,67109.3,63387.5,142270,31343,11.8011
82617.2,81265.5,172763,61463.4,54943.2,148920,9331.36,11.8037
102315,92134.5,179255,62527.9,53117.6,150740,29139.2,11.8049
114242,109671,179138,81884.5,68248.5,151653,18351.8,11.8179
113126,108529,179457,137191,117810,161813,27534.4,11.8218
123311,109476,191954,94942.5,81326.8,158909,17441.1,11.8273
111105,99160.7,186108,98248.9,83867.5,158652,37897.2,11.8347
127804,123437,197761,107020,91694.9,158258,16461,11.8398
109400,109285,186162,122880,119469,154941,30290,11.841
135920,129038,198827,104590,85790.6,155561,26407.5,11.8431
124192,119048,194287,92036.5,76421.5,153438,30773.6,11.8492
131906,109029,196458,148728,108427,171659,17566,11.8519
79858.6,82298.6,162207,51592.3,49615.5,131806,24529.8,11.8528
108715,107351,178764,105750,93980.9,153066,18213,11.854
116186,109434,185936,102455,88508.4,155418,13242.3,11.8545
112314,112401,172582,105336,94279.5,152123,15927.4,11.8576
118448,105580,192462,121671,98097.6,162045,18332.7,11.8582
99706.2,99459.2,172656,93821.6,80773.9,155574,48856.1,11.8641
104575,99010,181981,78857.9,67082.9,151184,19116.7,11.8775
103637,99191.7,175359,87883.4,77871.1,149005,23580.5,11.8782
74209,78154.6,158153,59686.2,56296.8,140321,14783.7,11.8803
99853.4,99177.6,171840,90579.7,81007.8,145354,22512.9,11.8967
92968,95059,171977,104300,94642.9,153166,21007,11.8994
94158.5,92363.4,170540,66609.8,61419.4,145729,11563.6,11.9018
102315,100795,173166,98262.1,88600.6,153238,37621.9,11.9075
113732,107841,186053,92158.3,81121.5,153237,16319.1,11.9091
93465.9,94019.2,165945,83016.9,77104.6,149433,11126.2,11.9107
110775,108055,186585,95188.1,82808.8,156001,32359.7,11.9161
122283,120596,188865,93738,81555.4,152201,35040.5,11.9164
97923.8,93383.9,169464,131677,113944,158852,23491.4,11.9177
126306,117464,191681,95411.9,79261.5,157950,17074.3,11.923
105231,94896.4,179649,67030.3,55179.2,145509,25554.4,11.9242
79336,78425.9,162305,80693,74707.4,148380,11977.8,11.9266
88679.5,87204.2,172729,97802.9,91894,148119,16857.3,11.9368
108468,105055,183960,91691.6,81556.1,145797,37981,11.9403
112312,106094,182938,111856,100711,155560,18947.1,11.9435
101341,103855,172587,72935.6,68540.5,144032,32173.4,11.9451
116324,107933,192502,121866,96056.3,163001,20301,11.9468
96982.9,97016,173168,64097,58802.9,141746,5432.02,11.9475
111757,108500,193452,116109,105294,155197,35305.4,11.9486
97792.4,87246.6,175714,142062,120576,161174,32557,11.9568
111400,102449,182268,89331.5,75535.6,156219,15927.5,11.9597
123164,111684,187768,141941,122114,163164,20825.2,11.9601
130379,108968,200315,105516,84005.8,159108,10151.1,11.9637
88098.2,86399.3,167136,92633.9,85481.3,151169,16418.3,11.9684
109087,106213,182122,86016.5,77501.6,147789,28907.7,11.9689
96176.5,92097.1,171681,76787.3,66033.3,146763,11943.6,11.9707
144088,128021,203661,153657,123634,169314,28590.6,11.9752
114679,109953,194275,100606,86853.1,160049,25824.1,11.9754
111088,102654,188459,110827,90416.5,161327,30284.4,11.9765
116013,113306,183434,97316.9,86339.5,152933,44028.9,11.9768
111439,101971,183215,103882,80644.7,162650,33009.2,11.9805
78469.5,78808.6,162181,65647.7,62639.6,141988,17601.5,11.9865
91147.4,89666.6,174988,71114.8,63750.3,143593,18127.2,11.9878
99910.6,95953.2,180316,72625.3,65063.2,144348,14434.7,11.9884
136503,115075,202605,102798,75148.1,165134,24506.5,11.9899
131690,107213,198665,109988,86178.2,164291,5207.29,11.9909
115675,102175,191952,110234,88090.3,162847,36040.8,11.9937
122621,113979,189265,92636.6,74980.9,156517,24989.9,12.0149
106617,101338,190315,96612.6,84433.6,163750,17440.5,12.0186
117518,111313,190282,119755,99282.2,157973,40352.3,12.02
85929.5,84480.5,169699,62233.2,55703,145568,8130.91,12.0245
103027,102365,171891,86591.2,74295,151606,61529.8,12.0254
82784.7,84956.5,163313,75986.1,70207,144560,24155.6,12.0261
87885.8,90470.7,165200,108966,101355,155076,26821.1,12.0308
104809,96616.7,179420,121756,102906,159786,35931.2,12.0352
147468,119759,210341,152145,108268,177039,39701.7,12.0352
90752.9,90650,167879,69473.1,60415.2,148218,8436.88,12.0424
111077,109719,181787,88697.9,81721.4,151593,13471.7,12.0429
117259,103844,191701,104875,88139,158174,24040.6,12.0477
113310,103510,183939,127882,111632,159992,18118.2,12.0491
106340,100086,176584,130125,110475,163291,28944,12.0497
115796,109351,182992,109566,93485.8,155998,20417,12.0559
133620,121962,199445,110277,91239.6,158147,16719.2,12.056
119007,112406,194198,108903,86499,162778,12127.9,12.0639
107161,97793.7,178411,106438,94437.2,161663,28637.2,12.0688
106713,106517,172570,91519.8,83630,149127,23450.8,12.0702
87842.4,85435.2,164570,87291.2,79272.3,148647,19376.4,12.0706
83491.6,80014.9,169188,72759.4,67115.4,145812,22819.2,12.0723
99195.6,100345,174548,70124.2,61256,145591,11034.6,12.0889
118325,110199,189594,116281,93114.8,161778,70853.2,12.096
85544,85074.8,171812,61810.7,57345.4,139108,7210.56,12.098
84434.6,86784.5,163265,78406.2,71842.7,150337,59661.6,12.1016
111364,90808.9,193608,103476,76088.4,165343,16006.4,12.1091
143878,129775,202583,126675,98775.5,165332,45005.1,12.1109
88949.1,89848.5,165280,91930.5,82133.4,153464,10437.5,12.1184
124615,111892,188433,123269,100367,163329,21098.5,12.12
80892.2,80217.9,164472,79317.9,68646.5,147470,15138.2,12.1234
110356,106044,176208,87626,77757.6,148571,35023.7,12.1277
123189,105658,194270,142800,104144,171994,33506.8,12.1279
110267,101200,182905,119478,102701,158624,14253.7,12.1293
107841,105423,179469,89127.6,80273.8,152310,59759,12.1329
112652,109380,184026,92504.1,84017.9,150601,20799.8,12.1453
107181,100266,184016,96738.5,82408,155705,6472.17,12.1462
116144,108032,189367,117245,95472.1,162225,25698.4,12.1535
124306,106919,196711,114772,89583.2,163105,22365,12.1654
136373,125537,203709,135229,104078,168449,20103.4,12.1662
129277,123585,193303,115221,99243.8,157603,32778,12.1666
83783.7,81292.1,165538,59887.1,53819.1,145813,8103.95,12.1718
118672,114409,186012,94998.3,79007.1,155024,22148.3,12.1734
149483,127755,210343,156358,117525,172516,40745.5,12.1759
121061,113722,192537,101926,76255.5,163136,64404.4,12.1852
97668.9,95051.5,173059,85322.9,74675.5,151863,7807.48,12.1863
87765.6,88723.6,167969,79062.3,73056.5,145948,25938.2,12.1911
130541,128262,197072,96061.7,83657.2,152690,10665.1,12.1918
93117.7,91130,168125,77616,68724.3,148174,14908.7,12.1924
84200.6,87241.4,169917,66739,61470.5,143165,20617.2,12.193
89612.2,92953.5,169422,69954.2,64852.9,140714,40445.4,12.2025
82257.5,85496.7,159930,67765.7,65285,141206,21795.3,12.2026
91426.7,94961.1,168090,85477.5,79629.1,145758,25066.7,12.2148
80193.1,77458,165255,97864.2,83240.8,148063,17930.9,12.2239
99586.3,95473.5,171524,100380,86444.9,152518,32358.7,12.2255
130298,118591,196436,155788,125157,167700,20658.7,12.2259
146848,118591,205925,170293,125797,176745,31462.3,12.2273
116915,118216,187757,86839.3,75053.7,150844,8129.03,12.2339
102789,96410.5,172307,102040,89358.1,154855,35759.3,12.2377
111552,110205,184258,110722,94787.6,157943,15670.9,12.241
127640,104727,194156,88255,66480.2,158222,17025.7,12.2437
93083.1,85830.8,168145,79154,69165,147954,17151.3,12.2439
82943.8,81193.1,165816,64580.9,56985.2,148413,18978.8,12.2579
79001.6,79780.5,158799,100504,91836.1,151685,22417.7,12.2587
104091,107188,169187,84443,73367.7,153838,17192.2,12.2609
95198.1,85956.1,176089,99983.7,88019.5,157934,30755.4,12.2616
114816,100226,195982,145829,123372,164743,18935.4,12.2625
103988,102165,179034,90976.7,81336.2,151090,16559.3,12.2637
110705,101433,186078,74405.1,64962.1,147895,11135.8,12.267
114100,94002,190113,96342.1,76287.8,160615,10101.2,12.2744
99924.9,104309,169761,76851.6,72900.9,145969,12405.7,12.2788
132264,119127,192927,119841,97358,165290,12839.3,12.28
92660.9,90019.4,175868,74749.3,66965.7,145250,15720.7,12.2802
153826,134064,208751,142957,112567,170705,29290.9,12.2963
110698,105633,184057,89919.8,80287,150459,42600.9,12.3016
123918,117851,193483,103282,88467.7,156000,42466.1,12.3022
116723,100173,188973,115731,92244.2,162199,13322.2,12.3025
73536.9,74171.2,153244,78557,72491.6,149233,26496.1,12.3028
106088,109167,181134,83600.1,74211.2,150387,27170.5,12.3055
144432,125453,203595,131737,103835,164758,24290.7,12.3098
110820,105082,182825,101110,87626.2,155067,17407,12.3131
130782,125724,203657,89395.5,74814.4,151088,17392,12.3157
90164.5,88685.1,172448,77262.7,68283.9,151698,13884.6,12.3232
96854.7,93630,185949,89311,78349.4,157356,25119.8,12.3248
115656,113004,182101,101984,85997.5,157470,27814.2,12.3301
130452,118593,199055,155281,118838,169344,26355.9,12.3311
67994.1,67476.2,154423,66317,60912.5,147924,10043.3,12.3358
107820,100117,178764,102796,89568.4,154373,14040.7,12.3488
122928,116286,196459,89387,75212.5,153143,33182.4,12.3503
117642,112822,185769,106318,90481.4,158025,22122.3,12.355
84907.6,88073.8,164969,85069.7,80386,148240,19801.7,12.3595
109987,96456.2,183238,111582,93980.3,163674,15119.9,12.3625
124082,112025,191590,89951.4,70926.7,159348,17720.9,12.374
152090,121770,206644,136037,106474,175566,37485.6,12.3911
126437,113520,188793,170669,125661,172858,15734.7,12.393
85083.5,79440.8,169132,51844,45745.1,134280,20933.9,12.3955
112338,99584.4,189264,116167,98390.5,160039,24171.5,12.3957
118132,101935,192572,125902,102917,165258,36660.5,12.3994
108267,102965,181863,136488,114374,163471,66626.2,12.4009
105275,105594,175110,80727.6,71354.5,150473,30864.7,12.4196
126225,124335,193308,97548,87270.2,152857,26303.6,12.4227
95017.7,82075.4,178749,66166.3,53811.8,150663,20251.1,12.4253
82553.5,84103.9,164599,93525.8,89189.7,148916,49672.9,12.4274
120456,116355,182134,130216,114424,156096,15461.7,12.4285
83681.6,82433.7,163234,73761.2,67971.2,147517,23421.8,12.4295
79899.7,83240,159285,66581.5,65111.6,138646,11760.2,12.4307
83637.7,84585.8,168471,62314,60099.6,135230,13730.5,12.4353
114369,98342.2,186447,153298,111046,171881,48964.7,12.4382
85692.7,81186.1,172803,72273.3,66612.8,144076,30317.9,12.4382
102736,103434,181487,105095,94773.2,152265,55687.8,12.4393
97415.4,95781.7,172946,86928.9,72110.4,155328,26965.9,12.441
101015,90924.7,182715,118658,103959,162277,18185.5,12.449
142458,131026,195831,135753,107622,167816,28662.8,12.4491
83915.6,83828.8,166157,70387.3,65474.2,142058,15747,12.463
129504,130088,195991,123170,101882,161800,24029.6,12.4642
127737,114165,196482,114083,94611.9,158197,30674.7,12.4653
88069.5,82700.9,172868,71923.7,62074.6,145590,6972.18,12.4657
120818,112837,191824,88560,73325.1,155994,29457.4,12.473
91277,94900.5,167761,81740.8,76376.2,144540,25866.4,12.4747
105593,91207.7,183195,124307,106614,159790,41155,12.4814
100597,98625.7,176367,87365.9,73035.7,155866,58285.6,12.4869
124093,112148,188277,120673,101419,162153,14281.1,12.4874
