"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","PE-A","Time"
131668,119393,206836,145240,114355,172475,2848.88,6.54218
140850,132449,201162,128729,103469,169491,22717.7,6.543
79862.5,90091.4,162222,57855.2,57975.9,141279,7548.58,6.54472
174826,133657,220119,197338,140296,189038,34089,6.54576
125366,116433,205731,98979.4,83446.1,158278,8938.74,6.54749
140173,133679,200571,122291,98250.6,169592,4285.11,6.54939
105966,108215,175759,102732,82721,166218,2602.63,6.55515
111929,101702,192299,116603,81688.9,169056,14664.6,6.55532
145473,133777,207318,139878,113557,165645,15648.5,6.55922
159442,142703,207720,148928,118610,177080,2945.81,6.56737
95589,89563.6,179079,87365,74066.8,158473,1674.03,6.56933
62506.8,66245.6,159831,68848.8,66908.7,142094,36282.9,6.58653
102577,102648,186664,128767,111517,163304,12448.9,6.59446
119303,105898,203166,89393.5,73273.7,158997,105.607,6.59768
108649,112101,182385,87515.5,76964.5,155352,4572.98,6.60033
171295,142945,220298,161530,109518,178764,8043.47,6.6112
139649,131119,225254,111676,89117.5,163168,26687,6.61681
97777.1,89167.8,189652,78806.5,64235.7,154364,1915.54,6.62815
115132,109846,191685,95920.9,78429,159974,15161,6.6324
86723.8,86133.5,178329,60810,54125.2,151013,2492.78,6.63281
147193,132091,207140,184035,142370,179175,9910.32,6.63441
125266,120962,206632,106908,88567.4,162096,28201.8,6.63821
120896,120839,198859,87953,72029,154973,8636.12,6.66454
176805,150579,223597,160735,114332,182020,5213.62,6.67386
78055.8,85102.7,160292,70639.2,66384.8,146142,2571.76,6.67419
79070.7,87796,162904,67049.8,68345.8,143997,735.485,6.6874
64678.4,65779.1,164973,67529.2,61966.1,151101,6534.85,6.68801
78227.8,80984.2,161982,84059.6,79952.5,148275,5447.55,6.68908
90024.1,95871.3,182608,69401.5,64635,144209,11750.1,6.69621
132455,121655,196784,118476,100095,164600,11078.8,6.7023
89055.9,96522.4,168293,69085.9,68663.7,145124,7429.53,6.71048
113412,120382,189697,102695,94442.6,162024,4220.59,6.71675
111541,105268,186372,139077,116062,166807,13922.1,6.71767
124748,103745,200266,109732,86057.6,165192,37315.1,6.71867
117561,113469,186828,91981.3,79028.2,157842,24875.4,6.72419
159476,139545,218074,147512,111202,178991,5758.17,6.7252
86207.1,80619,179725,79718.3,70956.2,154447,4042.85,6.73611
169770,138798,220595,188052,143780,179650,26682,6.7401
146287,127736,205355,151853,118729,173076,29667.8,6.74253
137660,131073,211637,118121,94688.2,161256,7278.91,6.74708
74284.8,73312.3,163235,137656,117982,162867,795.091,6.75155
109523,105120,202912,82605.2,75670,151806,6353.36,6.75915
128892,115319,212966,154470,111644,175966,3042.78,6.7598
127266,117019,203212,142247,115386,172007,9587.13,6.76304
151150,124551,211074,170263,132198,178916,15229.5,6.76702
73647.1,77954.8,159668,75453.1,71138.2,151220,16531.3,6.76727
101155,94807.1,182483,76747.7,66463.8,154735,11927.2,6.77161
83774.4,91924.9,172609,75438.6,71507.9,147224,1680.74,6.7869
138796,140301,199711,105729,90635.2,159767,30086.3,6.78832
93241.2,89101.9,172495,88109.6,80090.7,154527,3415.04,6.7947
115726,119938,191217,106289,98930.1,154921,14139.7,6.796
95492.4,96107.2,204564,104042,97122.7,154680,5492.08,6.80337
105595,106621,189609,115890,97021.2,166209,25758.2,6.81295
94878.3,88076.5,175894,99758.1,71742.2,169475,6081.52,6.81514
120363,123786,199732,82507,74346.6,149648,16621.7,6.81778
159229,140340,218508,139202,102514,171446,1884.01,6.82298
122046,115282,200549,99789.5,84811.1,162295,4612.51,6.82656
93555.3,101054,181447,75172,73162,145936,5602.13,6.82781
132376,118263,207758,102970,83499.8,163351,7298.03,6.83757
129198,115468,213436,135974,108737,169436,53318,6.8479
101690,100212,190436,96467.8,87417.3,154441,19011.3,6.84886
109060,114466,180075,112637,101456,158362,29292.6,6.85045
105600,109857,185961,104936,98864.8,153677,14177.9,6.85189
78520.9,85744.5,165230,53755.4,53741.9,135995,4919.09,6.85584
122072,120604,201631,85946.9,73346.9,150789,1204.01,6.86123
63197,69298.5,159533,60198.1,61723.2,137753,41827.9,6.86359
118348,120677,199140,146373,127094,166232,15122.7,6.86497
142480,128284,211651,110165,84387.7,164605,10094.9,6.86926
121558,119999,191709,102400,86370.7,161457,2539.69,6.87291
129275,121712,203052,106052,82225.2,162277,27944.2,6.87336
107396,93080.1,192488,77331.9,63102.3,158192,3588.91,6.87547
117814,115596,195334,128696,108800,163008,15976.4,6.87666
120000,121566,197165,137073,112053,163610,5829.44,6.88027
145272,130633,217304,146926,112797,172829,11308,6.88288
126858,131151,206006,98171.9,87474.1,156353,9080.07,6.88538
132237,126979,201357,101804,88767.8,164895,1806.91,6.90828
90369.1,97781.1,179675,64184.3,60952.7,152911,6745.2,6.90892
118006,120727,188734,100729,89358.2,158749,3068.82,6.92702
88677,94078.8,172586,96454.6,88070,156259,5446.05,6.961
97603,101004,175370,90951.5,85178.9,159240,29748.2,6.96179
122130,120624,200145,97880.5,87242,159342,14225.4,6.97435
165230,140495,216826,162542,118500,179947,19863.5,6.97634
113722,112493,202958,69095.5,60642.7,146010,9237.77,6.98243
134105,124497,209919,123967,95396.8,168916,5862.88,6.98444
105867,98504.8,194121,73167.3,66384.9,145211,11981.2,6.99996
102664,101853,192733,68975,59918.3,145848,785.386,7.01002
122287,108680,193432,106959,87257.2,162263,6994.29,7.01271
109059,111480,199107,94814.8,81619.9,173334,12576.5,7.01518
104331,105873,195534,90707.8,82478.7,152311,1730.06,7.02012
110188,111127,185245,90684.2,82189.4,156349,21275,7.02241
189187,145513,227053,184649,128540,186123,19676.5,7.03148
129911,124485,202255,107975,85258.4,162585,1113.87,7.03317
136514,122815,208060,121236,98043.6,164873,24457.8,7.03808
105300,93144.5,191928,84455.5,71468,157645,4632.97,7.0701
123496,124425,204223,99512.7,75358.1,162541,3126.84,7.07549
105226,95925.4,189240,82985.1,67538,160905,9660.39,7.08812
94949.8,98546,175991,118445,106100,161488,1940.91,7.09235
90186.6,92060.1,176496,72585.1,65594.7,151787,8469.01,7.09398
89268,95220.5,174600,73574.7,73007.6,141215,7916.8,7.09484
167791,145433,216788,170864,132278,175783,10970.8,7.10439
157983,153217,207637,137355,115496,167682,12119.7,7.11467
145048,138756,208068,103404,85498.4,158979,24432.6,7.1157
145204,128694,203726,138202,120846,168316,27918.9,7.11609
180722,147093,221008,144972,109949,180141,10047.3,7.11948
115328,115984,196768,116712,101919,162184,2686.93,7.12003
160391,147034,217921,136957,105291,171927,8385.32,7.12341
95031.6,101908,186110,76325.8,70632.4,145614,4401.45,7.12896
90918,94969.2,169695,72039.5,67110.8,150875,5443.05,7.12947
151295,140368,214339,119218,96025.2,164645,2897.37,7.13597
167467,153633,215243,143591,112612,173382,10199.3,7.15243
89527.9,96637,180132,89352.6,81700.7,151532,5432.56,7.1552
113254,116769,198602,98356.5,83855.5,162045,5942.69,7.15817
131268,120465,196755,136007,107068,168864,7053.65,7.15821
129556,130929,196485,103170,86527.3,159176,1205.63,7.15918
163918,141678,220060,148574,116548,172107,53162.9,7.16118
151126,130501,220484,105307,81572.1,161750,26414.5,7.16441
95261.4,104081,188878,78765.3,77082.9,146614,18290.2,7.1706
116234,95098.4,204221,112038,78469,173241,4212.89,7.17245
89900.2,89879.8,180209,78727.9,64021.4,151934,3420.33,7.17313
118935,117316,197087,111622,99633.4,155766,5086.33,7.17403
78866.3,73693.5,168682,87721.6,82322.1,152878,11279.8,7.17478
127910,116716,206187,142951,113653,173228,30444.1,7.18283
111125,110809,198962,68981.3,59353.3,147522,3227.23,7.19154
63935.1,67105.3,158140,104019,100998,152036,2088.32,7.19393
107130,106479,193056,77437.4,62904.6,151779,9091.44,7.2103
114678,104004,190274,111770,93107.3,165856,12318.3,7.21352
112066,112925,201012,81073.1,64219.3,155969,11634.4,7.23948
87387.2,93970.2,171659,77028.2,72388.4,145187,4818.12,7.24213
115314,113858,189287,116901,99229.3,161636,8201.71,7.24781
104989,108137,183172,96035.1,82324.7,159963,2615.87,7.25287
146292,120084,216598,136171,103851,175391,84631.6,7.25431
92150.9,96138,182893,82612.3,76033.8,148914,4410.66,7.25669
137970,120392,206679,117618,83351.5,175748,36437.2,7.27029
143085,126543,210577,112846,90381.1,165123,9731.71,7.27399
185663,153512,217685,178635,128667,186967,19189.4,7.27647
70712,76770.9,162504,57465.4,58677.4,134704,256.589,7.29022
74631.8,80135.1,161615,59305.7,54402.9,146548,5505.33,7.30915
133179,124061,208050,111420,88570.3,164223,9708,7.34148
68745.7,69318.9,161995,75987.5,70334.5,152797,6111.68,7.35319
168323,145051,223283,146910,110375,175058,2328.79,7.37168
90646.1,97584.4,179056,133073,133326,160202,4009.95,7.37765
137061,127921,205488,119003,105538,163133,13158.2,7.37795
88634.8,91119.1,165600,75124,70079.8,147910,14220.9,7.38461
91745.8,95933.1,181837,74730.9,69381.3,147834,7744.1,7.3974
132717,124510,208741,106283,79546.6,162738,12836.1,7.40042
105606,101679,175898,93551.4,78008.3,159525,6555.46,7.40313
108825,112344,194122,88138.1,82458.4,148231,4017.36,7.40339
79836.4,83734.8,168109,69799.3,58760.9,149588,2889.45,7.41309
121701,121530,201726,94938.2,83716.9,158630,9834.92,7.41676
130927,113192,199843,150370,114279,175123,34823.1,7.42793
90851.5,99940.5,182786,68526,64896.6,145037,15696.3,7.42997
114464,117917,179789,102699,94964,154159,15088.5,7.43931
128373,117270,196580,122894,98719.6,167840,16865.5,7.44067
63734,65053.3,159190,77608.1,77237.8,145145,4877.81,7.44375
118800,118641,189009,73715.2,67726.3,149394,4590.44,7.44731
94950.9,93364,191844,93822.2,79340.3,171561,6193.57,7.45047
104044,107323,196203,75596.1,71023,149315,5828.77,7.45214
119798,122154,192192,103449,89202.5,162479,16266.5,7.45635
162654,129808,220347,154840,103995,176531,63369,7.46248
170750,136581,224071,174907,133799,184487,32246.5,7.4635
100522,101001,173247,115458,98080.9,162630,12944.6,7.46559
137784,127441,216849,124364,102175,169211,1691.15,7.47141
101411,103791,182057,75695.7,72624.3,144481,637.306,7.48388
72987.2,82852.2,165016,84250.2,84844.5,145652,2098.07,7.48672
103597,102097,186479,81637.7,70100.7,154701,8040.72,7.49105
126107,113966,199392,86120,75383.6,152522,12848.1,7.49349
120045,119551,189940,117967,101897,162394,2965.01,7.4957
154685,144200,211279,137998,104186,173843,2012.68,7.5003
78088.3,84907.6,162168,70967,68467.5,144464,2317.88,7.5009
67303,70207,156292,68300.9,64168.6,146759,7449.19,7.50341
176709,144877,219610,175103,131304,181570,21238.7,7.50348
150398,129634,207184,122919,98881.8,169906,7075.64,7.5088
146032,143333,210019,134314,112088,170513,8253.32,7.51314
105943,107138,194015,101483,85770.6,155933,5824.48,7.51713
99595.7,103915,193483,63527.3,57176.2,141614,8082.25,7.52397
95856.9,97912.2,178456,62800.3,60517.3,144881,10312.2,7.5269
123121,120244,196536,102808,91297.5,159028,12634.6,7.52742
138369,133628,206935,87912.5,79679.7,150857,15876.8,7.52859
167802,136649,229397,128956,94027.8,171847,3697.96,7.53197
121849,113815,199499,113107,88578,168718,32549.7,7.53381
124534,123285,197855,94870.3,79552.8,152612,3775.81,7.53765
101266,109499,186679,88141.3,80663.1,152076,26212.3,7.5435
159428,139898,220337,162170,122769,179487,13996.8,7.54489
94577.8,98021.4,172703,76952.8,71976.4,148817,2043.13,7.54625
108584,101706,193150,99022.2,82360,162026,5837.97,7.55304
107938,108855,192369,82164.2,75114.8,152395,8495.04,7.55865
142031,134386,202277,155159,114218,180378,16511,7.56091
81641.1,81994.4,172485,72229.8,66128.3,148470,7107.05,7.56385
120181,126124,193468,78607.5,68960.3,153170,7572.61,7.56598
106896,113717,186214,95103.8,90481.2,152033,10793.8,7.56888
92765.5,98880.9,175185,75070,69701.9,148990,1320.68,7.56909
164782,130344,217939,148660,101840,179514,2910.95,7.57112
80604.3,78894,180040,91638.8,81930.8,154953,2983.05,7.58652
119386,115824,199167,131086,110845,165868,32182.1,7.59496
185931,145589,225188,185264,128688,186694,46473.7,7.59552
179852,154132,223379,148981,109377,179766,6285.09,7.60009
132669,128407,205592,116219,99749.6,159596,20343.2,7.61049
103319,109708,192683,83888.3,79220.8,147573,3761.23,7.63799
107483,106778,187202,102790,87499.7,158322,7720.61,7.64333
118424,112050,196475,93460.1,75184.3,162491,15382.3,7.65922
105395,105417,183660,93811.1,79573.2,159575,22933.3,7.6602
170679,145690,228328,119795,91205.8,172360,23927.7,7.66361
169187,143152,216188,163890,120737,178503,79849.4,7.67441
141984,127920,207269,152197,124728,175460,32030.9,7.67719
131937,119411,209841,103199,77194.1,169524,43336.7,7.69369
101693,103928,182363,100700,78915.3,161876,875.775,7.69419
117068,114546,195274,114892,103573,165483,8795.12,7.69659
129643,132343,200757,108999,96741.3,159140,11416.6,7.69892
132082,136096,200740,97399.7,84658.2,156106,5573.26,7.70671
97562.2,103788,178658,77648.3,76068.5,149782,4014.2,7.70884
102937,94875.1,189822,129902,108344,169837,10700,7.70951
103429,104840,194092,76350.9,73173.7,140831,8104.58,7.71074
137118,120205,199303,155273,120450,176564,24798.7,7.7132
120298,123647,199854,105387,88103.2,158687,2197.91,7.71702
136126,127105,207424,154703,125751,172947,7597.06,7.71906
93301.2,96567.6,179014,76586.2,71075.3,150726,242.918,7.73062
144279,137417,211483,112302,90557.7,161921,55940.1,7.73549
109676,116108,187308,83225.9,78406.6,152932,3186.7,7.73917
156128,141805,207891,112128,85389.3,168907,18770.6,7.74368
86961,91356.3,177434,75233.6,71382.6,147393,7576.74,7.74838
129059,122430,201118,128584,110149,164206,8870.88,7.75087
112403,118209,186244,117722,105679,158757,21887.6,7.75368
118328,119300,189416,85356.5,75860.7,151252,5017.27,7.75874
154837,133615,213677,154328,112043,181648,9600.5,7.76051
78564.2,85176.2,165252,84582.5,83833.3,145340,5056.67,7.76299
101866,98970.7,193304,131356,112652,165506,26313,7.76525
102927,98877.2,181849,99240.7,83330.2,162718,7421.74,7.76851
83273,87751,177448,78428.9,71869.7,151229,3565.33,7.77101
59981.6,64091.1,152139,94910.3,95495.1,147073,3194.82,7.77389
114781,112212,187080,104119,93301.5,156404,34461.2,7.77832
129797,121917,198936,118213,98461.4,161891,1541.74,7.78449
106498,101741,192330,142266,124566,166017,8775.96,7.78782
114293,116430,194175,96186.5,84948.6,153144,4270.87,7.7914
77924.1,84425.5,171541,70736.6,69481,143610,4976.78,7.79471
145014,136120,207054,146052,118254,171843,18983.2,7.81221
166691,146328,219903,141648,107145,175106,16067.9,7.81928
104815,100979,179518,93995.9,78226.2,162407,1605.22,7.82714
187579,139063,230361,181711,113741,187019,60139.9,7.82748
127699,113230,203328,95715,81960.1,163089,16544.8,7.83012
116873,117487,189485,133454,117347,165198,10078.4,7.83152
121267,112751,196999,110857,84369,176947,8330.47,7.83481
96455.4,93500.7,171910,117069,97193.5,165620,1993.98,7.83564
124733,112908,206713,111493,90512.1,165909,20373.8,7.83795
129707,119230,203668,84658.6,73136.3,157714,21363.4,7.84571
108050,104151,187543,111125,94815.9,168184,5579.84,7.84679
159655,136793,216015,122978,92621.5,173724,17890.9,7.85562
127515,135298,200901,109247,94026.8,158299,7483.97,7.87625
131315,119061,209883,117159,92819.1,169053,21629.9,7.87756
179826,133678,233428,148325,106260,179188,12419.1,7.88037
122309,118308,199546,87333.5,74250.4,155446,4998.31,7.8825
168351,138217,221342,130208,94938.5,172747,7554.7,7.88477
75752.2,81800.8,167764,79136.1,82105.7,140823,6668.93,7.94784
131726,121583,206673,94418.4,74945.3,163587,12895.2,7.95147
157336,134143,213183,154345,128553,177131,34804.3,7.95434
90844.4,100385,173261,86692.3,82673.6,150427,3062.94,7.96966
113507,124457,189610,96277.1,86162.5,150773,2523.73,7.97429
124750,129537,200016,104471,96002,158542,21032.8,7.97462
114534,113362,200264,74044.2,64938.9,147621,34153.5,7.97841
160100,135548,216096,160354,124508,172911,17393.1,7.97915
128123,123688,200831,77847.5,62992.9,154816,14859.3,7.98357
161134,143932,216558,138472,100984,171643,15510.8,7.98906
83835.1,95326.5,162985,56105.8,57436.6,137797,7138.66,7.99134
120658,125911,196727,133965,121875,166576,19359,8.002
118809,112649,196953,101845,88591,154898,13850.3,8.00552
88189.7,89500.1,166449,99917.1,87133.9,157332,11947.7,8.00695
126841,127444,202804,120767,106305,162257,10975.3,8.00778
115820,106840,193015,103639,78998.6,164196,2982.01,8.00932
142544,122246,221314,129871,95081.4,173407,29285.8,8.01025
110964,104573,191656,84656.5,77386.8,152906,6595.49,8.01272
114681,118167,192868,76734.7,70083.3,147296,23214.6,8.02267
110744,112940,196318,67532.6,59018.3,145544,2275.1,8.02897
80333.5,78722.1,167475,83924.4,70190.7,158033,5481.17,8.05675
88518.6,96552.1,176927,76379.3,76134.5,144268,7862.36,8.0727
100867,99199.8,175362,177872,143467,172340,12977.3,8.07996
107716,113263,189462,83066.3,76600.6,150699,51.3729,8.08397
77707.1,82901.1,163147,58549.4,56765.4,141493,619.27,8.08411
127194,128761,199844,108549,97477.5,155967,11778.8,8.08523
134694,126263,213397,99173.1,80663,159975,3123.8,8.08791
162171,141822,206006,144204,114655,173039,11554.4,8.10833
137944,126402,198790,115809,93269.7,161821,41831,8.10931
129771,126861,210541,105396,84144.7,165337,5934.28,8.11178
161979,139992,223370,162635,110972,180273,18972.2,8.11303
134443,120891,214461,104791,85574,165589,1108.08,8.116
118004,124364,185534,121795,112252,158795,1750.09,8.12106
123971,107749,192147,180330,137343,176773,27069.6,8.12255
114669,110947,200839,86254.6,71279.4,158828,21383.1,8.12336
127998,125711,196758,108883,86725.4,165767,21963.1,8.12445
88782.9,95942.1,176068,81457.6,77220.2,149385,1060.34,8.13165
83626,90489.8,169014,64889.4,62844.9,141153,6235.27,8.13476
146573,132887,213839,99129.6,81513.8,157812,2525.94,8.14181
107515,105507,196308,102054,90270,160395,7427.53,8.15305
120752,117606,205408,102572,88618.1,156754,11982.4,8.166
80514.5,85000.7,166654,74585.5,74152.7,144460,13515,8.17209
87288.8,86820.7,179024,106295,99805.8,155837,4682.08,8.18077
97428.3,104925,182302,70006.4,65482.8,145173,3577.04,8.18469
129344,137131,200010,84746.9,74075.3,151656,15198.4,8.19471
117246,113190,195963,87979.9,67982.1,155521,10628.2,8.19714
101227,104645,182887,128012,116197,161107,79.1235,8.21299
94434.6,102205,182020,69407.8,68506.1,144111,1310.31,8.21847
111676,104101,186884,97936.5,76569.7,160697,6719.12,8.23137
79789,86363.9,177756,101089,91700.3,152358,4997.52,8.2338
98350.4,104336,187499,83540.2,73141.8,151874,35948.6,8.23659
88216.3,91989.8,173208,75486.3,71332.2,148626,6470.61,8.241
133379,132146,205677,99459.7,91143,152655,24534.9,8.24355
120110,110921,210552,87832.9,68496.1,157337,27093.2,8.24471
145412,137422,207635,129717,107056,164455,13712,8.24641
144666,127644,206000,143158,112349,175981,419.485,8.24923
154511,138132,210797,108387,81312.9,165984,19569.9,8.25588
139390,124822,207755,103178,80962.6,165827,9390.39,8.26032
110381,106789,198374,69516.2,67199.8,142415,9784.11,8.26708
120200,121041,193599,106654,94859.6,157717,15491.3,8.26752
132474,135799,198590,91526.8,80955.4,155259,10452.8,8.27323
90923.5,98942.6,170039,71848.4,68612.7,144918,3648.81,8.27577
100098,107280,187241,75865.5,73196.9,145311,4466.81,8.27733
140815,141030,206121,111173,94852.2,161603,12540,8.27912
101540,108287,180531,97868.3,90656.2,152198,8056.13,8.28419
128199,112841,213085,138828,106241,171470,48045.6,8.29306
103531,103595,183883,87487.8,76076.9,153308,15285.9,8.29334
115837,114556,200034,93124.7,83739.6,151374,3362.73,8.29527
93175,92647.4,175161,85791.6,80436.4,148181,10242.5,8.29603
132200,122313,202703,110781,84294.6,165813,868.777,8.29744
124068,120043,198159,121459,99466.5,168166,6932.31,8.30174
125420,101650,210230,88976.2,67427.9,164891,17861.1,8.3313
136517,124750,214255,98782.9,83329.1,160682,12136.7,8.33476
165556,143448,216966,151958,122814,175251,13741.5,8.33653
84388.5,89129.2,172072,78403.6,74329.3,151023,13353.4,8.3398
91794,88537.1,182856,81686.2,69985,152584,2786.36,8.34011
149612,137280,206822,150071,113062,177152,2770.03,8.34977
150605,143696,209718,122624,110319,161979,7481.14,8.3591
137755,135917,202803,109638,94099.9,159077,15099.8,8.36344
156632,129562,214062,174001,118368,182318,22091.7,8.39198
130904,110826,199675,119175,87321.8,172232,5965.02,8.39681
127422,117614,203718,128517,107123,168835,8511.45,8.39789
145786,117315,217162,126047,92343.4,180486,21815.2,8.39846
149389,145336,217652,129618,108791,162649,947.92,8.39948
128153,119818,200646,118037,104500,158494,7859.98,8.40044
160538,148929,217271,146816,115165,167633,64796.1,8.40443
93567.8,91865.4,184125,75663.3,67023.6,149377,3736.61,8.40646
113802,111775,193216,109111,96913.3,158731,12341.3,8.41329
86156.9,96260,165774,72101.9,73102.4,143470,2304.51,8.41518
111760,114653,192877,125378,108938,163365,1620.17,8.4166
154084,138115,213172,134083,105659,172144,30089,8.42459
122359,127181,196828,78853.9,75773.1,146131,14937.4,8.42488
94570.6,95548.1,173549,97187.4,83960.6,158177,37313.2,8.4275
112329,110840,200058,75422.1,66175.9,155034,1415.07,8.42782
111772,110334,198975,105821,86405,162936,13334,8.4284
144913,131474,213141,115420,88184.5,169120,9315,8.42964
73302.6,78682.9,162640,79301.6,79228.9,145991,25288.5,8.43187
117789,122064,196984,105015,94077.1,156016,10684.6,8.43317
84392.9,90931.9,173380,60607.3,61083.7,145177,9241.4,8.44193
115676,115388,189003,94493.2,80005.3,158532,3735.16,8.44681
87125.5,96057.2,179645,64676.5,62672.3,139239,1083.71,8.46256
71949.1,78921.6,161842,65877.5,70998.7,139430,28004.4,8.47258
96864.6,102263,184217,68323.9,63902,141757,6358.65,8.47488
133774,124011,211302,105276,89625.7,162313,5701.27,8.49268
159023,137511,212705,135337,101869,173075,57711.8,8.49332
157037,140369,213796,182877,141780,179004,40398,8.50212
104889,107737,177504,103519,83074.2,163293,7239.84,8.50952
101122,106622,182288,106585,98375.2,155100,7255.63,8.51217
76594.7,84615.9,161549,58095.6,56102.5,141814,5891.25,8.51613
128461,119501,203129,108303,89444.4,167834,6736.95,8.51904
145138,126969,217234,113010,86329.7,170567,8787.83,8.5421
74152.3,86462.9,161985,70023.1,71821.9,143906,2166.55,8.54447
98816.2,111106,183221,74091.3,72510.5,145485,11595.4,8.56961
134651,129340,201091,108647,95822.5,165837,653.593,8.57001
118863,123017,186376,82852.1,74709.8,153644,4799.54,8.58356
108489,112722,180024,92970.4,85086.5,154416,4418.78,8.58455
87687.8,94439.8,179725,61209,59308.6,141011,4992.61,8.58578
82540.5,92431.7,161286,77407.4,77442.5,146075,12386.5,8.58581
95114.8,99956.5,186569,73201.2,68598.1,145519,2059.54,8.58623
100262,107679,183707,100698,103546,146069,4245.13,8.58753
125664,120231,204220,120581,95893.5,169224,4197.81,8.5932
171200,134614,213026,183572,120667,185488,63541.9,8.60094
100800,86935.1,183952,140895,113513,168695,24975.4,8.60156
144663,133278,199715,143598,107347,176513,8184.55,8.60184
132886,124110,198690,126993,102766,170076,1952.61,8.60621
105807,111215,193065,94061,85858.8,154214,15317.9,8.61398
140945,120759,210860,122084,98429.6,168902,15065.8,8.61682
128532,117338,201722,91098.5,68060.7,157749,4504.42,8.62262
83394.6,86226.5,167933,78876.7,70528.6,152728,2817.35,8.62725
134480,127714,192811,128489,103927,172284,6415.71,8.62895
112886,112912,198619,90269,84413.7,147891,1745.39,8.63466
97395,103680,190165,71349,67058.7,141674,3385.64,8.63599
104307,107231,192370,66262.6,58116.6,145267,3759.36,8.63755
99473.5,99589,187080,81624.8,74737.8,153081,1883.39,8.6392
142659,141063,206623,129355,108581,165187,13503,8.64006
145364,128059,214356,113213,79433,173290,5695.93,8.645
84750.9,86374.3,174803,95049.8,85244.8,155089,3858.58,8.65255
117608,119791,193415,110250,98683.1,157812,10566.9,8.6547
86784.1,97284.2,178307,94955,91923.3,152308,9540.76,8.65675
106868,103027,184223,95107.5,79913.2,160586,34548.1,8.65783
125855,124994,199969,104089,95814.8,153102,3356.6,8.66066
82130,87072,173840,90538.3,86776.3,151172,4923.54,8.66373
101584,99705.6,196431,78392.9,72332.7,147888,9009.55,8.66562
156100,141108,209826,163262,133392,172884,21050,8.66583
134500,109781,199204,126299,96757.7,172587,45605.8,8.67341
93561,98337.1,183257,62388.7,57909.9,143633,5989.51,8.67849
145322,131337,209920,114415,87005.3,171883,9416.72,8.6834
132569,125305,206708,98532.4,81142.9,160231,18151.9,8.68813
92520,95856.8,177121,82877.4,72026.6,159909,23265.7,8.69361
100605,109017,185916,87379.1,86130.9,150269,9955.8,8.70181
82166.3,91265.5,165617,82194.8,79114.4,150905,1427.11,8.70322
141746,124722,199902,173146,117227,183196,22743.7,8.70459
99995.8,107246,176291,91887.8,81197.8,157577,4883.31,8.70924
82981.3,93646.9,173371,67802,70628.6,144370,6676.93,8.7107
129388,121376,192073,131507,112024,164698,6870.16,8.74273
114934,110216,194736,95770.9,81707.6,162229,7118.08,8.74615
143268,122393,215359,96580.3,75906.4,160464,2375.28,8.75661
73477.9,84679.2,165109,72608.4,78919,141314,4870.52,8.75707
89827.4,91701.6,181537,58953,55004.2,138463,595.777,8.76163
176713,151708,222987,120470,91729.7,169074,10667.1,8.77332
168691,142110,219770,134475,97629.2,170830,17720.9,8.79742
109904,108454,189886,115746,91143,167231,1527.58,8.79808
97317.2,101173,175326,109080,104815,153120,272.274,8.80248
113455,115635,199605,91832.3,80954.8,156153,1605.55,8.80256
77967.1,85401.4,160023,78041.3,76217,145903,7019.91,8.80281
120743,117823,199457,102327,83931.5,159134,7793.42,8.80416
127024,118277,210059,131238,105013,168944,15704.5,8.81125
157545,148928,216366,127018,103836,163892,53440.9,8.8161
101546,95070.8,181972,98644.6,80348.1,161402,1944.28,8.8236
128869,120647,202221,119997,97544.4,165325,3090.81,8.83876
175357,152311,219914,191739,138204,182746,15363.4,8.84364
109733,112159,194528,89895.9,82778,152755,4013.03,8.84684
104716,104108,183200,89561.3,76610.9,156406,739.692,8.85265
85505.7,97207,179436,71645.2,69503.7,144590,1668.28,8.85372
124861,122877,196474,135417,123717,160465,47025.9,8.85407
184122,139813,226538,173907,122890,187199,13161.7,8.86388
80221.2,88236.2,167540,79173.6,78871,145971,17091.2,8.88283
106788,104230,189404,90089.5,78664.9,154419,4471.14,8.8907
120511,110395,203464,82385.2,68925.6,149008,5047.8,8.89274
115354,115879,196672,81636.6,70364.7,151296,11717.9,8.9016
119615,109988,206122,96691.4,74105.1,162623,10752.3,8.90506
121478,118865,196890,107983,94441.7,155887,24715,8.91524
71329.8,74635.4,167755,73300.1,66590.8,151616,17756.2,8.92631
134580,137835,200293,92072,80963.9,152119,6872.2,8.93492
97635.1,91686.4,192298,76639.4,69399.4,150811,4656.38,8.9362
122552,127586,197868,89615,78745.3,152612,11303.6,8.95453
146142,141653,210351,112465,92528.3,162750,38647.1,8.96156
116324,112880,199258,103500,83311.4,164960,5699.02,8.96357
170786,143737,216560,160223,110744,189902,27769.2,8.96683
110615,121756,193973,82244.8,77143.6,149345,15160.6,8.97217
102546,112238,182812,78765.6,76643.5,148973,1167.69,8.9759
100796,99600.3,186497,76679.8,70110.9,145194,20030.2,8.98576
106829,110378,193523,93769.6,78472,154857,10242.5,8.98759
120940,112996,189298,103461,83846.9,162407,11234.6,8.99042
165542,137514,217603,146282,108643,176867,35940.6,8.9911
92349.2,100477,172599,65787.9,62649.2,146355,21350.1,8.99731
152187,128090,217484,150631,104479,175618,16471,9.00211
139263,128587,208232,115791,94889.7,164665,25855.2,9.00648
172049,144250,223034,149957,102996,180630,27157.7,9.00667
112092,114555,190029,84208.6,76436.3,153302,6409.34,9.01196
