"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","PE-A","Time"
169128,141523,220604,149589,120118,175858,5612.67,48.5082
55532,63394.7,151620,60396.8,66624,136005,34935.1,48.5712
130046,125614,210532,110183,90445.2,162606,12231.5,48.902
130049,129470,200458,128272,115279,163216,84908.3,48.9285
121999,119593,200380,134855,124050,162643,12071.5,48.9412
73077.2,68947,168572,152148,131993,168078,148639,48.9608
153881,143858,213678,157856,132209,168860,67529.5,49.0071
127930,120286,208391,112003,90432.4,162991,225452,49.1625
82625,88859.2,182848,62764,64229.4,139254,120102,49.5887
68862.5,73497.8,159716,55370.3,56222.2,136413,20864.8,49.6498
112138,105783,196714,161554,122149,176237,8168.97,49.6945
95083,82837.3,182786,155546,126475,172086,44193.7,50.0383
131782,114232,203286,122219,97923.4,176321,784.803,50.127
79778.8,88948.2,169635,85912.8,82689.2,144748,36330.1,50.3492
112110,114502,191739,82701.3,78690,149895,22058.9,50.412
183911,128668,229412,188112,135747,182647,41722.5,50.4188
115637,113286,189662,95118.8,84713.3,154287,4506,50.7451
118724,102886,194125,177608,140741,178750,30377.5,50.7731
102486,99084.8,187007,105863,94616.8,155239,13123,50.8322
119889,120623,196175,103249,94937.9,152576,20285.3,50.8691
68387.7,72831.5,160178,64285,67771.6,142671,77104.8,50.9063
112359,90900.1,193677,189525,130840,185929,49804,50.9367
111007,110110,199395,101405,89342.6,154550,58645,51.0316
180656,148497,229395,188426,137936,183246,21134.8,51.1237
104320,103922,195975,101789,91751.7,155467,86821.8,51.144
141658,118791,216063,125245,92926.1,175690,1231.75,51.1448
106708,100606,191934,114200,99611,158928,193517,51.3099
60739.9,65813.4,152348,97331.8,94178.6,151825,8563.56,51.3978
71959.4,77175.3,165403,123006,120800,157940,13502.8,51.5151
122470,95760.6,206518,127972,94429.9,171469,65204.8,51.5243
188313,151626,224237,185152,126233,185883,267019,51.5855
111475,94940.9,193683,103309,80192.2,167580,75198,51.7557
147387,132916,216528,142703,119210,169704,214297,51.8301
129183,124563,205383,156419,137841,166604,16090.7,51.9133
137447,132389,205666,128579,116335,167420,64474.4,51.9499
119512,121005,202122,109929,94428.4,159495,46327.7,51.9516
92827.2,90022.6,184667,151540,136704,171677,20464.7,51.9539
126144,109106,203917,77128.6,66635.6,158674,121360,51.9597
173023,140548,232043,184685,130803,183768,14013.2,52.0284
133527,125696,198663,131357,114846,170440,38907.9,52.0743
101639,102749,187086,115055,100708,158522,76529,52.1373
116804,104917,199737,93054.7,84070.4,162173,135458,52.1429
160548,149704,221322,161931,132124,177128,63439,52.173
97098.1,106281,180207,111081,104903,158547,13839.1,52.3373
158129,137221,217442,146894,111276,176385,112818,52.8802
130864,109888,210508,152670,120865,173434,109595,53.3149
89619.3,99334.6,169481,96061.4,97066.7,151069,7444.86,53.3503
141954,134293,207199,149954,128941,171608,63634,53.4699
120988,123942,199855,98380.6,87579.8,154828,1598.39,53.6536
81775.5,82589.8,170162,151512,137944,161624,16546.1,53.8396
116058,100953,188814,148872,114934,175811,5036.3,53.8421
162428,144630,216845,131491,108694,167883,90753.5,53.8617
119071,108937,201714,89609,75327.9,162444,35021.6,53.9749
117085,112378,190010,115327,98144.5,162289,23171,54.0455
154990,145207,207291,122486,103584,162637,14455.6,54.0581
157058,133225,213909,142775,98728.7,177351,32726.4,54.0634
56389.3,58079,152870,60869.6,64082.3,138287,34401,54.1264
89689.3,90067.5,175358,84162.5,69934,155141,3744.94,54.1776
121463,125293,200129,147245,129250,167840,79720.6,54.206
78273.2,73370.1,176432,130965,115052,162799,56657.5,54.2305
97401.2,98261.1,179598,69622.2,64120.5,149829,18524.3,54.4292
79040.8,89247.8,162046,112550,115970,151741,51321.1,54.5266
185599,147283,227237,155113,108252,181968,376550,54.6937
160403,132466,212881,157635,114371,175573,40822.4,54.7342
142763,137720,209341,144714,115420,170179,10153.5,54.7813
84519.9,91938.8,172656,66105,66625.1,143306,18515.7,54.793
181815,148719,226497,167803,123949,179042,102843,55.1081
123788,116172,199371,125672,104638,168457,63585.9,55.1637
111567,115527,185286,109108,101201,156109,986.325,55.4171
168209,136440,217950,148838,104808,183556,207793,55.435
194616,148207,231411,181147,140450,186151,102170,55.7253
176583,134111,230583,178623,135663,185406,201665,55.8387
122915,101328,209118,128278,100029,171458,314762,56.0347
67331.2,73216.4,156126,109234,115084,152081,25354.2,56.1648
83919.3,89565.7,179397,82952.3,86360,142374,18670.4,56.3911
105411,105119,194689,69000.9,61750,145430,218913,56.4029
74696.2,66976.1,167729,76518.7,57911.4,156420,6521.02,56.5496
129304,133803,202882,107520,100158,155817,36031.7,56.5664
103834,100361,194122,106400,99553.6,155005,26649.9,56.7295
106847,107234,191842,135265,118778,162002,969.83,56.7409
111539,105941,194179,104021,93846.6,156465,4416.28,57.0404
130459,115552,207117,119386,93067.6,169997,31834.5,57.0829
149102,135223,206061,127139,101312,173139,21335.3,57.1011
161101,151972,217340,154851,133117,167274,71274.2,57.1996
180841,151846,224225,169111,130893,177004,170553,57.2246
125030,121063,202426,118162,101361,162825,9917.61,57.3327
120445,129215,193964,77123.8,75137.4,145895,114863,57.3582
140733,126644,208900,136821,115503,166002,17722,57.5445
163203,150111,207252,149957,117301,173021,145707,57.633
99178.7,104291,173311,77718.5,73240.7,152386,20235.1,57.6554
118416,110339,203147,87357.7,71027.9,157808,11296.7,57.6816
81187.9,81930.4,173507,79381.4,76319.5,145588,2126.52,57.751
173604,146439,225745,145192,109655,170016,173484,57.8316
114780,116578,182734,141603,131752,162852,19269.6,57.8431
72593.8,82639.4,162587,79042.3,84247.8,144134,25447.6,58.059
130813,123935,207197,94469.8,85061.2,152892,4187.48,58.1083
95098.8,102876,175751,85222.2,84964.5,145800,9582,58.1824
177408,147990,227412,174688,137544,179199,113732,58.2624
161574,140121,217945,163484,130033,177112,313070,58.4332
102764,100331,175634,149689,135146,165861,78069.1,58.7361
148762,136383,204334,123444,105330,164829,23988.7,58.9681
152033,147100,206786,159202,132650,170208,200420,59.0066
129675,120901,200608,105602,84661.7,161633,31488,59.0206
139550,117523,209686,169991,134752,173044,27983.1,59.0279
137683,133631,203121,138165,113920,169165,70810.1,59.0534
163090,153679,214003,151847,126846,172494,185796,59.117
81641.7,88367.2,165661,94031.7,92714.8,152721,47351.3,59.2054
68168.2,72464.8,160147,69146.8,71234.6,143875,58600.6,59.2095
128901,121142,199673,107665,89388.3,162392,54904.9,59.2699
119099,115440,196283,114677,102601,158249,175166,59.2862
129234,101296,202660,176183,127972,184367,11263.8,59.2932
125397,104544,210412,143750,112703,177458,51418.9,59.3575
92032.4,96492.4,169098,112944,105010,157943,5351.04,59.401
81073,77244.9,169437,73150,63353.7,145571,53716,59.5701
138015,128138,213392,124672,102724,162728,156797,59.8995
128051,117374,196319,147335,129912,169593,23705,60.141
105878,117560,186682,87806,84722.8,150309,27653,60.1923
68803.1,75501,160040,89198.1,95090,145914,38664.6,60.222
109135,104809,196167,107324,93966.4,159579,20967.8,60.3639
161491,144579,219897,126682,99608.9,169721,41206.8,60.37
137648,122870,216512,102067,80151.7,161888,24802.9,60.3917
127897,133880,193587,131637,123627,158616,24538.6,60.6141
124500,121750,197287,133439,118540,165001,107376,60.7119
86381.4,73927.8,174916,161815,129429,177067,33077.2,60.7451
92522.4,91904.9,174569,133704,125508,163042,39377.1,60.7558
153869,128287,216667,114584,89448.5,168889,205256,60.927
95953.1,92494,189822,118401,109221,159158,32767,61.1818
138451,114446,220604,170414,129031,180460,254464,61.2069
139738,131872,195992,181625,137037,176838,209166,61.2999
151841,145352,211149,121128,103635,164974,45074.3,61.5216
167265,143148,218781,165986,132448,180557,212293,61.7853
117780,111770,196289,124306,108188,165457,11592.2,61.8588
172771,148007,221323,166910,134312,174521,316160,61.9384
111230,115532,193169,90151.5,84261.4,151486,117651,62.4749
149997,126738,211517,154722,114338,176385,104284,62.6589
119770,101165,197723,174710,138980,177044,164935,63.1982
146154,132623,213744,126640,98928.2,165152,160257,63.2886
123733,121904,190074,120440,109017,159679,29484.9,63.3505
124887,124170,202695,106597,99488.4,154642,41033.9,63.4985
173500,143486,224025,164622,113606,179414,2601.88,63.5053
174811,139728,223192,155066,123635,175073,229093,63.6141
142316,121725,219765,122731,92145.9,168744,72520.7,63.8229
110123,104065,192230,132674,113492,165675,994.822,63.8882
150331,140189,206993,153937,138242,172084,192177,63.9207
98609.1,100352,174713,100112,97357,152959,12263,63.9234
141776,128764,200172,160535,130458,175940,11060.5,63.9301
112009,114619,186607,122802,113873,155590,58987.8,63.9305
109482,109523,190462,123117,118814,158499,20081.9,64.079
109014,115644,193025,138914,124785,160262,8161.02,64.2783
141361,131613,206058,140357,113250,170346,98966.8,64.4133
97241.6,82267.7,188932,93730.1,73894.6,165250,127372,64.4764
108554,100928,193201,115657,95982.7,168363,4156.9,64.5203
162030,143560,214789,151849,120098,176407,51592.9,64.5212
127274,113423,203839,136736,112927,168654,115451,64.8915
87188.4,87648.1,186046,99861.9,93721,154857,8539.03,64.9674
73466.8,70032.4,169784,66810.8,68481.1,139427,35150.6,64.9739
73737.1,82026.9,160246,70232.2,75037.1,140644,120259,65.0915
116936,126803,196767,115017,108231,154701,30514.9,65.0959
139257,127512,203571,143078,123512,172951,4002.66,65.0987
138276,119013,203455,179601,131536,186067,223326,65.1155
139227,135127,209556,120382,103362,160157,24261.3,65.2557
129639,128833,198663,102509,89139,158754,37533.6,65.4811
109998,107853,193799,121241,105330,159438,37383.3,65.849
138902,125366,209367,114123,92285,162866,61192.2,65.8657
101754,105778,184628,132301,129350,159850,8287.31,66.2321
116819,109522,193971,132230,118952,162254,15060.4,66.3413
121117,125645,197178,114302,97973.7,158555,7920.59,66.4006
111637,111390,189340,104606,92428.2,158803,79607.9,66.5664
151663,128221,217347,182278,135849,180073,92196,66.7114
159048,128069,223096,105164,71365,168637,141538,66.7667
132873,117053,206920,140571,112176,171988,101554,66.8546
105014,87194.9,192968,123061,95217.9,181366,75288,66.9444
150865,132196,213996,167266,128483,179004,100800,67.1559
154216,131574,223315,130083,96204,171868,56894.8,67.1779
93666.5,95012,178417,98372.7,92796.8,151205,42741.5,67.1905
166229,128671,229726,157358,106946,183098,52919.6,67.2606
138188,126320,209504,99266.1,81381.7,163176,203737,67.4696
59836.3,60724.5,154950,98962.2,97666.7,156676,42418.5,67.5231
159485,128397,223186,160454,122192,179874,82504.2,67.5403
131589,130189,199735,137963,122094,161525,51712.9,67.6361
125261,102992,202660,174777,126408,178196,12083.9,67.6408
90675.6,97352.6,170639,94915.1,90605.8,149069,24323.4,67.6612
96615.7,100953,175986,86654,83172.2,152226,5721.93,67.6939
138235,121961,209952,162668,133698,173120,181213,67.8532
140349,137633,205724,121772,100884,168823,36253.4,67.9802
163234,138535,232642,140142,110642,173409,24386.7,67.9803
156635,144336,217549,159500,130429,169525,11739.2,68.3661
85157.2,82703.8,179977,76941.9,70798.4,147865,5257.78,68.4061
164372,135094,220483,139303,102341,174206,124260,68.4674
121679,109285,199287,106963,79923.7,168128,43217.1,68.492
110479,103247,193971,101718,82707.1,166013,14127.7,68.4951
142252,119552,205285,121684,82112.6,175523,77660.3,68.5261
111499,111162,192571,81806.8,77555.7,151434,10193.7,68.5396
103082,94810.1,188545,143835,119324,171695,10335.9,68.5404
119877,119078,196954,104718,92930.5,156318,20117.9,68.6883
120118,99895.3,200268,126669,105751,162924,11037.1,69.0919
61428.9,62872.3,160176,68504.6,73346.4,138330,76959.7,69.113
158159,132506,217441,173663,141699,175072,172272,69.1135
149575,113608,213020,184848,121752,185277,105823,69.1654
129862,116995,197162,133079,107812,170283,17707.9,69.2189
167788,136998,227416,132994,95908.8,174905,4620.8,69.2703
124971,130107,198507,113918,100568,157739,27017,69.3049
98050.4,107247,174792,132121,131444,157516,97023.9,69.3662
153349,132186,213837,165225,127044,179498,24128.4,69.423
56005.2,60304.3,153225,69492.6,70868.1,141664,8647.66,69.7134
80169.7,82812.7,167877,81402.1,77381.1,148969,36195,69.7954
112688,102175,196631,98967.4,83926.4,159446,218089,69.9784
159867,138857,220338,182752,142030,186582,44647,69.9953
144856,118405,215832,131696,97897.5,172404,157805,70.3271
131567,126053,196382,116582,98536.9,164695,7104.84,70.3908
103216,102689,183929,115860,102742,159508,168114,70.4199
161710,142584,221444,162777,130456,176283,438950,70.4477
153859,120752,220022,204804,143866,188383,63764.4,71.0427
81863.3,83643,174967,83250.5,79456.4,152384,178889,71.4015
129660,129853,204047,83093.4,71458.1,154108,97462.4,71.5915
120844,117212,196911,149175,127481,171777,105438,71.7064
179743,130190,230661,183789,132467,184170,186737,71.768
150993,137527,217379,142946,111578,182699,4532.62,71.7717
131329,131551,206157,136775,131055,162396,6273.51,71.7724
157992,124017,218647,193794,140018,183359,129654,72.1277
191300,152055,224839,186831,134487,182386,55242,72.268
129273,126277,206798,107892,97403.4,156705,13654.3,72.4588
138020,128933,199855,116387,102293,163772,98334,72.4882
176810,144747,225935,159892,117404,184216,192732,72.6491
124207,119958,196722,140517,121214,166671,38857,72.7977
111264,115970,187385,90760.3,85016.9,151953,898.185,72.8393
158776,130001,224121,192794,134995,189636,397318,72.9654
131015,124976,206352,121293,103244,160790,268273,73.0108
143412,133439,204344,143632,126077,168601,47005.3,73.067
95982.4,102670,176359,89863.6,89975.3,151707,51556.4,73.1252
168393,135381,230594,161573,125445,180459,32430.7,73.1998
118953,107314,196007,107226,86583.5,165547,163879,73.2311
157936,143361,212839,156946,127177,175409,182939,73.7245
89614.9,78611.4,182439,149181,100333,180678,14974.4,74.1098
106910,92409.6,192071,121240,91531,171619,6768.61,74.2765
114227,114888,197380,147386,137119,165368,4902.51,74.3886
102787,101899,190223,89393.5,83292.6,153846,1266.82,74.4845
126824,127694,194494,153144,139268,165134,5690.85,74.5311
101277,104139,183938,86771.9,80517.1,151474,28680.4,74.8475
104538,106625,193213,106080,96357.1,155040,46991.5,75.0113
120841,125923,193263,106888,99503,152954,110181,75.1335
114019,115751,186272,89417.8,80392.1,154307,4620.26,75.1958
143456,143902,203428,143369,125716,168836,51948.9,75.5297
122209,113955,196267,164446,133595,176416,22953,75.5734
150474,126758,216722,163943,118935,179648,226764,75.6213
144057,126591,208452,141804,101303,176308,172872,75.6226
116424,121461,193084,106643,95485.3,154544,36580.4,75.9093
165128,143445,228023,143330,98576.8,176377,103787,75.9187
162566,150202,213921,133357,113514,166286,193747,75.9318
84335.9,88161.3,164441,89246,90785.7,148183,4795.71,76.1459
130035,132010,202820,119359,107577,160621,14502.5,76.4136
119660,106346,192152,164881,140488,174323,277698,76.4207
93249.5,84286.6,182908,128077,106155,162842,25975.7,76.5066
121181,118525,187256,139024,123245,166223,12110.6,76.5401
121522,118101,195653,131379,111843,163361,28450.6,76.7045
148250,138464,208395,155996,127010,173366,203215,76.7238
106962,105166,193041,115498,101038,160017,2953.89,76.7271
123240,122913,198669,106961,94710.2,159844,13161.2,76.7417
129493,107323,199355,153012,117749,176538,93730.8,76.8752
90081.9,90522.4,183292,83950.5,81388.7,148897,74562.7,76.8908
136493,109785,204175,187719,131258,189098,198646,76.925
158197,134684,212304,132403,101251,175544,201512,76.955
90405.1,94706.2,178507,137882,133141,158398,12937.9,76.9838
141081,128887,199921,160948,142096,169965,70539.8,77.073
62545.8,65848.6,153083,96155.2,96850.7,151360,3079.4,77.305
93237.8,98172,188859,88099.5,82846.3,148802,9514.9,77.4118
83829.8,83352,173229,128365,125027,162301,8998.68,77.4325
162220,137346,223685,146324,119507,171939,29989.2,77.4759
94087.9,92668.5,168456,102607,95178.3,156413,23017,77.515
98486.5,109479,189176,93212.3,91903.7,149048,6374.14,77.6062
172142,138249,226918,182028,139617,180155,121156,77.694
131986,115611,207990,158430,123829,180156,67022.4,77.8064
110151,116289,193306,89018.6,89506.7,151026,16675.4,77.8078
153219,126715,214241,110997,80803.6,173508,17565.2,77.8482
154366,115930,221107,166538,119221,179703,120915,77.9127
109339,115055,196383,105376,101427,150663,24737,77.9936
94235.7,101290,186944,77921.4,76449,146403,67321.8,78.2728
140155,117873,216290,105702,78781.3,168266,9911.24,78.3612
155894,155032,213609,128444,112159,162665,13276.6,78.366
137898,127915,203927,146824,118150,172184,9028.84,78.6639
107892,113040,189677,129203,119742,157887,13879.5,78.793
131194,124684,199824,130283,109273,164952,66822.4,78.9049
160097,125714,221363,141329,107162,179785,191168,78.9077
121333,103598,200072,133285,104322,171421,37589.1,78.9563
70336.7,69408.1,159744,118915,119366,154940,86916.4,79.0474
64476.1,61944.4,152778,80117,74371,149487,47844.7,79.1033
149950,138417,213167,143913,116845,168341,61992.4,79.3489
113587,98707.7,186775,155327,121458,176739,42541.6,79.4592
82020.9,88964,162388,72063.2,68727.3,145506,36406.3,79.5296
134715,119632,200686,166857,131333,170557,125210,79.5487
180023,151568,227154,164848,139939,174213,99159.7,79.5955
100511,97370.5,182066,113860,101692,164327,4666.87,79.5976
188652,145913,232155,175048,135593,176887,132659,79.6451
131158,120895,208098,105027,96906.5,155511,100754,79.6643
141286,111676,207722,141295,103018,188833,16174.7,79.715
186684,139389,228082,150622,106990,185792,35870.3,79.8011
138053,112533,215479,139476,100022,172845,138638,79.9665
126775,114106,203747,151200,123325,169841,72718.7,80.1652
129982,128524,208194,154412,138857,166579,19587.4,80.2199
135554,126628,213804,128041,107041,164905,93504.1,80.3843
160562,131492,220031,180331,127746,188938,26506.6,80.4092
173819,140527,232181,196084,134399,184404,201245,80.5988
150177,126737,209955,178018,134445,180762,127524,80.6461
66513.7,69772.1,158879,115483,112434,152588,9224.36,80.7221
128432,115141,207170,154278,117529,175428,35003.9,80.725
87618.5,81046.9,186889,98320.5,84324.4,155886,41067.4,80.9797
149859,125660,220121,156715,125386,179458,89364.7,81.0352
54092.7,61269.7,150864,63379.2,72524.7,137924,50946.2,81.1449
76150.4,75060,168562,118418,101614,166142,33350.4,81.1863
104665,103164,180351,112796,104032,159082,171417,81.4145
103515,101725,181862,84373.5,71971.4,155017,17439.7,81.515
118412,115038,190381,94105.3,81235.5,158082,47289.8,81.6488
114717,99464.7,191852,132331,103624,172667,143283,81.8425
162393,129458,216374,136682,100014,186041,369408,82.0296
143076,124545,212196,147461,118064,173057,40082.8,82.174
109315,103132,196407,118144,95098.5,168764,16955.7,82.2945
117654,105329,194062,132818,109866,165039,337720,82.3601
88767.8,84686.9,182378,96824.1,85248.9,158481,14372.7,82.5057
102361,91131.8,183947,175012,139317,179713,8341.38,82.6307
97516.4,102279,178547,91022.4,85262.5,151304,79610.9,82.6525
77884.4,80042.4,162789,60978,58475.4,146458,7489.97,82.66
136576,124125,200790,152077,133394,171600,210415,82.6695
128672,131292,196579,115324,109926,155164,5393.82,82.6791
120155,124256,193758,114528,103927,156546,19539.2,82.9013
64436.8,71387.1,164724,59021.8,63946.1,136488,72469.9,82.9731
96551.2,97258.8,175267,124669,112327,163191,27513.9,83.0179
105281,106449,191433,156306,132656,165469,4585.98,83.0473
145663,133016,199260,120312,101306,172281,170788,83.0582
124054,121952,201346,124663,111275,162540,6201.45,83.0595
104849,86689.6,186460,177170,128196,183339,151046,83.3286
113557,116554,193445,73412.7,67517.1,146296,7455.27,83.3334
118744,114319,186787,111144,96329.1,161885,84106.5,83.3359
148197,123953,210965,134830,110636,176889,192343,83.5688
116429,101740,199900,101253,81766.8,165477,177897,83.6434
105720,114887,186992,89974.7,91416.1,149207,24169.3,83.7181
137746,114491,209711,158917,130803,175309,317927,83.8721
150603,139837,213798,142161,121756,165936,57780.2,84.007
170893,150017,224896,165733,134953,174620,15930.2,84.0106
121497,124415,192708,79700.2,78438.7,149046,95821.5,84.032
97931.6,91295.7,182927,137543,113473,165963,55849.4,84.0458
128043,119885,189320,131742,108151,168256,61457.2,84.1582
166992,147290,215940,168798,133008,178184,45574,84.1941
161072,133182,217774,186624,141030,182285,109795,84.2324
96076.5,95661.1,175016,160516,143872,167221,12626.2,84.3389
149944,129793,217317,156715,128004,176108,53162.8,84.3581
131807,121487,206405,129037,106775,164962,12010.7,84.4062
117432,113255,195647,107709,94573.3,157809,10006,84.4528
158970,127293,220386,142033,96091.6,176114,160179,84.5916
164669,125813,216357,202915,137981,184297,322207,84.9458
141872,116263,215578,189049,142259,189354,6530.64,84.9888
165185,144839,227489,166963,119577,180321,5801.69,85.0844
62484.4,69530.7,157771,88344.8,92959.7,145499,52370.6,85.1021
173523,150670,225818,155712,118501,179162,153090,85.1101
178680,142959,233585,179127,130014,189685,183144,85.1121
112200,106230,186129,84136.4,72100.8,155971,108620,85.2323
120272,114342,201522,109686,99424.7,159881,132845,85.2573
169130,144822,223561,161024,123383,176470,80072.4,85.3545
117301,114661,196483,110266,100828,159316,89026,85.6225
68697.2,78546.2,162156,64471,70397.8,135997,1430.23,85.6534
153255,129652,215999,124277,99658.5,172905,195612,85.6748
113607,114847,196297,95238.5,82070.4,158550,95923.5,85.6754
150971,130353,211584,135534,108354,171787,100576,85.686
103866,94120.8,192549,135617,103954,172828,29843.5,85.7798
135708,115582,215440,180472,126509,187311,43248.8,85.8504
146132,129240,217085,168974,135274,176820,168084,85.9574
184068,148256,227297,159199,109970,176794,32395.2,85.958
129254,122322,196917,130249,105372,170249,141429,86.1344
105676,110720,189152,98913.7,93903.8,152186,62961.1,86.2117
154427,147212,216532,145573,124821,169985,99552.6,86.451
126997,122604,201062,165744,143199,170060,41579.9,86.5858
70030.6,74065.4,167542,49108.8,49939.3,134778,12204,86.6339
94021.5,94632,183914,72121.6,64318.7,148925,46723.7,86.8653
126882,123040,194007,108325,98106.2,160220,59402.3,86.9611
86553.6,80692.1,172707,88058.2,77462.2,156206,203772,87.0178
102817,105370,176716,105659,96566.3,156169,1631.42,87.1036
173944,141539,225122,157060,113993,176184,32726.6,87.1222
96383.4,94102.1,186869,76229.9,69935.5,147978,54288.2,87.1374
146337,131310,206045,152634,120516,174616,62505.3,87.2875
169092,130766,217039,168988,123752,188515,110345,87.3271
75330.4,76657.1,162466,136425,127872,162952,14370.7,87.3334
149191,115759,207450,179979,138477,182058,17762.9,87.4706
189925,140898,231994,180988,135919,186808,167589,87.5363
126175,121015,196628,126499,112331,159703,106830,87.6954
100135,100080,181524,115362,100424,162072,23033.2,87.7362
113096,108010,199456,96934.9,84512.5,158899,20182.3,87.9902
126028,116156,203347,153583,140469,176069,48048.3,88.0273
146335,126440,211115,168780,142548,168219,198232,88.1843
148865,117332,209684,164244,127909,178231,11437.2,88.4059
109336,107197,194096,132864,115008,162447,70856.1,88.529
132256,104312,207654,150051,110838,176048,171327,88.6146
146337,132467,210057,173537,138385,175936,130604,88.6529
144540,116071,213593,194807,139966,189117,407452,89.0242
74608.2,77750.9,172375,83992.9,88614.2,148551,1932.7,89.3131
115206,98365.5,194047,129826,108516,168463,93083.8,89.3936
164160,132690,212878,150142,107228,189729,209867,89.4577
132686,110691,213464,164940,127864,182068,218382,89.7921
96675.4,98702.8,192058,121384,110812,159345,17225.3,89.8529
170796,126691,227117,172049,108945,187705,151932,89.9635
141519,124246,204163,139439,111252,175043,377786,90.1162
107925,108221,188325,93531.8,87790.5,152859,63169.2,90.2818
121769,117946,193548,100173,84949.8,154803,130043,90.3951
140394,121942,209926,179213,142928,174600,50622.5,90.4083
165483,133319,213061,176250,129950,178434,123026,90.6553
137814,116462,210838,123038,97462.7,169670,164409,90.8276
117158,108990,195983,79359.1,65984.8,155814,69069,90.8891
130341,129494,199788,152214,133464,169080,1479.97,90.9811
153528,140300,212272,132776,107578,172031,130649,91.0136
133295,128518,208366,137499,125094,162002,18744.2,91.0453
100944,106154,171799,99405.3,91763.7,155533,115280,91.1231
117493,111536,196875,133885,112269,169313,14050.7,91.1555
149646,143739,210448,166942,141433,168551,758.436,91.2725
143581,136775,209647,166819,135392,176024,70076.4,91.3299
101161,107479,186203,91825.5,91335.3,145411,112323,91.4069
81111,79457.2,175105,71492.1,63728.5,150674,8654.16,91.7022
115010,117451,198929,85912.5,78260.7,149776,53308.8,91.7321
178613,144831,219692,185035,124438,187051,103005,91.7792
162458,154761,217906,125426,103415,169369,171742,91.8381
160506,127805,216174,169382,122803,182892,191527,91.9094
64650.6,71781.4,155162,89099.5,93196.6,144764,16177.5,91.9269
108243,113234,185153,91309.5,85187.4,151921,45965,92.1943
119844,112327,198832,120680,100057,159405,151709,92.201
135736,127751,207037,111464,99007.9,160371,66632.7,92.2957
142433,136805,202213,127449,110506,165538,163440,92.3878
159790,139765,221175,123368,92934.6,169873,1286.19,92.4347
181994,137517,231120,195499,138673,186563,253120,92.4525
125573,126802,198692,103966,96949.8,154569,38982.1,92.4628
131474,125849,203143,168327,141715,171998,13428,92.5328
82591.9,80425.3,177095,133134,118873,166401,10891.3,92.5861
165890,142380,218359,178501,142099,177784,34982.7,92.7016
171127,147361,228030,164143,127444,177395,10599.5,92.719
180076,141358,219538,192868,138921,187416,171340,92.7606
177206,139118,228395,183453,129386,185758,170730,92.8459
160567,136955,214594,162895,131811,180360,10422.3,92.8756
117237,97466.9,205740,129035,103773,175279,49439.1,92.9079
137566,126929,203342,147434,114588,175687,74695.4,92.9163
112956,102238,200396,113772,100285,164877,162618,92.9718
144186,121343,218547,139722,109199,171816,16904.8,93.0715
123339,114010,196988,100502,84294.4,159053,46649.8,93.1229
68055.4,77192.9,168722,83849,90958.7,144388,50837.6,93.1821
171519,144535,224806,144125,101173,176274,43792.1,93.3107
141332,141336,204002,112798,95262.4,162749,13850.4,93.4118
147000,129661,215837,170726,133934,175437,49873.3,93.5544
121691,124935,199554,101488,99396.7,148981,9464.83,93.5879
114648,110375,198521,112027,99299.8,159989,6266.51,93.5965
181233,142923,226590,196501,135899,184349,33724.7,93.6241
155853,120696,214527,180801,133532,183510,97021,93.6261
105499,108309,189142,105215,96001,154979,178500,93.7415
100741,87793,190448,89334.7,72133.5,158868,44123.1,94.0799
138999,127927,214289,105807,82823.5,165370,6096.23,94.1854
94910.9,96153.4,186090,133815,122218,163552,159894,94.4859
132998,119788,203601,164003,137072,175581,163742,94.5282
128441,117347,201351,129999,100357,169026,164474,94.6041
112142,108304,188761,149366,135011,165446,12201.2,94.6183
95695.4,93922.3,183899,117510,109546,159518,2085.03,94.6428
166915,146631,221475,129982,102125,165551,24896.5,94.6807
77978.3,81795.2,165596,84247.4,81653,148887,80246.4,95.1755
114983,112824,187327,117639,95652.7,162221,65329.3,95.6026
89280.6,97830.1,176005,97253.1,96578.6,151500,6696.92,95.6272
84126.6,84432.9,171362,132973,125857,158401,13173.9,95.6282
144291,115442,212837,175697,124920,183428,144875,95.8177
126673,107210,200178,119446,95978.3,164194,145243,96.0385
159521,139317,207166,136531,103955,175254,30350.3,96.0404
136907,112170,213921,168623,139078,178997,41136.3,96.2466
59715.3,64919.3,153065,97596.4,98664.4,151012,2815.35,96.2518
74360.7,73508.8,159187,59170.2,55499.8,138544,113998,96.276
125026,115954,203111,125711,107903,162932,11355.5,96.3768
102036,95918.3,197398,87453.9,77823.6,151502,39388.2,96.409
157536,138168,216309,151919,118241,176793,110483,96.4548
125704,118982,193198,168660,142359,169714,19052.1,96.6
149413,114913,220782,139035,102926,173720,221589,96.6253
149454,124765,211453,136953,116215,169787,18546.9,96.6828
99683.2,100943,181850,146340,132700,160027,1799.83,96.7022
107883,102762,192522,114326,99481.5,164627,2692.64,96.8335
98709.1,97622.4,180033,83657.4,73124.2,152411,28797.2,96.8778
83688.7,80904.2,175720,126871,113416,162040,3451.41,96.9019
123843,125254,202949,100522,89179.9,154619,124569,96.918
112869,110503,196703,107732,96881.4,159048,4285.9,96.9575
122846,108877,201133,162310,131547,172584,305949,97.2074
139616,137211,205730,109999,93244.2,159513,127996,97.2418
150686,125831,219900,154994,116039,176220,391255,97.2594
154542,139857,220354,137463,105087,175806,36599,97.263
