"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","PE-A","Time"
121271,120653,193882,108470,92667.5,163294,6015.13,4.52336
138187,136436,199659,120026,108323,159180,9700.84,4.52858
93859.5,95530.3,182288,90156.8,86382.3,148582,2235.94,4.53132
89285.2,90339.4,168770,83243.6,76865.9,150676,563.329,4.54479
118545,124328,185487,106350,95630.4,158825,15038.3,4.55029
123966,114304,192348,109042,91499.9,168029,21734.9,4.55619
127674,125260,206784,88444.9,79335.3,152997,1303.9,4.56522
138986,113926,214550,105195,75982.7,176343,1212.55,4.57939
81242.2,88229.6,162524,81618.2,79404.9,148958,1471.18,4.58391
139044,125491,206326,188283,142161,181759,18762.5,4.58432
85952.3,92142.3,169755,94763.1,91099.4,152513,4821.66,4.58624
135021,120218,206752,101920,76320.6,170364,11152.1,4.58656
119786,114334,193048,147380,125247,173489,6450.12,4.59306
136263,133239,203493,102030,87135,153597,25507.8,4.59334
118385,118855,198504,102909,85384,159951,1315.39,4.59619
139205,119792,196029,158814,116413,176686,32145.7,4.59813
120651,104104,192432,118739,99472.9,165550,9264.97,4.60459
128254,121614,192555,118627,98914.1,164942,5485.21,4.60471
89164.7,100233,175702,80866.1,78448.8,148550,2812.02,4.60485
119132,116971,193738,96323.1,83117.7,159349,1620.51,4.60676
94826.6,100353,175658,77097.4,70419.4,152245,1849.23,4.61055
125799,110283,205495,89254.3,77582.1,152998,3892.73,4.61225
160595,156192,219490,152960,134461,166109,86869.3,4.61312
142238,116733,203832,167025,114858,184577,47561.5,4.61322
75415.1,77860.6,176049,71981.4,66380.7,144002,3453.91,4.61776
131262,126764,203195,149399,123890,167781,6282.38,4.62311
77004.4,85028.7,165327,63161.6,63799.8,138675,1628.09,4.62905
167301,143847,219758,144487,108405,175101,23568.3,4.64926
175499,131359,230026,171795,132207,187154,7582.86,4.65818
109269,103659,189542,131777,112637,164792,2632.78,4.65972
105886,108663,192741,67782.7,62719.6,148240,543.585,4.67784
100696,97259.2,191725,67910.6,58228.1,141244,442.97,4.69524
136990,116255,211304,130137,94260.1,173788,24499,4.70676
137919,134330,202997,125465,100973,169233,717.823,4.71412
95417.9,92939.3,188838,60278.8,54658.3,141759,1549.49,4.72628
95000.8,97229.7,186903,95227.2,92465.1,149149,5275.44,4.73192
110971,105942,185837,124917,105181,164950,4356.26,4.73226
123556,106857,209115,129025,95191.9,172516,5440.51,4.74234
181012,140703,224454,153618,115992,176095,25600.6,4.74294
104374,110097,193816,81408.9,75715.3,148971,16788.6,4.74499
123467,124176,199989,89221.8,78602.7,150732,10115.4,4.74885
104373,106524,191906,98501.4,88240,158483,9774.11,4.75002
118248,117989,195274,92636.4,78759.2,155788,1191.14,4.75386
108639,93988.8,189351,156972,126173,170495,11033.4,4.75389
86607.8,87037.9,167996,83739.2,73587.8,153334,3173.08,4.75477
175820,138471,223108,158007,114319,179970,11605.3,4.75774
174316,140735,230452,122687,79854.5,176678,24134.2,4.75947
125703,113221,192784,129874,106017,165719,2823.22,4.76498
118819,113476,196000,105511,90242.6,159060,5770.16,4.77427
108200,112523,192086,89171.8,83921.3,157844,17426.5,4.77507
168012,132791,222538,160199,109321,182355,7334.48,4.77679
96624.8,92987,190460,80865.8,76186.7,150367,7692.62,4.78018
115631,108393,190681,99370.1,86935.4,159567,5761.96,4.78054
150669,116253,214464,161883,126362,182465,44282,4.78082
94149.8,96555.6,186286,68423,62035.6,149159,2978.97,4.7832
136525,126024,202388,115061,93468.1,163770,31479.5,4.78964
188604,153176,220663,190960,132880,185621,38550,4.81702
139104,111409,213587,152920,110179,179151,8953.57,4.82026
100399,111828,183082,77445.6,75710.9,145193,2952.48,4.82096
91736.9,85705.9,183034,76207,68632.1,150744,6078.15,4.82671
147703,132578,203750,167095,123246,175247,1501.09,4.84
97272.8,100889,176740,120900,106050,160014,9255.93,4.8482
125932,123384,194835,112349,98194.7,162997,2394.94,4.85355
144018,136078,206719,118802,96999.1,166196,14264.6,4.8775
104486,111810,192413,90826.3,85288.6,148921,2518.03,4.87887
150777,128856,205905,147598,111573,179677,1325.89,4.89014
108647,113934,186580,108030,102557,152096,2268.39,4.89141
123542,127089,198937,115099,98745.1,170163,3359.56,4.89259
117827,120790,189895,93242.6,81003,156064,3888.15,4.91746
102861,109977,179667,82787.4,74918.2,152852,521.008,4.91766
71117.1,80153.1,157742,59583.2,59485.3,141439,1254.99,4.92785
82965.4,84717.9,174664,62263.6,57175.8,141429,5019.31,4.93378
98727.4,104407,189556,90060.3,86413.5,150700,5201.67,4.94034
59466.4,64231.7,152680,65504.4,64548.5,144684,1124.78,4.94656
145355,124506,206051,139384,108034,176987,76979.6,4.94855
104625,100883,189540,81316.7,74401.4,149093,2656.9,4.95489
99158.4,98474.9,182440,91904.7,76956.3,158047,5874.17,4.95612
113345,108439,197903,81126,65412.7,162557,1799.2,4.95615
97134.2,105077,173459,82320.9,80616.3,146296,4139.95,4.96348
121582,107768,203631,95378.8,78677.4,160375,19697.7,4.96541
135768,140949,206370,101650,92688.6,155043,4841.4,4.96986
103812,106257,175795,88134.4,79154.2,152922,1156.06,4.97059
116747,103608,194364,136360,109677,169567,15985.5,4.97247
129558,121232,206699,126882,103308,167981,19303.8,4.97635
107363,99185.3,196117,120205,102640,162816,980.868,4.97759
96556.5,100212,183384,66738.6,61218.1,142297,3112.89,4.97924
172575,153900,217247,167895,137153,178993,86687,4.98254
154590,152097,214291,134884,116189,165810,13209.6,4.99108
119876,110748,199942,91545.5,78429.1,155977,11354.9,4.99562
109029,100527,191928,120822,111075,159546,1674.2,4.9975
84747,77678.7,175652,78800.2,65078.2,151385,4315.56,4.9977
88178.8,91133.1,168116,87187.8,80857.8,150346,19789.3,5.00149
68439.7,62839.4,160640,105787,90320.8,160091,22264.7,5.00237
123783,130491,197038,100473,88892.7,154939,709.617,5.00458
73971.4,71815.6,163541,90817.9,80734.9,150778,643.513,5.00752
103690,105868,190365,86989.3,76933.9,154744,5804.4,5.00994
97200.1,98768.5,175202,126474,101971,166190,4347.68,5.0249
92974.4,100296,180542,68693.9,68021.3,142947,2390.44,5.02943
89005.9,92700.4,170015,113782,104884,158529,11658.7,5.03138
79260.3,82409.5,177287,97601.7,90786,155262,1108.16,5.03996
144950,136987,220418,117540,91028.9,165679,7953.62,5.04259
143531,130255,221103,157850,130224,175685,38917.2,5.05164
142281,107576,209867,119724,87949.9,179897,4029.61,5.05356
90817.9,93096,180606,79568.9,72116,152723,625.227,5.0576
145328,140458,213610,104386,84291.9,159280,1590.35,5.05946
129302,109784,205764,174820,132992,181791,87005.3,5.06098
110792,111350,193413,124381,111401,161674,10501.3,5.0619
105838,109077,189307,93492.2,87153,155303,3282,5.0645
83461.5,86332.8,175979,70437.8,66425.4,145422,5686.44,5.06701
155973,135930,215825,158679,122083,175286,813.461,5.06854
138952,135087,210749,105296,86505,159883,2932.86,5.07099
149576,141640,216630,155217,121659,175628,17355.9,5.0726
94184.7,94934.4,190151,88553.8,78063.3,151458,4930.67,5.07714
93900.7,85891.2,183760,115547,94802,167859,8048.47,5.08301
122217,115229,203233,100238,80172.7,158709,2179.55,5.092
103425,104021,192021,74958,67444.6,151254,1994.6,5.09572
159835,134859,223855,163352,115403,181551,8140.07,5.10376
78897.4,82682.3,171772,88866.3,84481.3,149530,3590.2,5.10703
100371,103275,179170,94875.1,83495.8,154431,2925.86,5.10989
142183,127025,211424,135202,109373,168217,20734.5,5.13385
111519,113920,192265,107325,94113.5,157861,4374.79,5.13628
134514,111811,209940,121748,94011.8,168192,1348.84,5.14119
102707,100320,182446,109634,98018.9,163108,19589,5.14731
125366,112601,200567,123385,104702,166223,19633.9,5.16097
83379.7,79133.8,179900,76597.3,64151,148722,10449.9,5.16353
113998,111910,194052,85423,79258.1,149296,3409.55,5.16676
140165,126533,214136,108321,79255.2,172250,21802.1,5.17143
119983,107998,193600,114165,88692.9,170071,5039.76,5.17518
96898,93607.8,190193,81960.8,76750.2,145696,13318.6,5.17822
116873,114515,194793,114689,104904,160085,8543.4,5.18017
89301.4,97136.4,182766,81922.8,80409.6,150794,14556.2,5.18209
175417,155470,217091,169663,130292,176887,21495.5,5.18266
121721,102171,193123,182514,130448,179464,48403.8,5.18705
83456.6,92192.3,166402,87325.5,87961.4,148409,548.833,5.19525
98154,95965.3,182705,86414.9,73417.6,152162,16661.4,5.20452
108428,107787,181710,108760,98543.3,157795,3652.06,5.20901
91953.4,104390,178706,68693,71102.8,137737,3848.87,5.21663
90346.6,91339.9,182949,86108.2,81527.5,144523,7928.17,5.22477
164178,157388,218044,154385,118434,175486,3487.06,5.22597
86651.8,91467.6,182197,60764,56798.1,135404,1100.12,5.22608
134067,127370,199078,93510.2,68750.9,163182,4730.31,5.23156
108520,108089,194811,91547.9,83093,153131,10515.3,5.23544
99186.7,103538,181580,98854.1,91709.2,151570,4696.65,5.2367
95186.8,99910.8,176472,79481,74084.1,149438,5449.59,5.23957
124636,112414,192730,120156,96430.6,165309,5169.84,5.24438
84135.7,90856.4,166320,57827.9,55037.8,141338,2169.59,5.25636
107520,112925,183257,75509.3,67737.8,149508,3626.4,5.25685
113282,123060,194339,90008.4,82169.4,150343,289.949,5.27439
77001.6,81618.4,162745,78545.3,71980,151792,1100.5,5.28166
111902,116879,190512,96528.4,87488.7,158615,9671.06,5.28513
109980,105445,200007,101861,87814,159070,2778.9,5.28757
109353,110408,191510,85813.3,77467.2,148531,2932.32,5.28992
92084,88408.7,182084,153964,136752,164605,28629.4,5.2986
96340.4,102762,187014,79613.8,74988.5,148810,5800.15,5.3175
108348,112173,195563,75547.7,69943.5,145338,7601.31,5.32264
81084.6,84437.3,168929,70766.4,64606.9,152483,4202.39,5.32304
107518,104774,193607,92295.3,79875.5,158557,12582,5.32805
107197,96176.6,207538,92932.8,76354.1,159952,7586.9,5.33047
98806.2,94241.6,189589,72564.4,62441.3,156585,13057.2,5.33183
106561,90118.8,195754,117977,91417.6,172115,8954.15,5.33791
145472,126582,207828,131251,105599,168932,33480.8,5.34112
155477,150616,213130,122511,97981.2,169711,4038.23,5.34237
104876,111470,182146,89482.8,82798.4,153041,1440.52,5.34257
104421,107166,189972,85989.8,73349.5,154546,2666.9,5.34383
114834,121252,186300,103709,90341.3,160660,8052.97,5.34673
133660,121077,198819,110127,90473.6,164975,4074.64,5.34707
127476,123797,203837,113076,88296,163166,22087.1,5.34809
144963,130985,209242,107336,88552.2,162454,11685.3,5.35734
99326.5,97819.5,192828,76073.7,70754.9,149223,1581.14,5.36092
84332.8,93499.2,176023,78530.3,76746.3,145822,8478.55,5.36584
95624.6,99128.5,180091,79426.9,69480.6,155990,16777.6,5.37582
125844,126552,202135,112230,93752.3,165122,5128.86,5.3788
117390,107011,200126,93850.3,77710.7,159538,10606.4,5.37942
135663,102858,207508,123501,89705.9,176446,46752.5,5.38044
82496.8,85485.4,173849,87672.7,82649.9,154441,3418.75,5.38911
89603.1,88032.2,174664,140332,121773,168316,8061.59,5.39179
105801,93081.8,189303,125502,97814.3,165628,17533.8,5.40152
102539,106996,181501,96899.4,90495.3,152949,3271,5.40937
112167,113875,193703,90324.2,80305.6,156777,7476.85,5.41705
156834,142728,207409,148135,111613,178891,67679,5.42387
103525,104784,183293,104542,92600.8,159397,4234.88,5.42963
98832.7,101068,182841,81989.8,68976.6,152646,3902.19,5.4332
126717,119311,196004,125165,105547,166605,5867.51,5.43355
146874,125021,213361,157634,108811,176859,24094.5,5.43601
99669.2,98104.1,192433,94135.8,80377.5,155514,8938.11,5.43984
178955,142174,227772,135030,89590.6,180364,36000.4,5.44128
161060,141945,211398,173463,124520,183603,11197.1,5.44365
163837,127220,213093,179238,125527,183521,18865.4,5.44931
78302.4,83943.1,162861,101869,96572.6,155800,1271.86,5.45478
83625.2,91252.3,175142,75644.9,72266.5,148003,820.459,5.45944
144936,130767,205930,134949,108897,171762,4332.6,5.4614
88463.1,87903.1,183558,104425,83066.5,165068,6537.64,5.46164
141497,136524,210066,130746,112698,165530,4206.72,5.46453
97459,101973,172685,97262,89478.7,152263,1915.67,5.46656
155149,134596,213789,129176,95873.7,175488,8318.93,5.46956
136758,115889,209936,137748,97283.2,176685,11995.9,5.47158
134802,106512,210719,175073,133986,178352,43059.3,5.47514
94288.8,100863,185493,82040.4,74765.9,150821,6165.29,5.48058
109241,107910,196400,99156.7,88405.7,159854,5064.96,5.48146
95873.7,95011.1,190845,100600,83455.9,162458,7471.85,5.48872
72108.1,76328.6,165592,74778.9,69560.1,147928,7644.13,5.49115
89823.3,93433.6,183145,82576,76052.1,152643,1862.85,5.50024
92441,95506.9,176611,73237.7,70903,145892,4116,5.5012
106711,99447.5,189568,106375,86122.1,162320,9622.86,5.50295
127117,124651,199085,105612,88551.4,159363,2041.17,5.50889
160292,138961,219457,152535,110755,182395,20406.5,5.51131
93389.7,96731.6,172231,85039.7,75588.5,158587,9465.29,5.51291
111998,118234,186662,79118.2,70159.8,152927,978.661,5.51655
74232.9,74280.7,169918,100470,85050.8,159803,18827.5,5.52615
59552,62900.1,159484,60962.6,66450.6,142093,8311.14,5.52912
106400,103645,193924,87866.4,82826.2,151636,2919.24,5.52985
101530,104902,190601,80287.7,74339.6,149489,3362.81,5.53362
103256,96362.2,188324,93677.7,75349.1,158850,16378.9,5.53439
143292,145496,203890,115313,94916.6,163474,1368.63,5.54346
151634,135571,210652,130657,97765.2,172735,7275.79,5.54856
142432,132551,213934,130385,108747,166093,21232.8,5.55034
145321,144140,200876,124076,102336,168003,14782.8,5.55165
121450,99181.4,196488,173858,137613,176908,6573.33,5.55551
91558.8,98272.3,179810,92003.8,87476,154032,3045.7,5.56194
152918,138721,218026,173804,131509,178782,9449.96,5.56329
113491,106474,192066,84546.4,75191.7,155920,1490.63,5.5698
107618,106293,194737,97987.6,88415.1,155318,1551.03,5.5782
161204,145913,220894,171987,136158,176609,8284.77,5.58312
92704.3,85093.5,185367,105191,82763.5,165292,2964.85,5.5924
85641.3,85249.8,180366,76991.1,68531.3,149092,12272.3,5.59673
102564,97290.8,190118,88215.7,74845.7,158964,1828.94,5.60287
173510,135543,223909,161358,112303,179002,5037.84,5.60711
98071,101927,186885,77884.3,69107,152203,1384.29,5.61841
75192.3,75922.5,162011,73468.8,72425.4,143704,963.915,5.62006
93839.9,100777,175955,70258.7,70215.7,144115,1516.87,5.6218
136124,129438,206157,116406,96856.1,161929,7710.86,5.63151
115644,119917,198306,77776.6,72041.9,147283,9747.12,5.64546
117692,117303,201139,99670.6,89832.9,155506,5844.85,5.64731
141974,128649,210343,116935,93820.3,164613,4458.77,5.64742
109970,104712,191944,113095,91842.2,166953,4510.34,5.64855
105855,104226,185978,115083,87751.2,169191,13717.6,5.65329
132119,117400,203615,141823,110398,171537,33445.4,5.65875
76354.8,82728.8,162031,65317.6,65706.8,141007,834.538,5.65992
114150,103771,197443,110803,93119.8,163016,17618.8,5.66049
170809,142558,227064,153961,119054,175476,44561.5,5.66139
134126,131968,203824,75740.8,65112.2,149223,1640.5,5.66788
101303,100861,177692,81580.4,72573.6,153110,12603.8,5.66836
104822,99223.2,195476,120706,104629,164725,14547,5.69083
133857,139196,203616,114688,99952.6,162387,34551.9,5.69666
107091,109528,186069,108000,100610,158616,15471.2,5.69675
98817.3,93842.3,189457,77765.5,70871.9,148108,15192.2,5.70073
77529.4,76006,168404,98185,86218.5,160907,5853.51,5.70255
90868.9,91587.4,170719,89534.8,79523.7,156823,4563.15,5.70639
94660,98679.5,191707,60893.1,57683.7,139029,5032.97,5.71131
96942.9,99883,177103,98655,90841.1,150460,10680.2,5.713
121961,107482,207153,104151,84365.1,162521,1461.06,5.71374
78311.7,84972,169666,74560.8,71134.4,145139,16718.7,5.71437
145078,124630,211105,142939,99446.6,181236,19700.4,5.7163
95208.6,82374.6,183060,122819,116355,168825,24566.5,5.72016
118452,126085,193854,76025.1,68380.8,147969,605.191,5.72243
128650,128876,200671,141776,115379,176816,11053.2,5.72421
121894,118743,198762,86364.2,73832.7,149051,6916.15,5.72516
120465,121835,200085,81992.4,73842.9,148690,2466.92,5.7254
87864.8,89826.4,181650,83871.1,80803.4,148590,11944,5.73099
93390.9,95053.2,182840,80905.3,73789,151956,6191.08,5.73352
105429,111133,194394,80626.4,75821.3,151849,1362.54,5.73421
112070,109931,195726,70119.7,61300.6,145022,1711.65,5.7352
110157,106519,193187,99360.6,89574.1,157745,4611.64,5.7362
163500,132142,227560,173571,123099,182147,5478.63,5.73661
169662,145590,223388,126955,89690.5,173408,6678.3,5.74015
110641,110931,193613,114646,99076,162405,5019.02,5.74273
150318,125988,227205,133726,97195.1,175732,12528.4,5.74514
124579,128862,202962,77817.2,70176.1,148967,1783.25,5.75307
126798,119013,206435,138490,124991,165422,24738.7,5.78167
104380,98435.1,182102,118010,97821.2,167241,1680.66,5.79392
198823,145136,233894,182055,114208,190068,4673.75,5.7984
107418,99855.2,191398,100095,85275.7,156217,5309.34,5.80044
163494,143719,224175,116331,94118.8,169249,28131.2,5.80607
86319.8,89482.7,176304,79514.7,71777.4,152866,1269.45,5.81382
116681,116882,193043,77648.7,71844.2,149084,3713.2,5.8221
83172.3,89328.8,165641,66721.4,60919.4,145932,880.357,5.82361
84829.6,85546.4,175627,87675.7,80817.9,152680,14139.5,5.82952
119964,116974,189271,97582.6,82927.8,162021,5837.18,5.84044
90658.3,99662.1,181612,70027.7,70273.5,140824,5216.37,5.84419
89822.6,91056,176714,78278.1,68157.5,151170,3827.84,5.84514
160362,133104,230120,132957,107603,174524,3267.88,5.86038
77668.8,83300.8,169107,70826.1,70110.1,145684,2941.98,5.86665
128899,117293,203984,133098,102339,174781,8489.58,5.87043
86365.2,87822.7,168046,70710.4,64569.3,145244,2297.76,5.87917
123532,131332,192639,82771.3,77718.3,147918,3830.67,5.88089
78278.6,81003.4,165344,80868.8,75838.3,151947,3574.58,5.88968
149053,134999,211791,111905,84243.4,163034,6500.36,5.8898
94132.4,98158.5,181341,107397,104139,159923,5643.87,5.89071
108994,112223,185740,102158,95338.8,155603,973.87,5.89656
145765,139074,217220,112535,100292,159095,4100.09,5.90045
168989,153787,218356,129563,102331,168128,25075,5.90413
131130,108332,210676,115011,86731.9,167737,6084.02,5.90459
157749,126920,214116,182953,138260,179710,86542.5,5.9054
54379.2,59011.5,151834,55702.5,55245.1,135006,636.098,5.90824
158648,151972,217183,113548,94683,160064,3789.85,5.90912
144462,131384,207039,123478,93279.9,173005,11030.4,5.916
130483,118199,210726,98973,78551.1,159493,23482.2,5.91765
120821,121548,193890,88267.1,73874.9,158324,2855.42,5.92537
141221,116148,208567,108695,78061.1,165323,1429.23,5.93651
152264,131750,214614,159756,126375,175805,12784.2,5.94501
164542,148361,218226,110091,82058.8,165985,4715.27,5.94564
101398,98200.5,181812,69821.6,60974.7,148897,4161.9,5.95086
114410,114082,195596,97078.2,86924.3,157613,3515.6,5.95162
91533.4,96419.8,177353,89774.6,79088.3,153603,628.476,5.96789
147922,144064,205563,116216,96383.9,161473,1644.42,5.97888
107525,109086,192296,92124.9,81924.7,148780,4625.93,5.98344
109706,103409,196818,110513,90907.9,163355,12307.2,5.98454
139171,133109,209910,135059,121561,168641,19067.2,5.99297
76341.5,78923.3,183479,79134.7,74731.6,149553,10144.2,5.99479
128720,125440,200577,123349,99256.8,165506,3020.5,5.99654
173438,144890,219624,188320,142799,186361,5929.9,5.99668
110407,119520,193689,106438,101975,153786,15394.1,5.99986
145563,143813,209665,131439,111305,169160,4731.1,6.00009
150672,128745,218154,173566,124951,176490,15916.5,6.00945
120118,109356,205670,140159,107510,174611,7212.85,6.00972
84616.8,89407.1,165156,60148.9,51234.8,144587,7858.94,6.01786
97478,96233,189668,94891,85052.6,149614,11731.8,6.01936
106555,109233,175101,86903.2,75062.5,157207,6332.24,6.01972
99386.8,84597.8,189215,154391,119640,175745,20400.4,6.0209
102265,102817,187556,67212.2,60980.5,144856,2499.78,6.0343
90490.9,101463,176068,87594.9,82411.8,146166,2167.47,6.03486
117123,99108.9,191890,91993.8,69493.4,165873,933.258,6.03591
98301.6,99256.3,176745,97636.5,84905.8,159366,4363.88,6.04218
73070.3,79170.8,162840,91917.5,83284.3,156173,1080.71,6.04361
146880,148538,206371,132590,108885,165963,15334.3,6.04792
93857.4,99130.3,188583,67021.8,64262.9,142347,1263.87,6.05135
94947.7,94240.7,186172,83193.9,79284.6,148822,7844.66,6.05659
70422.1,75053.7,155954,68841.4,69649.4,146446,1098.79,6.05693
118217,115647,198990,104921,95416.7,155538,2057.92,6.05959
104731,102828,187629,120066,95908.4,162657,4425.07,6.06334
162517,146265,218712,147208,125856,168327,12729.5,6.06614
113041,108553,199673,90687.6,77383.4,157366,6645.27,6.06905
111769,112703,195756,86799,80871.5,149642,12960.4,6.06986
100963,104451,176053,79273.7,72201.8,152508,4284.61,6.08058
93577.5,97253,185915,102797,94857.3,155958,4914.55,6.0838
121856,98452.3,201059,94902.1,68687.3,162644,10004.6,6.08519
116878,111419,195632,160691,136206,169940,2259.19,6.08741
99176.4,104188,182178,83377.8,77538.6,149134,3298.37,6.08801
127469,124226,198748,112187,92010.1,165071,1284.32,6.09272
118696,113185,192303,126796,97874.7,168762,44231.9,6.10973
108517,101885,186298,106472,88991.1,162278,11895.3,6.11058
157343,131842,224747,129272,84266.1,179385,20727.7,6.11528
167888,152739,223815,137085,105138,174559,19882.5,6.11609
182112,140694,231600,190668,124736,189753,42660.6,6.11891
106957,102536,197209,108260,95398,160578,12736.3,6.12145
107314,100882,193085,112040,101978,159345,3436.58,6.12291
100219,100591,178971,140886,128118,168501,32411.9,6.12778
155651,130502,210612,168682,116088,177415,10151.9,6.128
116348,113855,202226,76950.9,71047.6,148271,20945.1,6.13151
147499,146607,213846,150659,123710,172842,38846.3,6.13153
146942,120052,210482,158145,117811,183189,23154.4,6.13542
108496,109966,183903,86147.9,69322.9,159452,4300.9,6.13832
164617,144609,227117,138311,105479,172759,3549.84,6.14225
160800,142071,224239,173245,131500,178954,11879.6,6.144
108624,108255,182839,105288,76483.6,169280,5419.52,6.14604
143546,133726,211073,135195,110180,171131,1210.09,6.14846
138611,132339,214241,114886,91352.2,165106,34755.2,6.14856
100761,101398,190047,86255.6,78310.3,152802,1461.35,6.15043
117056,120847,193888,85428.8,79330.3,152050,4324.02,6.15205
88198.1,99019.4,176000,66817.7,67561.5,142199,1229.33,6.16203
91994.2,97610.6,182649,87803.3,82442.4,153340,3345.27,6.1636
125383,115875,202703,132393,105586,170300,7621.1,6.16485
130620,111697,210355,89401.8,71706.9,162857,13420.3,6.16716
96276.2,96184.9,191917,102626,91157.5,156388,6898.98,6.20177
96054.2,91878.5,175066,110787,89165.7,168743,5803.78,6.20468
143467,138361,207822,126279,105413,161315,6165.75,6.20587
131661,113274,213028,166658,119986,180246,10358.4,6.20609
121419,108460,193705,124745,96124.5,170069,7066.1,6.21063
103133,107128,176248,104765,97396.6,155093,1676.37,6.21462
99923.8,105490,189302,75718.5,70084.3,151180,2562.01,6.21566
105356,95977.1,194103,90375.1,74925.2,158367,1673.41,6.21929
74717.1,76665.9,159410,76827.6,73275.2,148527,1130.66,6.22118
165539,142232,222581,168051,125752,181957,21719.5,6.22444
123791,121621,189567,98622.1,78732.3,161448,1839.73,6.23269
98531.5,85506.7,192390,131639,126141,167710,10381.1,6.23932
129857,106254,204384,178441,138748,182428,14013.3,6.24249
112125,106898,190516,119239,90615.2,168764,18247.4,6.24463
122080,104051,194806,122480,91357.7,173279,2461.13,6.26094
70183.9,78217.8,162561,59174.6,59705.8,135764,1868.81,6.26866
145259,125607,210636,119652,93051.5,172042,5179.38,6.30504
116400,117706,196432,72824,63141.9,149053,659.674,6.30632
148629,138922,217149,150355,123858,169236,2369.7,6.30874
112300,110441,196060,106330,91409.2,161585,492.184,6.30891
100344,110039,189982,92382.5,86933.7,151958,5700.31,6.31103
136695,129011,208518,110573,86756.3,164111,3023.25,6.31516
124818,125642,193736,111522,96672.3,161881,13116.6,6.31575
110718,111319,197506,116025,95234.3,162599,3052.2,6.31677
101338,105746,193350,88261.1,82845.8,151930,166.557,6.31693
116333,106963,194017,91589.7,76403.6,158218,2148.01,6.31905
147798,148618,207135,133289,117639,164149,19698,6.31982
123336,117375,193413,112861,90406.8,164616,2975.59,6.32242
71246.9,79259.9,158343,64259.3,62855.7,142628,3477.4,6.32709
113276,100851,190055,100640,76236.9,168834,4709.4,6.3332
125212,118197,192926,110480,88627.1,165387,9284.38,6.33748
111135,109269,186667,151499,132529,168518,5279.27,6.34001
91010.7,95682.8,165283,82157.1,75426.3,151616,8025.48,6.34111
181181,148440,220438,127327,96450.2,176442,7378.96,6.35082
151086,136870,213300,175093,143325,175821,7170.32,6.35302
101388,105760,177203,115205,103690,159770,493.183,6.35561
76841,80363.2,162625,72922,68632.2,146302,8978.56,6.36194
106287,108752,192106,84887.2,76934.1,150491,9671.39,6.3644
133717,127674,194033,106823,92412.3,159633,12784.7,6.37813
113747,126316,191677,88678.2,83208.1,150674,7497.93,6.38208
136290,122193,205834,111900,93607.5,159943,18159.9,6.40354
109611,105846,203836,90861,86274.4,151046,8406.48,6.40674
119675,113209,199000,124491,94577.6,171652,20359.5,6.41447
142352,113274,216548,133229,94996.8,176161,2543.68,6.42133
107163,107060,181958,99664.7,92854.6,155171,8035.26,6.42228
81527.8,89946.7,170345,72310.9,70220.5,147934,4909.09,6.42578
111463,112315,190689,82285.8,73534.5,153340,7382.8,6.42795
91227.5,93692.6,180753,77212.3,72899.4,149565,2635.7,6.42931
112102,106377,186000,107210,97928.4,162168,46375.6,6.44406
126345,105437,201084,137679,103935,172939,12839.1,6.44607
126168,124702,203076,133253,114849,162424,549.083,6.44963
123210,121194,189698,122425,102675,163539,4955.24,6.45042
144008,136131,212326,147148,136857,165779,52423.8,6.45369
106645,103168,185409,93045.9,88172.3,157697,6339.49,6.4604
95325.2,98523.3,186651,120220,117516,156329,14908.7,6.46222
137885,126975,206423,153206,111651,173411,108034,6.46706
87632.5,93208.9,189908,64280.7,62503.1,141558,493.35,6.47156
120866,94176.9,199913,81543.8,62658.1,156516,18807.9,6.47198
92253.5,88060.1,186337,159726,142397,166362,4570.57,6.47699
99984.7,98781,176763,104028,85786.3,167411,17092.6,6.47804
109880,107286,197322,126392,104771,169880,5345.46,6.48164
100415,96415.8,187205,127373,116679,159798,7163.9,6.48318
129776,119753,205241,116800,98141.9,162648,15323,6.48466
79206.1,86344.6,163217,69349.6,68024.1,146043,2070.41,6.48533
120363,128393,196382,95741.4,87433.3,154560,3601.82,6.48584
141906,133971,209926,129900,104550,167816,1881.55,6.48613
99107.4,95792.3,177211,133027,112824,168904,4888.55,6.49019
128132,119939,207591,154647,136914,169758,32700.5,6.49453
132982,122839,205907,99570.5,78055.8,164887,13172.6,6.50643
112428,109045,199670,96514.5,85438.1,154869,15334,6.50654
104317,106857,182895,104608,89766,159930,4151.07,6.50733
95649.8,97853.8,188541,62829.7,57495.6,151287,1161.15,6.50993
77653.3,80364.3,175010,67772.4,62522.5,143215,4730.14,6.51444
120332,124121,195907,93687,84929.2,154315,245.79,6.51865
133424,121263,213226,121798,96790.5,168960,21150.8,6.53426
68101.2,76082.5,155170,77467.9,77001.8,146052,5105.45,6.53907
80882.7,88361.6,174945,71049.9,71026.9,141131,1654.58,6.54003
140426,124168,205298,116627,95588.5,167384,10010.3,6.55089
141549,106407,206035,193590,130925,185871,30323.3,6.55348
145156,144450,204079,111947,97560,158917,3612.73,6.55563
132106,136660,200373,87995,81073.6,152979,4197.02,6.55655
100606,93999,192309,86673.8,73666.4,158107,7647.97,6.5582
98501.8,99019.1,186820,75670,70042.3,143788,954.585,6.56279
122888,112851,198369,120263,102045,162686,14033.4,6.56983
146013,139706,212653,160552,142637,165840,12520.9,6.57428
