"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","SELE","Time"
111002,114175,189247,95198.5,88048.6,155400,77.2561,23.8601
133338,126720,210766,109331,84505.3,167863,14.6829,23.8639
111618,111591,198641,88010.9,73351.5,158576,53.0773,23.871
83330.7,88748.3,169501,62614.8,64037.2,142170,17.4227,23.8798
91845.6,96727.7,182115,69681.8,65741.8,149195,18.7979,23.8892
68065.5,72909.2,157896,75365.8,68983.7,148961,17.5601,23.8972
128588,115819,203333,109869,87969.7,165223,1.15197,23.8995
160658,146117,214196,141614,115490,168934,98.8299,23.9028
130407,111438,210043,104460,81494.4,166098,7.62554,23.9157
115691,103299,198191,121265,96734.2,165916,0.708586,23.9297
94056.6,96980.5,182928,89317.8,84353.9,151670,14.1366,23.9352
148006,132324,213809,127167,99146.4,172288,63.7249,23.9488
147877,132129,213523,120856,92961.7,168150,43.958,23.9494
112735,107318,186852,144152,119067,168091,35.8105,23.9507
119308,112248,200450,129219,106100,166020,14.3642,23.9539
113800,114989,195465,89343.7,77462.3,159007,49.3616,23.9612
145183,127105,216124,163314,127394,175758,69.0818,23.9631
164813,141085,224927,137106,119080,170199,89.0537,23.9692
132123,114541,206669,130657,102508,168178,313.137,23.9835
167645,135016,223683,154514,113854,179076,61.8505,24.0089
134242,123146,206625,114782,85431.6,169858,2.52898,24.0167
142401,122813,213234,119686,94468.1,172370,71.5185,24.033
93583,99266.1,182916,81719.1,80975.2,144962,56.2658,24.0354
136931,138115,205940,116139,103113,158450,36.1418,24.0406
109834,115421,188501,89211,81557.8,155233,28.3826,24.0421
161822,144914,217738,154338,125334,172270,82.1615,24.0625
108369,106621,192998,99251.5,85677.3,155786,5.87619,24.0869
95390,87723,180004,96942.2,80200.4,161137,29.2239,24.1046
140381,130433,205522,107887,87045.2,165422,35.3375,24.1167
129370,120471,202926,118455,91207.9,170441,20.0386,24.1177
101414,95694.3,185542,134876,120542,162797,87.2776,24.1288
124144,122758,196669,98056.6,85035.3,158249,43.143,24.1303
135872,119905,209645,130634,109781,169121,107.85,24.1315
102338,107810,191725,87261.5,80214,151383,29.6919,24.1441
125417,120600,205879,129594,117455,162735,58.3609,24.1549
115225,113090,196081,125338,107405,162952,4.75798,24.1589
126881,121687,202888,116084,94162.6,165585,26.8434,24.1602
156039,143915,210917,114571,93676.6,161757,32.1315,24.1626
137120,104938,206476,158495,127251,174646,103.105,24.1649
94733.3,97109.7,178321,89952.2,90721.8,148400,6.01055,24.1686
146077,122323,206769,143172,105312,179116,39.9417,24.2034
85737.2,84880.7,172777,85264.6,71522.2,155779,9.06539,24.2054
106368,107763,189053,111351,81810.4,167360,51.9411,24.2062
128799,126598,200231,109781,100215,159998,34.0152,24.2243
168115,139565,225344,138820,100783,175599,89.7033,24.235
162773,145511,217949,130846,104818,168427,39.8464,24.2354
143089,123215,208604,109996,95526.8,164517,38.9418,24.2559
84718.7,87743.1,176759,84512.2,76040.8,152306,3.59766,24.2943
103158,102272,182219,121611,106043,163221,30.7697,24.295
157753,137692,223817,152892,118769,175649,68.4725,24.319
126952,112412,209528,130307,93964.6,175234,26.5641,24.3256
150710,131756,210835,160247,116754,179162,23.2222,24.3267
173616,155700,219982,143190,118868,168463,70.9529,24.3298
115418,104314,197128,89328.1,69216.3,159164,9.92221,24.3456
101085,107954,189027,106926,98598.7,154945,7.76035,24.3466
130279,120796,206490,106075,87378.2,160478,12.0478,24.3496
152928,150352,217238,138259,119072,166251,38.7991,24.3599
79691.6,88528,164850,63923.2,65992.1,142388,1.37381,24.3656
101036,95502.8,195389,102058,80303.4,168722,26.3313,24.3663
128942,124952,199777,116869,104077,162039,106.944,24.3685
79004.4,83242,174601,89262.4,85589.1,151855,17.7433,24.3799
152672,139762,220148,94164.3,75011.8,162218,49.6678,24.3837
122721,96744.9,211346,95774.6,63628.4,167790,-4.24871,24.3879
89812.3,96236.2,185702,88405.5,92172.3,149273,36.0471,24.3961
104578,104215,196343,74448,64613.9,152940,59.6699,24.4003
63557,70391.8,155287,105459,105791,152062,13.5455,24.405
96167.4,101626,181341,79960.9,68887.4,154821,39.7987,24.4093
107217,103016,190121,110927,92673.6,162747,15.2753,24.4201
84488.5,90379,177221,61721.4,59813,142491,5.07083,24.4296
99369.4,94798.3,182856,81454.1,69042.4,153419,14.8651,24.4307
101571,106819,193670,72656.1,65631.9,144156,50.4111,24.4348
104882,109742,186760,90158,76366.2,157392,37.8487,24.4353
86629.1,96535.4,165498,75781,69668.5,148788,31.4736,24.4412
151896,135778,215825,127541,102068,169963,49.3068,24.4488
126399,123890,200401,121281,105405,164814,51.1487,24.4599
132833,113227,206187,134443,98868.4,171539,15.0474,24.4617
131632,129598,200806,128521,103916,168471,13.8182,24.4703
111804,105360,192964,95476.7,81194.3,158807,7.67047,24.4975
78441,82802.5,170673,91620.1,88839.3,154763,22.0666,24.5292
97198.1,97339.4,181903,103023,92274.4,156187,11.097,24.5357
90945.3,97298.1,174663,61102.3,57948.1,146435,30.4883,24.5689
112909,106309,196287,85517.7,65401,157275,6.50347,24.5736
126726,125652,203280,124710,109032,162479,33.8737,24.5744
81377.8,85281.2,176004,119604,110529,160032,36.5207,24.5787
153574,113918,222939,118806,87563.1,174866,0.841559,24.5892
136214,133558,206892,112605,97385.3,163126,49.9739,24.6039
95568.7,90102.1,186636,79369.4,70022.3,157671,12.2745,24.6267
109092,88485.2,204308,126213,101279,168308,84.4602,24.6312
119097,111562,196861,126722,101232,167325,25.8662,24.6315
100801,103564,182414,97158.7,88768.6,157807,11.2327,24.6316
157923,146164,210538,164419,125670,176875,38.2762,24.6438
94532.3,95268.3,183358,86322.2,78607.5,151332,10.2382,24.662
155393,147486,216863,90507.1,76929.5,163077,31.8495,24.6622
89078.5,84622.1,189072,70430.1,66274.2,146416,10.1028,24.6647
111328,107382,201515,88040.1,82001,152852,-0.749772,24.669
83654.7,82338.5,176354,60429.8,51918.9,145102,17.4685,24.6713
134176,132284,203552,103064,81731.7,161627,21.8358,24.6746
144537,129512,211184,137608,104439,168975,30.1602,24.6751
107476,106270,181566,91755.8,79579.9,154314,-7.91426,24.6781
75138.9,78443.8,164445,72649.5,65363,147704,12.1385,24.6828
86227,91001,183412,75973,65312.5,162451,14.774,24.6876
118067,113230,203716,104387,90869,159235,3.86519,24.6884
114053,114872,195421,65226.9,60695.9,144314,34.7704,24.6914
87860.6,97809.9,177270,69948.7,67132.9,142306,14.8195,24.6926
88504.6,90926.1,182656,58440,54638.7,140872,23.2685,24.7085
120894,115440,199436,132323,117733,163710,121.663,24.7357
90518.2,97626.8,183936,86983.4,84746.2,151198,-0.791426,24.7414
96874,99164.1,182443,89241.1,81441.1,151964,27.6358,24.7423
116897,115600,200039,88629.9,77341.4,156259,32.6489,24.7507
74552.7,82905.3,158514,62569,63133.9,141160,17.4685,24.7556
126099,115779,200129,133900,108318,165452,27.2628,24.759
111046,114137,192270,95605.7,85690.8,156295,15.8228,24.8556
125446,113585,193305,154126,122458,170041,22.2975,24.8562
116903,117876,197482,81906.3,71506.5,154972,14.5918,24.8726
132187,106577,209553,105808,80267.6,169464,13.8182,24.8821
69966.9,76707.5,160226,87358.4,89420.1,146221,13.182,24.8822
147723,133684,217729,128879,108498,170070,51.6352,24.8988
95412.1,89127.8,191886,96606,80252.6,160596,39.513,24.915
80888.9,87276.5,179409,90807.6,83784.3,151308,4.89204,24.9173
97445.9,100634,186986,76519.4,72857.7,149167,18.9356,24.9221
126188,123973,202966,102452,92283.6,155978,58.0118,24.9387
97770,109815,186828,75689.3,76167.5,145872,10.9161,24.9477
90431.7,83140.1,176084,119953,95733.8,166178,9.24565,24.9596
121695,119148,199460,110462,89952.6,164717,29.2239,24.9711
119496,123878,196848,76200.5,67393.9,148934,9.24565,24.9758
75803.1,83351.2,165026,72320.8,70850.2,144807,52.4656,24.9858
130110,121351,206836,110045,89615.5,165604,21.4205,24.9943
149344,137171,216411,127313,100359,169902,57.5754,24.9956
97928.4,101988,175927,104374,92691.8,159158,11.097,24.9959
113706,116475,196500,103898,93847.7,154515,81.9879,25.0007
98485.1,98517.9,189720,87115.2,82519.5,150279,87.3209,25.0086
92387.4,99645.3,174458,84942.1,83223.6,147874,26.1917,25.0153
97036.1,99748,179517,93685,89375.9,153563,30.7227,25.0211
120959,125613,193177,125893,110264,162797,12.5466,25.0215
146647,126396,221161,127433,101577,170719,33.5908,25.0315
78867.3,81712.5,170372,55431.9,51237.7,137799,0.177051,25.043
134579,113311,212893,117739,92543.8,168124,68.0371,25.06
130880,110477,214152,140592,109744,171431,1.72896,25.0786
87528.6,90569.5,167593,90982.4,77787.1,155910,31.0042,25.0829
115165,98008.8,194479,159303,125504,176179,77.647,25.0833
101441,102019,188874,68992.6,61893,148625,-0.249924,25.0892
139881,128096,201096,150332,113326,172605,47.5669,25.0911
91878.9,82732.9,176624,144286,114822,171612,47.76,25.1077
128584,120676,203979,100313,89862.4,159523,50.4111,25.1107
64846.5,74883.8,156199,78053.8,83333.6,144566,11.459,25.1115
137573,126551,210656,118739,94965.7,168481,45.5433,25.1138
92860.7,93856.9,184262,73814.5,68959,150536,51.9411,25.1204
116492,114487,194397,94295.8,79409.4,162006,7.85025,25.1438
96986,102440,187671,76082.8,66178.9,149379,26.1452,25.1448
134997,127710,209469,88309.8,76390.9,159114,23.8705,25.1488
124252,121511,208589,93407.9,80564.7,173434,9.69659,25.1588
121093,107528,209765,125175,103154,169348,6.41382,25.1604
91042,93102.2,182319,94606,87842.4,154412,28.9434,25.1651
84476.7,88523.9,180709,67061.9,66164.4,143768,38.0386,25.1687
135859,106922,203813,102599,83158.2,165885,42.7598,25.1845
95207.2,94382.5,179856,91328.3,75348.5,162910,2.84044,25.1902
94735.5,98031.3,182580,75844,69127,148972,44.9663,25.2166
153162,137301,216299,132122,103074,172023,57.9682,25.2172
103574,99054.2,181781,99989.5,89490,159348,4.62396,25.2486
100264,99697.7,180819,120816,109816,158084,26.5641,25.2499
112785,115253,192375,88998.1,75101.9,153395,106.297,25.2609
158836,130934,217613,163718,118628,179976,52.2907,25.2682
84147.1,83036.4,174688,116169,96572.2,161842,28.4293,25.27
93616.3,98546.1,183724,93017.2,86705,151608,1.68455,25.2724
91930.4,95196.9,181154,87529.8,84055.9,145993,-4.49863,25.2738
117219,113461,202207,79110.2,65888.9,152817,30.1602,25.2958
126557,120407,198940,130497,108911,164436,40.4661,25.2995
76507.9,80608.9,163506,77512.9,70744.3,148989,15.2297,25.3098
112625,103612,192558,117601,92677.2,169276,90.5693,25.3213
62394.8,66515.7,154987,58171.6,57073.4,143326,19.5788,25.3221
115817,94559.7,200990,149974,124038,174642,51.2855,25.375
82499.9,93598.8,170412,66288.1,66180.9,144346,-0.333232,25.3791
84725.5,84329.7,182826,149943,125159,168322,46.3615,25.3996
139953,132476,201142,114213,100581,162534,49.5973,25.429
91484.4,88158.2,185735,86236.4,77594.4,151893,1.32943,25.4414
142253,127724,209995,133252,102073,172910,55.2178,25.4502
79301,89304.3,176239,52785.9,55248.8,136234,-0.291578,25.4593
89174,85050,179115,124369,102563,162579,49.8427,25.4641
131739,114807,203791,154580,116951,175103,670.504,25.5053
106540,100631,189272,96255.7,82379.8,159759,-0.249924,25.5103
138869,120140,207811,126130,87507.5,176726,35.7632,25.5199
121354,117197,198245,102040,88530,161815,12.2291,25.5202
75588.5,77179.6,161598,125478,116079,158777,23.8705,25.5256
138586,129384,210387,100841,88001.7,158868,52.9025,25.5328
61584.2,68075.9,152733,73236.4,72156.6,147834,6.68284,25.5436
112562,109547,193856,93745,77484.2,155333,16.051,25.548
127129,126197,198432,115019,95536.6,162130,14.9107,25.5519
121703,124874,199922,94161,86335.3,154524,41.1819,25.5617
124582,117269,202756,114720,92298.1,167936,50.9357,25.5682
81076.9,91434.7,165428,52991.3,54489.6,134132,20.4528,25.5697
129348,120069,202613,101818,82274.1,160085,6.41382,25.5752
104458,108706,193214,94271.2,85935.2,156494,17.1023,25.5825
107504,98695.4,193432,89643,79796.4,156368,5.07083,25.5985
165126,146871,214673,132973,105812,169981,91.9111,25.6148
97742.8,102313,181462,95844.1,94124.4,151915,18.2016,25.6216
118884,117067,201528,80592.8,71004.9,151892,16.8736,25.6224
92008.1,93215.5,178698,59476.6,54452.5,145148,17.1481,25.6263
148282,141581,213565,164812,135652,171272,10.9161,25.63
130489,130213,201731,94077.1,83254.1,155392,28.2425,25.6391
100313,103125,185816,82440.1,77682.4,150937,11.1422,25.6521
96397.1,100951,186269,77973.3,72273.1,149643,26.4244,25.6631
105467,112553,191546,111885,108675,153329,36.4259,25.6668
95373.3,102329,183496,118240,115166,157564,16.5079,25.6736
105160,108814,188320,90528.6,86388.2,152852,2.21771,25.6934
112256,99129.5,198893,123531,103489,165995,125.142,25.6975
139054,132702,205818,134035,108094,166231,-11.6215,25.6997
90628.5,92550.6,181826,74056.1,66502.6,152535,20.1306,25.7072
117304,107430,202235,142032,115128,170522,73.4319,25.7123
132072,115299,203927,130194,98837.3,169980,10.3286,25.7212
90515.6,86363.8,183878,79166.2,66238.4,157292,-8.99726,25.7429
59440.3,64936.6,152083,51500,51306.8,139555,-15.1204,25.7503
121863,113556,203234,94427.2,66326.5,168763,32.4607,25.763
116577,107177,200243,109536,85646.2,165397,63.0275,25.8011
168056,152960,221331,150069,116437,174816,23.0834,25.8028
87937.8,95095.5,179658,78534.2,73979.5,149203,0.177051,25.8049
98747.7,84284.9,188343,96181.7,67944.2,169040,20.0846,25.8057
106555,107820,196773,89410.2,79886.6,153877,18.5685,25.8162
145523,146094,207583,85697.7,75086.6,152071,28.5695,25.8168
122344,119304,197157,142520,120315,171990,122.78,25.8195
99510.5,103693,181636,77117.6,71740.6,150664,8.16501,25.829
116308,92351.1,199797,107592,82347,162863,19.349,25.8342
62863.1,67573.8,156187,94632.6,92132.5,150445,5.29441,25.8449
139090,134397,211040,126884,100258,168057,252.439,25.8661
87516.6,92630.7,176132,65859.2,62272.6,147836,-3.45728,25.8772
77767.6,79309.6,174777,75283.2,68161.1,149088,0.531344,25.881
121785,114764,198225,109764,90366.1,162921,30.8635,25.883
113192,98537.9,199390,91194.7,76629.4,158467,40.8955,25.8918
107527,104947,191604,118671,103019,162988,27.9624,25.893
97626.5,101812,186152,91710.7,83974.9,154415,-0.124962,25.8974
94803.6,88861.2,191340,77413.8,67829.5,151939,29.4579,25.8987
98118.4,97866.9,180106,97747.1,81863.1,159773,17.3769,25.9063
124312,112114,204147,98428.1,72420.5,167627,27.1696,25.9265
115172,114615,196961,94289.8,84090.3,155137,18.5226,25.9346
99316.8,99735,192406,102668,82195.9,165768,14.1821,25.9425
148200,146644,210652,121480,102320,165076,51.504,25.9513
115917,107928,192086,104499,91068.3,158578,14.4552,25.9569
105234,107701,189792,95376.9,87374.9,152163,4.66863,25.9768
120303,116326,199839,117101,107904,154395,185.537,25.991
91465.6,100114,183062,71192.1,66282.7,148731,0.177051,25.9973
147737,134896,212293,107073,79700.2,165297,46.4097,25.9976
104772,99824.1,185379,146064,116373,169545,-5.45667,26.0165
107776,115487,192324,83412.8,75024.2,151294,16.1424,26.0229
118754,111387,199964,112789,91017,163103,33.8737,26.0261
81479.6,88923.7,166363,101576,101199,150293,34.3927,26.0287
92082.3,95926.9,178885,71948.7,66805.8,145136,23.4074,26.0303
124000,114106,200950,110883,88912.8,164897,35.2429,26.0428
106319,106566,185873,109736,88993.5,161906,21.2822,26.0782
68623.2,72292.4,158149,65200.7,66487.3,141136,21.605,26.1172
151115,143411,213534,140429,119448,168405,83.2026,26.1323
102136,105584,196345,91445.1,84921.6,152551,62.4609,26.1364
100900,110274,184447,76392.1,71057.5,147967,18.1099,26.1503
123140,118898,200317,107471,100789,154988,78.2985,26.1567
107480,111714,182495,133903,120452,163280,18.2016,26.1676
77865.3,82783.7,166112,93663.3,91160.2,152176,31.145,26.1906
96640,105179,186265,75179,70333.1,146330,22.1128,26.1943
86925.4,94315.5,172271,73125.7,68991.5,146377,27.1696,26.199
121947,117298,200530,123467,102198,163606,42.2334,26.2037
84643.1,86650,173267,78218,68569.1,151763,17.6975,26.2181
142812,106521,218651,107319,74986.5,173051,18.4767,26.2219
182652,151695,224054,143807,113396,168294,87.9275,26.2235
98223.3,97854.3,186033,111094,90275,162285,11.776,26.2264
100066,102653,186210,127922,115151,160103,21.0056,26.2328
154907,121396,221268,109516,81737.1,169827,19.8087,26.2427
161541,123382,230081,158481,117831,179527,65.5984,26.2551
103477,91219.6,198942,93336.1,74602.9,159979,40.6092,26.2569
111037,112142,191450,81442.6,73023.3,155486,16.051,26.2673
142695,116778,209720,132892,105828,171918,29.0836,26.2882
75309.4,74913,164913,92057,83881.4,155447,16.9194,26.2913
99026.5,94209.9,185427,118868,95965.6,168353,30.0665,26.3145
106275,99450.9,183287,94807.1,84700,159005,21.1439,26.3241
105878,98784.4,196156,71015.2,55265.1,157386,1.19633,26.333
101414,97912.2,185518,99556,87803.5,158303,64.6836,26.3399
119587,97701.8,200463,95354.6,69314.5,163447,35.3848,26.3621
76247,79268.9,159367,92606.9,86422.2,153757,26.4709,26.3624
76577.9,82136.7,166375,94577.7,96881.1,148738,1893.17,26.3653
120164,113717,195567,95325.8,81722.5,161599,21.5589,26.3779
83445.5,84992.8,181957,73582.2,63675.9,148229,-9.95531,26.378
134503,118986,209657,153577,126133,172788,59.1463,26.3829
133740,117864,204130,83286.1,70264,155870,17.3312,26.3839
111487,105027,185972,131288,108519,168309,32.4137,26.3948
104731,108888,179579,91419.6,81721.1,150405,52.9025,26.4051
96604.9,93801.3,184070,110793,97985.8,160054,57.6627,26.4091
95470.1,98137,189173,76208.7,71000.7,147492,6.01055,26.4162
102941,103487,187220,97533.9,91621.7,152950,21.0517,26.4229
143458,129795,210448,113696,91495.9,164262,22.9909,26.426
74124.2,84374.7,161805,53209.4,55839.6,134995,36.6628,26.4286
166229,142682,221044,132395,94108.2,175706,71.388,26.4287
90930.2,96419.2,179842,78050.5,70295.8,148178,15.1385,26.4343
76644.6,81382.3,172033,72286.8,71254,147803,21.9281,26.451
148014,146869,206678,131259,107946,168782,66.6438,26.5023
138912,137414,198557,114009,90443.3,164602,21.9281,26.5209
119171,120909,197214,109225,93155.8,158830,5.20497,26.5437
106041,97619.2,196279,92510.7,79609.9,165603,1.95106,26.5665
136922,118336,209906,101394,76321.9,164415,27.0764,26.5863
77469.3,83760.9,173722,73541,71427,144171,-6.83126,26.5865
140504,131797,203059,85986,71835.9,157765,19.0734,26.5887
101885,102788,186743,89877.1,85195.6,152808,-7.16449,26.5897
106612,105981,196392,87018,80586.2,151401,1.81779,26.6161
131602,132994,196563,107849,96842.9,158435,-2.20766,26.6162
114098,112738,195794,101739,90004.7,157648,-0.291578,26.6185
93117.3,99550.1,182006,104565,91257.4,158059,1.64015,26.6356
105632,107941,186993,77543.3,65218.1,150797,61.7633,26.6402
179098,151934,228164,171542,132009,180026,73.7797,26.6471
147405,123574,221082,137117,105386,174761,59.1027,26.6483
105659,106631,191995,73745,65751.1,152730,42.8077,26.6506
122289,125016,196821,117135,102687,163821,-0.41654,26.6586
76631,83867.8,162116,63371.8,63079.2,139329,-19.1608,26.659
119888,120928,198942,106801,90643.5,159825,10.9613,26.6638
99391.2,100989,192612,76781.6,67076.2,150966,11.7307,26.6684
120243,107366,195996,146704,122365,165850,540.877,26.6739
132486,119356,210202,133269,105317,171386,112.33,26.6749
108853,109604,194104,88304.7,80466.4,151070,28.1025,26.6861
103899,104609,183568,83776.4,75111.2,151891,15.549,26.6966
96080.1,96187.1,179510,73458.3,64211.4,151429,33.3081,26.6978
95473.8,85259.6,181998,106613,88169.7,160031,37.1843,26.6996
118696,99648.5,205927,110723,92057,164112,19.1652,26.7133
70314.9,76387,168080,48509.1,48031.2,136083,2.17325,26.7171
73814.4,81624.2,161806,67983.2,67356.1,144493,23.176,26.7354
128658,131440,207334,102684,91052.2,158052,41.4207,26.7383
113644,119165,195889,81645.7,74261.6,152500,23.176,26.7545
149810,124414,215342,124624,92881.8,177312,67.9501,26.7576
113128,116769,199614,96069.7,84568.3,155013,23.4999,26.7583
110735,110236,195650,87801.7,77537.9,156093,40.037,26.764
56524.3,65684.1,152430,41669.5,45215.9,131628,2.17325,26.7726
89152.4,92090.7,174970,65777.6,60973.7,144618,12.7734,26.7764
135065,136277,202423,127136,107141,164676,49.5488,26.7777
112064,105962,192382,118449,101905,158493,88.7505,26.7791
85377.4,90475.2,175202,69550.8,65916.3,143450,-18.3694,26.7946
117644,121128,195674,86930.8,76836.3,156577,47.3739,26.7959
104561,102893,182312,79082.7,75102.1,146601,0.177051,26.8
110492,108529,189987,92330,77143,155838,35.9998,26.8099
159200,134676,223977,153800,121064,174766,70.2133,26.8109
133814,127552,213294,130162,103363,170231,47.1327,26.8392
98010.3,102876,179914,96252.6,87847.2,155933,-8.53907,26.8564
111536,108288,194192,96672.1,82570.5,157422,33.8737,26.8777
111205,107940,200828,133973,113540,169072,12.728,26.8827
107692,105370,190380,81218.2,75746.6,150982,24.4731,26.8862
113950,102553,192844,82063.2,71869.5,152654,23.4999,26.9006
148132,134597,216110,102357,82367,165567,34.6288,26.9275
79474.5,85567.3,169342,64512.9,57983,147653,28.5228,26.9329
109019,108537,188523,113053,103304,157732,31.8965,26.9493
108663,116148,185278,100289,91584.1,154950,48.1463,26.9606
112707,110306,196576,105690,89575.2,158560,9.11045,26.9704
137857,127237,211365,128188,107707,168524,35.3375,26.9841
109721,106706,193909,99003.7,85043.4,158431,21.0517,26.9852
133315,121833,205986,102782,85614,158715,49.8394,26.9956
123217,112795,207039,105271,82784.5,167673,38.2287,26.9976
83679.6,85470.9,176317,68425.6,63664.8,143742,18.4309,26.9977
139179,108096,220595,136843,102949,172017,57.75,26.9994
131987,125071,207719,106703,90488.4,159655,3.776,27.0099
107629,108685,184000,91742.8,81270.2,153186,42.2334,27.0107
102043,108505,196748,61529.1,60999.7,143392,52.1159,27.0201
158058,149617,216899,111453,93720.9,163051,51.1002,27.034
83476.3,86296.3,178955,66575,61755.8,145971,-0.374886,27.0461
122157,118773,200969,116822,102045,158989,20.7752,27.0487
93065.2,93879.6,182590,87536.5,81278,153044,59.2336,27.0502
109758,114302,191487,73005.7,66917.2,149291,17.9266,27.065
83083.4,85791.3,176611,97279.9,92271,150937,-0.249924,27.0699
137729,109273,213157,143202,105789,179133,-12.4962,27.0699
134408,123633,207436,118117,105882,161037,7.76035,27.0887
164897,131443,223476,145300,113640,172767,111.512,27.0889
87346.1,82055.1,180039,128604,108652,165736,47.8565,27.0941
56468.9,63075.2,151153,59738.8,61609.6,139178,751.063,27.1123
78585.5,86154.6,175835,60914.3,60878.6,138437,12.5466,27.1159
144994,135502,213153,126158,82411.3,174961,27.9624,27.1195
137132,127926,210489,147506,126902,167473,32.6489,27.1314
98723.3,108065,179309,91727.2,85440.9,153236,33.8266,27.1403
139291,133995,208703,132442,114400,162773,15.1841,27.1416
89422.6,95797.4,170717,87302.8,86056.3,147644,6.86227,27.1569
124650,111583,207642,153137,118643,173574,47.76,27.1659
85789.4,86764,172336,76243,67336.1,151907,29.3175,27.175
73954.9,84224.4,159694,56910.5,57053.1,138233,26.2848,27.2114
77796.3,81975.3,162736,73720.8,67664.9,151090,4.26675,27.2174
73358.9,78337.6,166380,77338.9,76232.6,148172,19.3949,27.2238
78552.1,79644.7,169181,77454.1,71840.6,152211,10.9613,27.2623
111803,106586,201264,84241.4,72169.5,155077,26.3779,27.274
117447,124485,193612,90280.5,84080.7,154391,18.6602,27.2774
96859.7,92011.8,190750,72967,62844.1,151800,-2.49924,27.2815
120982,110007,207677,96347.5,79383.2,162074,9.02033,27.2817
125473,118673,206830,124915,100640,167858,53.0773,27.2824
137515,120105,215272,153343,108231,179221,51.1487,27.2861
118098,121410,199282,83965.8,75106.1,152933,17.3769,27.2874
131727,119037,211603,104347,97529.4,160275,368.205,27.2913
112183,106407,198130,124577,104248,165267,12.2291,27.3037
141985,130715,225454,95369.5,79388.1,159456,16.3708,27.3111
147729,127645,223782,148270,114429,176313,103.45,27.3698
108230,104716,196011,124635,102849,165180,23.3148,27.4036
102979,108709,189003,97861.5,92778.6,151672,27.8224,27.4078
110641,100617,189499,105616,88926,163110,71.127,27.4223
94727.5,93059.1,186837,88149.7,70423.9,158617,7.8952,27.4248
105325,106512,185761,129208,112713,164159,36.4733,27.4303
132740,118572,203379,109820,86736.8,168289,11.9119,27.449
144825,131792,214252,139580,112474,169807,20.4528,27.488
98012.1,106213,181701,75849.5,70563.3,148993,14.9107,27.4882
83819.6,92644.5,179199,76729.5,76843.4,145240,6.90713,27.4916
113757,109746,195970,97697.5,80700.2,162703,0.487044,27.5058
127083,125802,199755,124890,108984,163056,37.8487,27.5073
91611.5,81676.9,180316,124077,106025,168364,18.1557,27.5097
111829,113040,193837,69566.3,63814.2,145339,25.355,27.5321
96990,90696.3,181666,71684.9,61739.7,152986,58.6227,27.5402
109491,107597,194120,125159,108823,162015,52.0285,27.5448
85854,88536.5,168235,88310.9,69093.4,159021,16.5993,27.5453
141521,132025,208425,110994,93073.5,164564,3.46395,27.5622
77536.4,79646.9,167655,69404,65786.6,143875,-1.70781,27.5811
142206,137288,206591,166933,123402,176689,34.4871,27.583
85833.4,93432.1,176959,59184.6,56261.3,144280,11.7307,27.6094
143898,121267,216775,105092,81631.4,169109,17.2854,27.6108
115985,104424,199601,132601,108081,175457,54.0385,27.6173
105445,103262,194009,102054,94827.2,157901,16.7364,27.6251
109673,107189,198504,90910,81079.9,155341,2.97398,27.6779
127965,111741,214064,153283,116337,173008,1436.77,27.6787
82092,76789.7,172325,115307,95738.4,165047,11.2327,27.6849
117697,103052,196119,92774.6,71968.9,164884,2.66244,27.69
119411,111116,203974,92870.5,78227.3,153746,-4.66525,27.6902
63353.3,70496.6,155290,90361.6,94289.7,146492,16.8279,27.6947
104707,109241,193410,99749.9,93610.8,151816,23.2685,27.6985
124292,122893,203083,103457,90359.8,158704,42.8556,27.704
128882,113580,211603,103803,83688.2,162799,44.8222,27.7162
114465,110497,202937,117133,94001.9,165817,9.56127,27.7193
98634.8,101497,186951,109344,91887.4,158041,29.7855,27.7263
74183.9,75789.8,166113,74564.6,69357.5,148032,7.13153,27.729
99205.3,97304,184292,78700.3,73423.3,148873,26.6572,27.7292
100638,101239,182453,70477.6,62645.4,147803,-0.083308,27.787
129695,109843,203666,161204,128061,175256,158.053,27.7926
87487.8,92050.5,181912,59259.4,55870.9,144731,24.3803,27.7956
85326.3,93380.7,172841,90804.2,88646.7,151611,12.6373,27.8076
109238,99171,202780,83694.5,72829.5,152231,36.9472,27.8104
129013,112275,212361,105155,87843.1,160426,7.76035,27.8192
116581,116663,197294,93029.4,81305.4,155257,13.2728,27.8265
73760.1,75749,165412,84737.9,81793.9,148671,18.064,27.8351
85404.7,90554.5,171949,69850.6,70961.4,142255,0.619957,27.8418
93102.8,100597,174595,69944.4,63129.8,145801,6.952,27.8426
129671,106543,213416,113756,77892.2,172561,50.1925,27.8533
114996,120186,191503,114419,105506,159517,677.044,27.8738
111624,104671,191611,133722,104681,171474,10.9161,27.879
140914,119209,213350,106076,73006.8,172540,35.2902,27.8815
114091,108424,197012,103376,87177,160451,39.1321,27.8983
120747,119040,196233,88029.1,74479.7,158612,28.1958,27.9069
151009,132925,218491,149559,118602,171125,128.274,27.933
112368,104077,193176,76010.3,61902.5,156189,19.7627,27.9333
98500.1,98305.5,183118,118196,96302.3,161525,38.6565,27.9395
126615,128182,199944,105473,100456,155224,33.5908,27.948
118534,121049,194343,90278.5,88437,147866,87.3642,27.9569
145812,136608,210243,116178,89083.5,164801,16.1424,27.9624
104992,103814,194407,106242,100500,155019,87.2342,27.9754
107956,114139,179519,74920.4,68683.9,151877,26.3313,27.9864
