"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","SELE","Time"
109984,116544,189487,91505.3,87198.6,152076,59.0154,9.40689
82597.9,83501.7,169981,88444.1,79336.7,155890,8.29996,9.42425
73005.3,70352.8,166588,61090.7,60092,141670,14.8195,9.46361
111812,109655,193430,79078.7,71470.5,149102,28.5695,9.47173
144880,134626,217342,136221,112183,167420,46.5542,9.47261
133249,118230,209587,170585,123339,180277,324.715,9.48004
101886,92555.3,188806,133799,104271,169610,64.1607,9.49935
101076,99626.8,179331,111440,102786,158884,11.8213,9.50297
87721.3,86929.7,182087,77833.7,67554.8,148698,-0.458194,9.56582
135520,115604,208173,122141,95881.4,175051,49.6678,9.56832
146290,131729,206039,158541,128290,176738,61.8505,9.60175
148429,135180,213565,134159,98506,170328,50.8483,9.61226
112319,114946,196229,81824.8,79075,148410,30.4414,9.6257
125996,95287.4,196230,175141,127130,178673,176.652,9.63269
125549,115030,200970,103022,80146.3,172246,4.7133,9.64689
172046,152217,217600,145106,116011,172276,84.0699,9.65991
68447.2,68044.7,169162,87121.6,80578.3,165674,23.5925,9.68355
145803,138017,213747,138061,107828,172288,32.2255,9.69575
132242,131259,196865,157270,132062,168248,190.141,9.7135
83260.7,81499.6,174739,66459.9,55944.1,148541,-5.1651,9.74901
140173,140940,200820,143851,124048,167972,159.16,9.76558
120413,118252,196717,115637,98682.2,160056,27.7291,9.76894
94771.7,90807.6,183545,90277.6,81625.3,152847,64.2043,9.77224
169079,141439,225133,142077,105747,175528,27.8224,9.78664
82386.2,82841.5,174542,56049.4,53017.4,137959,-5.78991,9.79197
134149,133507,197652,102717,89252.9,158567,38.7991,9.79284
100597,109882,184498,77559.3,75618.4,145110,34.6288,9.7956
116664,116014,191463,89331.6,80204.2,155190,21.8358,9.83077
89727,92644.4,175634,84912.4,76696.4,152774,21.6512,9.83666
147776,143076,210708,120012,96785.1,164988,50.712,9.85591
84445.5,85969.5,175787,80454.3,71395.8,151511,15.2297,9.85776
128208,114967,193964,116788,101057,164600,76.0397,9.87253
76281.1,83080.2,165675,73478.8,75252,144167,27.4959,9.88244
83443.1,95377.4,176616,60171.4,60601.6,135822,8.20999,9.92628
100805,102508,182780,72175.6,65858.7,151301,7.8952,9.93209
142514,132602,218944,138458,115382,168761,45.4952,9.9449
95779.8,105735,181728,74611,73528.6,145005,4.93673,9.9451
136381,112900,211272,146832,104713,174768,3.24118,9.96343
147449,141384,210149,115711,96969.8,161500,68.8207,10.0022
112877,112712,196344,91153.6,87075.2,152989,26.6106,10.016
133650,120695,210191,147627,109216,175611,57.7063,10.0203
123704,110956,207200,116720,99257.7,159557,6.63799,10.0406
73263.3,79770.8,167562,68693.4,68368.8,142829,27.0764,10.047
166628,134304,216576,168278,122083,178956,450.238,10.068
149957,137874,216567,113884,93285.6,165112,86.8876,10.0991
118106,109075,200475,117828,104800,164947,14.7284,10.1027
136769,121799,202916,118944,93745,165529,37.1843,10.1157
96580.6,94062,177011,93716.7,83887.2,155259,12.4105,10.1187
159235,136303,223053,146090,111708,175434,52.3344,10.1201
117407,111956,194255,123777,106949,160000,56.1784,10.1352
173506,142581,224578,125331,92850.2,168663,70.3874,10.1364
108415,103306,192676,113809,103251,155170,25.5873,10.1747
135586,121361,213436,124895,106843,164402,37.7063,10.2045
157857,131922,218051,144629,111143,173539,42.2812,10.2062
88170.5,99861.3,181383,68844.6,68867.2,142199,23.2222,10.2359
114502,117274,192471,102854,93409.8,152788,47.76,10.2377
79152.7,84589.9,165761,85235.3,79354.1,150625,27.3094,10.2529
123545,125091,194142,88785,79655.2,153016,20.1767,10.2846
91284.6,90090.6,171649,90055.1,79998.2,152519,25.5873,10.2968
105347,101954,193084,95495.9,82648.7,158344,11.8213,10.3176
67914.2,79114.7,156046,52991.9,56005.5,135046,54.7374,10.3316
117041,116970,198268,84764,68909.7,155537,17.4685,10.3588
129143,130180,204439,89071.5,83661.5,152139,32.696,10.3773
98205.5,96337.7,186570,58375.3,51154.9,144491,51.8773,10.3871
105659,95184.4,203638,87547.8,70900.4,157966,3.68682,10.3878
117725,101248,200445,98903.8,75025.4,161791,41.2774,10.3913
115686,111292,199826,102924,85702.5,159957,35.6212,10.3979
66341.4,71029.2,160391,51524.7,50643.6,135524,11.1875,10.4162
158060,127819,217464,135605,99327.1,176199,72.7362,10.4249
134038,127681,204023,105884,91301.6,162057,-1.74947,10.4683
111416,111898,189468,140105,123835,163088,52.2033,10.4702
104999,106130,181381,80342.3,69332.4,155738,49.7115,10.4732
112486,104347,195095,143797,115676,169473,124.669,10.476
121682,117349,206626,84338.1,71929.2,155288,24.5194,10.4817
89317.9,91624.5,175189,69041.4,69637.2,144250,11.278,10.4841
107608,107291,195766,140903,129094,172197,30.3477,10.4997
129734,116376,210665,120692,89757.6,171362,51.4401,10.5089
152797,132467,213142,104105,78903.7,162910,38.8942,10.5191
172674,147956,219914,160546,129765,175418,90.6125,10.5262
143654,134877,216760,102020,84272,159351,22.6672,10.5336
154592,141031,208506,132061,103752,167936,14.5463,10.5414
89622.1,96831.3,175647,130637,115006,162594,30.7227,10.5813
116601,115908,196759,110695,90620.8,160188,-11.7048,10.6261
112724,115500,188794,91980.2,84238.3,155333,38.4188,10.6294
104339,105847,180215,120102,102611,162022,27.0298,10.6306
81473.4,86156.4,163087,67693.5,67514.6,145194,4.66863,10.637
102671,104496,191542,92042.2,77073.7,154322,21.6512,10.6431
169038,154874,221079,124906,96362.7,170269,24.0095,10.6466
167842,141674,217239,118778,88574.1,171710,39.037,10.6525
114983,111733,193550,86290.6,75597.3,151277,45.2547,10.6905
87818.2,95195.9,179878,82122.1,78313.8,147941,17.8349,10.6968
158857,149862,207731,177796,133267,177161,87.1042,10.7193
136085,139244,200042,135014,114733,166178,80.9465,10.7341
114851,103325,196857,90717.3,74688.2,158587,28.5695,10.7622
94038.6,101354,175674,92321.7,81770.3,155087,34.4399,10.7705
79806.3,87752.1,164199,83625.6,82317.2,146115,35.1012,10.796
99128.4,99576.5,186834,77719.1,69925.6,147976,9.24565,10.7979
111885,107117,193326,139455,119411,162662,50.7609,10.7983
99651.7,99798,187373,95778.3,81039.9,158305,-7.99757,10.8076
68908.1,76688.8,155477,65528.2,66789.6,138434,0.752907,10.8301
103758,100182,188642,132279,116104,160127,94.2476,10.8487
128036,122568,201039,120217,102069,164616,55.8728,10.8653
123884,124444,199401,98621.3,88649.1,151147,6.59315,10.8792
108837,99503.2,188127,135608,111169,170108,13.7273,10.9595
150095,132168,212526,124972,103132,169597,58.0118,10.9763
111041,111668,194426,89216.1,82713.1,152091,2.30662,10.9801
120005,94961.4,194616,134323,95238.8,175607,16.6907,10.9875
71931.4,74112.4,159778,111309,107307,159908,-13.4959,10.9933
105201,92218.8,186410,151236,120989,172665,63.2455,11.027
83154.3,90425.6,169416,124795,119189,160653,7.85025,11.047
95641.3,104159,185779,117165,108842,158622,41.0387,11.0512
67344.2,71569.4,157990,74607.5,72311.3,147447,18.1557,11.0536
113024,112891,192875,85663.6,74610.6,150911,35.1957,11.0541
55187.6,62482.1,152276,79000.6,82432.3,144761,1.19633,11.0643
119198,124264,192783,96913.8,88026.4,154799,3.41939,11.0686
101677,92942.3,193870,78610.3,70104.3,152135,15.3209,11.0756
140818,126085,214266,119045,93436.5,170892,55.8291,11.0808
94160.8,98111,176886,57938.2,56300.3,141058,45.4471,11.1005
139523,129767,209565,138245,106765,169810,18.385,11.1173
113617,101924,199965,124110,107914,163547,33.5437,11.1224
120735,108491,200799,153924,123085,172030,87.1909,11.1317
119105,117583,195811,100188,83614.8,159562,1.32943,11.1337
98801,93346.2,186526,114456,89641,164589,59.0591,11.1411
116716,108401,201496,105084,88529,158198,2.03992,11.1424
127781,127983,198844,100670,84356.3,157777,14.1366,11.146
159724,140131,223250,106602,84183.1,162886,66.0776,11.1469
115292,108007,196235,83737.4,72403.9,152960,44.63,11.1494
83002.1,86809.8,175315,68075,68068.7,141531,9.83195,11.1741
106721,94434.2,188977,105345,83049.4,166333,15.2753,11.1743
149024,135234,213257,143455,122169,169448,118.526,11.175
118739,121951,196423,140099,128132,165517,42.8556,11.1796
83917.3,93187.3,170020,77940.2,76908.1,147417,31.4736,11.2012
104691,114325,191776,101907,96984.4,151923,14.3642,11.2081
78914.2,75394.9,175705,96047.9,81390.1,158873,19.0734,11.2271
87298.5,97633.8,179309,74016.9,74248.7,144217,50.0176,11.2445
123019,127582,200901,109430,95779.5,157612,30.629,11.2573
125900,123668,196601,132608,118873,161438,72.1274,11.2575
128438,113361,205512,131398,87832.4,175538,75.1272,11.2695
135806,136694,200889,105349,94341.1,158350,67.6889,11.2737
135285,132031,201349,115854,97313.5,164714,39.1321,11.2877
111311,115034,195077,94205.2,86721.4,150994,49.0648,11.2915
172283,139324,224796,169065,116057,180255,118.913,11.2982
110929,115187,190069,113245,108017,155051,42.8077,11.3007
119069,120289,200035,103814,98838.2,152889,78.1248,11.3221
118247,105827,200445,144162,120577,171884,15.6402,11.3287
111073,105535,195716,119500,93045.8,172037,44.534,11.3379
101290,105757,178985,73662.7,67009,147813,40.037,11.3406
110883,91051.8,202585,96727.2,80035.8,160108,7.31111,11.349
97423.6,96655.5,192289,93937.7,82571.5,156243,36.5681,11.3634
134001,133752,206887,106733,98217.5,155869,65.8163,11.3778
157876,135714,224163,146788,107597,176233,33.968,11.3858
104869,99933,192018,96950.3,88061.4,159118,16.9651,11.4364
134489,132752,199380,124212,109324,162988,38.0386,11.4442
102909,106291,185631,79903.7,69968.4,153015,2.4845,11.4507
65532.8,70817.5,154823,56980,57919.7,138378,10.69,11.4531
112752,119370,192926,92066.3,86390.3,152913,9.83195,11.4561
114796,118479,192375,96801.2,86178,155391,39.5606,11.4659
154406,137767,213615,124862,103986,169320,122.136,11.4896
159920,141548,218171,160517,125490,176182,119.902,11.4992
112132,108732,199083,91088.9,73825.9,157975,11.7307,11.5016
97015.8,106182,175356,81276.4,77237.6,151491,33.4494,11.5105
111653,98136.5,193112,147339,118903,172138,151.067,11.5163
113867,111655,189945,103438,89221.2,155439,48.3396,11.5231
95347.8,103529,184250,72721.4,67912,146383,1.01891,11.5439
134414,123008,201587,127280,107132,166820,33.7323,11.5573
114051,115588,191889,102264,91550.1,158130,48.7263,11.5737
100999,106503,187383,66603,63539.9,144065,0.797231,11.5895
88747.9,94684.6,181598,95533.6,88672.4,151780,8.97528,11.6225
112127,103260,194155,116197,86994.1,167981,32.9784,11.6398
138484,125012,209923,150455,124851,170604,108.453,11.6462
115547,122145,191496,89591.7,87893.3,147739,52.0722,11.663
69972.7,71441.6,165052,69292.8,69839.6,141876,26.9366,11.7161
98755.6,100799,186491,81945,76870.9,148506,15.5946,11.724
132451,137886,198594,78370.3,74765.3,147434,31.0981,11.7368
99576.4,99923,188645,98507.8,89100.7,155102,22.159,11.7526
120713,125219,197052,91354,87104.8,150761,9.29073,11.7582
101448,107677,202835,74504,69904.6,144855,20.8673,11.76
113951,123563,186781,98030.8,85761.7,158441,12.4105,11.7858
105152,94089.3,193233,94225.7,77171.1,160419,31.0981,11.8153
162776,138432,224094,140098,102391,175664,54.6063,11.8731
118385,117793,200237,100640,85056.8,161578,27.6358,11.8776
106148,102036,193490,81899.8,72284.5,152139,-2.16601,11.8837
98214.6,101161,186899,102585,86438.5,161945,20.9134,11.8858
102518,106162,185684,87855.4,84781.8,148595,22.8522,11.9219
123369,114763,203924,78988.7,68060.8,150237,29.0369,11.9389
122987,118610,196281,110660,95090.3,158200,38.7516,11.9516
137752,127826,207892,103164,86644.1,161835,95.0261,11.9604
128380,107817,204034,119103,96258.3,166496,28.0558,11.9611
170190,141816,222406,155286,112498,181592,74.8664,11.9827
83913,93519.6,174941,86047,86229,148779,49.9848,12.0037
74937.8,80947.8,164614,56017.4,56493.3,137344,30.3477,12.0405
82249.7,87273.3,171867,107106,98491.1,154725,34.2983,12.0529
121644,111252,198997,104965,88310.6,158839,40.5615,12.0626
129154,120900,195577,118032,101349,163031,38.9418,12.083
162545,145471,220566,156971,125413,171610,181.097,12.0929
122316,126290,197711,104294,94693.6,158076,5.65235,12.1345
112842,113609,191033,84483.5,72954.2,150881,35.2902,12.1399
171619,151667,220881,155060,111061,178402,57.9245,12.1421
101350,83864.8,187327,165744,120515,176312,12.1385,12.1599
106570,93159,189086,140127,119245,168970,48.0497,12.169
131250,118897,207241,115291,87126.5,172622,28.3826,12.1721
90171.1,86996.6,187415,68459.2,66515,145962,27.4027,12.1832
127408,118628,206050,140990,104076,172471,54.2132,12.1879
63975.5,65068.6,155705,112285,108588,153216,33.6851,12.1927
124926,116349,199808,127591,106604,162120,53.689,12.2164
116237,112330,196356,91840,74762,158323,12.8188,12.217
107018,115095,187310,77512.7,71561.1,147420,2.57346,12.2328
105599,105675,187070,75311.5,64655.9,158368,0,12.2459
150332,141108,212898,125298,103612,165635,37.6588,12.2513
109138,106213,194082,91926.1,86783.3,153560,31.8495,12.2681
72465.9,73347.1,162769,76684.2,68530.2,152943,4.53464,12.2687
123708,125507,196746,97638.8,87340.5,152626,19.349,12.2721
128383,112902,207124,159753,124085,172576,258.33,12.275
106613,104749,187635,89075.2,81245.1,152196,41.4685,12.2798
94029,104293,181961,73472.4,71363.7,144925,24.2412,12.2834
91551,92101.2,180617,127202,119812,157805,14.5918,12.2874
93263,97836.7,176350,76390.7,74643.2,147359,-5.41502,12.2879
143219,132059,217409,133748,111334,169197,37.1369,12.2917
115521,118834,193666,107755,91762.6,159413,40.7046,12.2948
147967,136641,213932,115100,89211.1,166028,102.673,12.3098
119593,113372,193054,115401,105156,158955,29.5983,12.3175
161206,143708,216090,163177,131921,174751,80.0351,12.3375
128715,118329,207076,99157.8,89713.4,159588,35.0539,12.3457
98700.7,96947.5,183712,80863.7,68664.7,155725,37.4689,12.3606
133123,128840,207481,94830.7,83889.1,153293,37.374,12.3807
128771,107698,210512,156100,111974,179593,47.8565,12.3812
140811,128604,213822,153937,124808,172304,86.2809,12.3819
89612.5,87565.2,171896,91979.7,83830.9,152426,39.9893,12.383
144033,126754,208699,136297,103195,177088,57.5754,12.3859
114680,108842,196685,155481,120807,176378,37.5639,12.3947
88618.2,96933.6,178507,77457.8,76111,145561,22.2975,12.442
146631,133173,213655,125602,104330,165347,16.645,12.4427
135083,119298,210752,125547,90576.6,172853,40.5615,12.4748
100029,103407,183136,91046,77290.6,157886,15.4121,12.4947
128544,123651,196561,141801,110966,171037,31.8965,12.5025
136364,135659,206926,107615,92192.9,159909,27.1696,12.5158
98515.7,101714,183701,112208,101017,159511,7.26621,12.5408
146333,121846,211362,159066,127680,176090,43.6702,12.5427
105846,110682,181946,71830.2,68534.7,144796,23.4074,12.547
95212.3,101453,183596,104324,99903.8,155132,24.4267,12.5487
61942.5,65145.8,154706,46126.2,47117,135033,0.265601,12.5535
146150,133790,207968,133313,112114,168515,177.541,12.5762
111652,107020,193932,119058,102673,162560,49.9363,12.5805
75818.2,79162,166171,112051,110381,152508,21.8819,12.6124
138468,129208,209771,141990,113580,169684,42.5684,12.6213
101148,97336.4,180039,84333.3,75547.7,150998,11.097,12.6257
98796.4,100780,178671,88343.7,80936.3,155496,23.0834,12.644
110516,114046,186615,120023,104994,159312,30.3946,12.6475
84037.1,89491.1,172938,73217.6,73196.2,144954,-1.16631,12.6515
127403,120800,196563,96251,82999.7,158875,17.6517,12.654
132396,134201,199103,148236,127800,164811,114.526,12.6543
135828,129308,205493,118280,97337.1,168131,18.3391,12.6795
119961,116659,193333,128474,112875,162827,74.3883,12.7024
100293,107474,180381,87310.8,85531.9,151086,15.9141,12.7062
112748,111095,199623,103255,84993.4,158959,31.0981,12.7094
104638,104852,186563,86938.4,71099.1,162031,11.2327,12.7122
133944,112023,211316,108695,75999.8,168681,4.35603,12.7558
108486,115628,187455,91728.6,83160.9,152962,17.6059,12.7645
144620,133276,207413,127568,103981,165197,126.558,12.7833
152219,135840,216085,138654,111974,169828,153.241,12.7965
72733.1,73663.8,164688,89667.7,84316.2,151954,66.1211,12.8063
168653,137632,221421,139371,100914,176904,64.4657,12.8117
118525,109808,191356,109219,78568.7,168333,3.64224,12.8165
151059,139928,220329,131189,114465,162398,55.3925,12.8233
76730.9,84673,185934,112962,124149,176495,14.4097,12.8792
119950,125034,194138,78675.7,71363.4,152723,26.2848,12.894
117654,114980,204220,101100,89533,155933,50.712,12.956
125396,123389,202480,90704.9,76316.2,158741,4.22212,12.9674
96079.5,95627.9,176626,112084,103510,157356,37.6588,12.9876
65878.7,74159.1,152974,45780.9,47594.8,132118,3.68682,12.9988
129102,124558,202762,133616,120589,164702,89.4435,13.0092
119195,110475,196737,112837,96934.3,161860,5.29441,13.0132
120409,99902.5,211086,127789,89073,171523,41.7552,13.0208
119482,108007,196965,84840.8,75048.9,159098,25.8662,13.0213
110360,103682,194471,123883,101855,165558,63.4198,13.0299
117203,111171,199668,104911,83392.9,164874,51.4603,13.03
96889.3,103663,182019,72422.3,70308.9,144599,1.81779,13.0353
134838,120206,208194,135044,99311.6,174458,30.9104,13.0412
132360,126078,196730,107895,87390.4,164762,44.7741,13.0453
143170,130563,206632,103307,91266.7,155634,22.8984,13.0496
67212,69532.5,162073,58560.1,56487.5,137908,6.23454,13.0617
92936.1,97183.5,176617,96323.4,89789.7,155850,5.33914,13.0888
104887,111599,184149,78650.1,76121.4,151092,34.5343,13.0982
97827.9,93134.3,186781,103048,90763.3,157658,32.2725,13.1236
103888,110909,189577,117410,110657,155286,3.73141,13.1286
64911.7,72771.8,159005,79583.6,83195.3,141405,7.94016,13.1352
105813,102479,198824,86892.5,69878,157375,17.6975,13.1374
99347.4,98251.7,192496,85721.3,77546.6,155068,8.615,13.1406
144923,136590,204750,115820,92586.7,165677,30.5821,13.1773
78790.7,85640.7,172292,69598.8,69596.6,141755,16.3708,13.1862
140785,129525,201163,128645,106119,169428,69.6911,13.1943
81829.3,83894.7,171856,74432.5,74108.5,146086,25.2621,13.1989
155721,150403,214941,129153,111148,166121,3.82059,13.2108
112448,118129,193518,57400.2,53792.4,139747,7.13153,13.2109
109601,118656,187667,106404,100693,152739,21.8819,13.2404
136665,124501,203858,149058,116414,172055,70.4744,13.2509
104445,91333.3,198358,101397,80031.3,175873,24.7978,13.262
120342,118513,196624,120178,94011.6,165673,17.5601,13.2695
128905,122965,203931,101578,89300.6,158783,74.3014,13.2743
129954,122386,207319,85575.9,67895.8,158783,28.3826,13.3122
96945.9,89823.8,193167,77377.3,56978.8,155799,30.629,13.313
172223,136502,225025,161759,120471,180285,111.383,13.3762
85455,98662.8,176727,91590.4,95048.3,144648,25.0299,13.4039
132148,127879,204165,100959,87601.8,156288,38.5138,13.4163
82363.5,88665.2,167644,71201.7,69788.4,145730,5.6076,13.4457
80814,89113.4,165972,85807.3,79109.9,151087,4.62396,13.459
150894,150302,209742,127911,109863,163522,92.8199,13.4711
160416,127140,218434,134834,94050.1,175452,47.1809,13.5008
150626,144338,213866,125137,111335,159822,137.527,13.5278
143554,132391,204305,124671,98323,168816,28.9901,13.5391
122004,119353,200931,83843.5,72364.6,151842,7.58061,13.5525
99202.9,105892,185677,86726.5,76487.2,152649,5.74188,13.5553
131055,121054,204326,99433.4,79856.8,159042,8.52497,13.5661
135643,136251,207809,113396,103421,159503,105.478,13.5915
120750,122565,197499,84892.8,73291.9,154927,45.8801,13.6421
147642,115155,214655,124530,83153.2,176796,84.7203,13.6691
110875,106541,192523,135776,121968,165721,52.6841,13.6949
134851,118952,206085,143738,122645,169595,93.7717,13.7099
98839.6,98764.5,179547,75580.2,70997.3,149270,1.28506,13.7162
114733,116176,187619,98393.1,86376.5,158239,50.6734,13.7179
92018.6,93127.1,180474,79570.4,75397.1,147865,21.0978,13.7201
124481,116011,204068,91744.1,73494.8,159861,79.9917,13.723
105887,104149,193755,82740,64142.6,156477,-2.20766,13.725
127873,126992,196428,129660,107141,167762,24.8906,13.7447
112431,117647,195549,97262.3,91292.2,153073,100.86,13.7687
82616.7,92589.9,179365,79757.1,78832.9,147546,0.930228,13.7819
116746,115598,195657,102506,92521.5,155379,28.1025,13.7942
99499,99800.6,181386,99934.9,93002.8,151291,66.2954,13.799
102736,102063,189105,97259.8,92141.2,150496,46.747,13.8014
112300,114623,189365,79925.5,73494.5,152887,30.3946,13.8024
178969,150073,222912,177835,132239,180188,90.526,13.8038
114617,106774,192224,118258,108628,161973,164.73,13.8103
75138.8,75932.3,165186,65053.3,61329.7,144633,4.26675,13.8106
74752.9,84614.8,168879,67383.7,69173.2,141194,8.03009,13.861
96912.5,97807.3,183748,133367,115676,162014,24.3803,13.8751
107038,113577,189660,102740,92642,155226,33.1197,13.89
137494,129819,212232,99782.8,85579,155409,23.176,13.8951
102476,100648,184354,109591,88165.3,168137,25.7732,13.8962
149181,124394,222388,114713,87026.5,167821,115.171,13.8973
91384.6,91410.1,180056,81232.4,74406.9,155530,1.81779,13.9055
118904,110939,196892,106938,91106.4,158627,19.3949,13.9153
110246,113708,193699,90538.9,90148.7,148501,37.042,13.9326
86130.3,85247.5,172766,116449,106518,157341,9.24565,13.9401
165730,141564,220770,121886,93564.3,172000,68.3854,13.9546
65189.7,70434.3,156205,59376.9,58706.2,144756,18.385,13.9586
117311,102794,200139,113229,98218.4,161346,25.355,13.964
108195,100129,206312,101617,81173.2,167279,1.72896,13.9781
142894,125644,213405,126937,96041.4,173075,8.34496,13.987
104101,104776,191370,94388.5,85804.1,152299,17.6059,13.9893
135899,123035,210335,102773,82633.5,161436,15.5946,14.0072
104687,111335,182587,126280,117218,159826,70.3438,14.0142
86007.9,81623.4,175508,90272.1,79248.8,158174,25.1692,14.0294
95672.8,97450,173522,81129.9,77855.8,148099,41.373,14.0528
107768,103240,197227,107187,87232,164914,-15.5369,14.0589
106667,106240,185473,105026,88132,162395,-1.74947,14.0653
103348,95508.3,182131,114430,91206.3,163003,28.6629,14.0999
121841,119012,192601,107026,96627.3,159812,43.6223,14.1099
108492,105126,182628,121188,104132,163245,19.349,14.1139
91005.7,99939.5,179224,94466.5,94067,148398,14.8651,14.1216
76462.4,76437.9,169040,124798,110256,161701,33.0726,14.138
119779,116791,199092,149619,130032,168326,63.2455,14.1382
146300,130210,217287,137472,118818,168390,52.3782,14.1484
66881.1,69563.4,157455,65391.2,61605.2,145018,-3.49894,14.1492
101002,103685,189424,71508.3,68514.3,145030,22.6672,14.1531
88462.9,92379.5,176704,86373.4,86764.5,147270,24.5194,14.1706
127557,109028,206674,100557,79083.9,164287,14.9107,14.1788
105562,100041,186878,91541.9,80230.1,152620,-2.54089,14.1873
91230.9,93033.1,172132,64180.7,63271.1,145158,15.7315,14.1873
112592,110561,193439,91695.1,80640,155341,3.46395,14.2613
119724,123176,198165,95114.7,86009.4,151899,39.9893,14.289
122548,121944,198231,103216,92538.4,164855,16.645,14.2919
138927,137409,198838,110611,94322.6,162377,19.4869,14.2956
105490,102891,189897,95918,96077.1,155065,52.0285,14.3179
110105,111271,191193,117157,98045.6,163186,24.0095,14.3205
99566.4,106675,182447,91320.2,87825.2,149238,18.385,14.329
104396,107592,191959,85562.1,73074.4,151329,22.4823,14.3304
120163,112883,193812,97589.7,82556.7,158895,32.9313,14.331
118387,114390,198978,107085,96696.6,158667,55.1741,14.3367
89727.3,93005.8,186372,77107.7,66122.6,156109,28.6629,14.3702
89792.9,98079.7,179337,74662.4,72571.2,145172,38.6565,14.4133
102152,101169,179329,102873,91782.8,158045,40.5138,14.4255
173195,139419,230238,154667,114785,178381,44.006,14.4302
93072,99443,184069,89725.9,87754.8,149226,12.5012,14.4347
109429,108198,192630,104909,95304.5,155179,38.8942,14.4406
103689,106220,183669,90515.2,81999.8,155318,20.3608,14.4418
82069.7,81534.4,177297,71852.8,69946.2,145092,12.955,14.4419
135362,126851,209706,159657,123221,173556,23.2222,14.4462
114057,97422.8,196561,150920,114805,175123,65.0757,14.4468
112350,111623,196722,101095,96306.7,155084,29.3643,14.4573
166427,143736,221890,125529,96968.1,172584,59.7571,14.462
103835,105576,192887,86040.5,81207.4,150466,11.459,14.4699
112236,109252,193603,130095,107359,165277,28.8031,14.486
90030.9,85449.9,172805,143346,134173,166534,127.544,14.4913
94424.2,100330,175330,85637,81110.4,151996,12.2291,14.4935
110288,106561,192245,97228.4,86750.3,155080,10.5093,14.5031
146416,139452,210857,85380.3,74497.5,155694,30.4414,14.506
90953.1,93731.3,174567,64144.9,60018.3,140928,35.0539,14.5087
72729.5,78819.6,168038,63125.4,64410.7,138280,13.3183,14.5114
160668,131368,217748,152099,114332,176210,94.2908,14.5126
116754,120889,197472,74006.1,68022,142276,30.0197,14.5133
92277.2,101151,183950,91052.1,87813,148980,19.6247,14.5333
100643,100353,185985,108320,101173,156688,4.08824,14.5405
110878,116284,188847,89531.5,82701.5,152161,23.3611,14.5674
101951,109898,188714,79652.5,72661.3,152463,17.2396,14.5692
82707.9,89748,172036,83727.8,79378,148616,3.99901,14.5756
127995,113082,203444,118814,96828.4,168702,6.27936,14.5789
69327.1,78335,157763,47735,50390.6,131614,-9.24719,14.5982
114776,113656,196312,96504.1,87006.4,153395,28.8966,14.6628
71013.6,82161.9,173113,78355.4,85210.4,142480,38.704,14.6643
95227.1,83727,189245,77176.9,68580,152069,14.1821,14.668
90729.7,96012.1,172349,73843.9,72186.5,148649,1.59575,14.6762
107690,103941,188660,143310,120992,169938,24.6122,14.6869
97539.3,91974.1,189921,127086,98961.8,169858,62.1121,14.6972
130505,107592,199059,139085,118571,168307,38.5614,14.7145
107651,106557,196809,76549.1,69936.5,147632,35.4794,14.7146
110569,108911,199504,87800,78473.3,158025,16.3251,14.7164
88795.1,93174.6,172919,88134.4,87678.3,148213,27.4027,14.7325
126687,119267,198790,89565.4,74191.7,158742,13.2274,14.7354
168404,150262,220953,131147,95444.9,173095,29.1304,14.791
137506,138977,208289,114690,103863,158838,43.7661,14.7964
112271,109554,191930,93145.4,85821,153019,52.6404,14.7976
135129,133850,207105,108896,95017.3,160213,56.7023,14.8212
105316,102738,197151,93308.8,67160.7,165424,17.8807,14.8287
112524,105315,189130,90447.4,78115.8,157340,14.7284,14.8304
125708,110953,205445,130687,114284,163670,109.875,14.831
153064,128731,208074,144814,109601,179353,75.1272,14.8336
111906,102628,197129,78837.7,60471.1,157968,31.3328,14.837
156781,139975,213406,115658,94641.9,164977,31.6615,14.8373
125265,109943,209901,109945,88175.1,165228,24.705,14.8488
116409,107826,192454,95915.5,79361.2,157391,38.4663,14.882
112311,117619,190581,102191,85341.8,157950,50.2362,14.9287
94831.3,101038,182093,75058.2,74494.9,141584,22.1128,14.9365
82687.9,82803.4,175153,87645.6,79681.3,156529,7.67047,14.9439
98057.1,98011.8,190049,145889,122316,166172,40.1323,14.9689
158572,142908,211146,108330,88138.5,172509,24.4731,14.9749
114518,114268,192685,82999.9,74011.7,151186,50.6635,14.9785
153450,126598,219986,137808,111250,177407,55.2615,15.0011
100151,95126.2,183969,92876.7,75474.2,158665,81.8144,15.003
122220,118936,204350,102676,87510.6,157897,26.3779,15.0366
137922,130727,209736,107503,92459,165431,37.2317,15.0428
96977.4,105290,188330,71584.9,69250.2,145583,12.955,15.0449
64001.9,69605.5,158353,79075.6,79243.1,148544,8.29996,15.0469
116498,117814,193631,103716,93113.4,154637,21.1439,15.047
157508,133175,217520,173237,133156,177431,224.85,15.0489
135078,121597,199718,133349,105444,169938,37.1843,15.0528
122149,115251,200634,100706,90246.9,155458,9.42598,15.0534
144985,130777,217498,123359,97768.5,167889,56.0911,15.0814
110900,115285,186311,115697,108584,156327,43.6223,15.0881
137611,124648,205977,144230,121837,168465,54.3443,15.1154
138485,125169,209819,136948,109177,170176,67.8195,15.123
110519,109082,192791,94163.5,86235.2,154668,14.6373,15.1471
98730.1,97497.4,182732,64121.9,57260.6,143650,6.18974,15.1526
