"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","SELE","Time"
124364,124722,205508,130331,117622,159243,167.661,81.0191
79386.7,75525.7,176839,107019,92664.4,161957,50.4695,81.0661
121193,117478,196131,104168,89667.6,155957,103.019,81.1072
108412,108454,191878,97118,79763.8,158689,32.4607,81.1363
127917,120044,213406,104127,82095.5,161782,132.089,81.1624
91733.8,77527.1,184119,103460,85223.4,166308,158.181,81.2753
134540,129496,204153,127903,106783,165300,399.105,81.3157
138565,130886,210120,111574,89481.3,162253,50.892,81.3811
70294.5,67949.7,165838,76304.3,71785.5,149064,1.01891,81.4647
155667,146295,213439,109595,90910.9,159898,68.2983,81.4778
124903,111756,196602,134607,97994.4,171848,67.1228,81.4892
155533,138279,217463,118399,89878.4,168256,193.39,81.5046
107411,98849.2,199091,130447,98595.2,170519,104.4,81.6412
96601.9,100604,185195,78716.4,72077.6,145359,47.5669,81.6662
119023,112267,199301,117350,96226.6,164558,78.3853,81.7032
124379,111850,198348,101693,80393.2,159733,5.92097,81.7747
115664,100734,207542,137587,111237,169163,139.323,81.7844
107898,112904,193079,87194.8,77862.3,151745,29.6451,81.9318
163265,154112,211571,150455,127511,169539,522.591,81.9572
128632,123779,196900,141851,117582,168656,105.607,82.0747
154666,148780,210836,126594,111356,162216,67.2099,82.1049
90309.5,99020,176451,70358.4,68291.6,144397,21.6973,82.1663
109094,112011,188485,73676.5,68496,146009,3.19664,82.2818
141829,120352,212538,144133,117588,168851,204.761,82.3593
125186,120586,196725,90322,80793.4,155610,6.952,82.375
134197,128336,207217,137059,117933,165440,45.9282,82.414
142953,112874,212928,157804,115378,177153,59.1027,82.4305
150030,142579,216952,159791,132277,170286,118.053,82.446
138918,118049,213083,103930,82054,162679,108.065,82.4565
160586,142384,217191,162731,128306,176099,214.966,82.468
108881,111516,186181,81995.4,73093.2,149872,19.9006,82.4753
79596,80605.6,168987,121190,112821,158701,58.1427,82.5204
116711,113079,190329,118444,94060.8,169525,103.364,82.682
158614,144567,221122,152215,129160,169223,100.169,82.7073
165668,153261,220736,150539,114811,172666,341.77,82.8504
109987,101280,191921,124782,111000,158994,424.393,82.8705
143569,132367,217704,116220,86221.9,168828,19.9466,82.903
160413,149060,217604,153035,115369,172928,44.438,82.9389
141810,132324,210155,153358,123584,172277,169.741,82.9919
141697,121303,220487,98533.2,69628.4,167913,142.145,82.993
127948,127108,202654,97131.3,83121.8,159131,189.761,82.9935
112762,117772,193409,102017,88146.3,155649,121.191,83.1696
119166,95450.7,196356,131729,105236,172334,62.1121,83.3523
160954,144038,217775,159221,123403,176589,65.2499,83.4074
112283,117652,193222,85587.3,75564,154770,32.1315,83.4116
136523,131815,200460,139139,116557,167974,33.4966,83.4188
131710,120108,207797,125209,97045.5,168531,265.205,83.4803
136014,128005,207280,111135,92215.2,165072,32.2725,83.4924
100862,98150.3,186842,86794.1,80183.5,153295,104.529,83.578
87379.2,87622.1,174537,107250,95459.7,159461,10.3286,83.6184
108914,108424,193596,94900.1,88554.9,150890,51.6789,83.7116
96361.3,96446.4,179862,111186,101360,157702,240.295,83.7307
149986,134973,215715,167797,122230,177067,174.364,83.7376
115693,108654,189629,101007,86355.4,163549,38.8467,83.8284
158734,138049,215744,157148,123058,177647,123.897,84.0059
121414,127385,197100,77939.7,73848.5,147182,35.7632,84.0651
170499,152556,223680,143814,113494,173175,63.6377,84.2213
97367,103104,183759,66412,63865.2,145234,14.4097,84.249
121253,101526,215895,101783,76520.8,166494,49.7552,84.2622
139125,123463,203239,129189,104757,166276,86.1942,84.2833
65070.9,72576.4,160072,59372.5,65210.5,139317,-2.87413,84.2969
147131,137831,215227,121509,98722.8,164657,34.0624,84.3218
139957,126156,207255,134059,101916,179196,50.0332,84.3219
156639,140275,216076,145726,116270,168630,287.687,84.3469
162939,140681,225242,129968,94716,172053,35.8105,84.3518
79727.2,86279.1,168134,56876.4,59055.8,140979,80.0351,84.4385
157493,121280,223069,145882,114619,171876,182.62,84.4838
111448,99797.5,203471,93666.6,78849.6,155298,-0.666464,84.7061
147449,114566,216813,142846,113322,177160,287.893,84.7307
115269,110342,190568,88802,74683.2,159712,57.1389,84.7421
147870,131769,219619,129730,100603,170804,78.863,84.7516
97568.6,89971.2,188329,115959,93378.9,172399,-8.66403,84.7571
90376.3,83246.4,174305,126962,105152,165423,49.8864,84.9194
141890,144346,206819,129924,119140,159841,45.5433,85.0752
124142,122554,197713,116768,101911,160049,150.129,85.1794
127079,121180,202312,91191.3,80771.8,155566,42.5684,85.1956
178868,147103,226908,182647,129704,179998,149.873,85.2429
126011,119194,206077,104915,85893.8,163336,32.2725,85.2806
122128,124992,204212,95570.7,91567.7,151749,30.1602,85.4746
155812,142173,215756,136638,110808,167935,81.9879,85.5681
98119.5,102695,186296,67689.1,65356.9,144653,43.91,85.6779
152606,127050,212981,143394,111747,170044,98.0521,85.7353
161921,138892,220460,136773,105197,172809,78.255,85.8853
118595,114271,189251,89693.4,75478.2,158791,53.1647,85.9401
147966,133041,218597,142310,113597,172794,125.399,85.9783
75148.7,74775.8,163188,83805,78174.7,150733,20.3147,85.9837
100701,97571.2,185388,109591,107529,158154,68.5595,85.988
159912,129532,212992,131748,112266,173762,692.831,86.038
71249.6,75651.5,162193,51866.8,51902.8,143608,133.374,86.0546
137578,134093,203751,116339,91755.3,164363,82.2483,86.0732
74613.6,75403.7,165046,118274,108458,158799,42.1377,86.1046
132086,129628,206885,110154,98157.9,159596,49.4928,86.2577
129752,123560,200326,144383,106764,178117,122.394,86.2606
114414,95094.6,200772,100424,78504.2,169712,58.1427,86.3583
71292.2,77325.7,161700,76248.1,73219.9,146209,68.9077,86.3902
114081,100157,199110,128424,96528.1,169327,95.7612,86.6661
166436,153759,218056,134693,114384,166029,86.6709,86.7074
108963,107430,192769,130939,117180,165063,69.2995,86.7098
124145,122706,205688,92575.8,81435.9,156812,46.3134,86.8407
149715,133369,217738,154355,130265,169099,80.6862,86.9252
111703,113886,191180,132375,117530,162524,2060.71,86.9642
88450.1,86572.7,174949,83731.2,72589.9,155902,65.0321,86.9672
150687,126846,213673,169661,129732,178771,287.975,87.0368
70446.6,74688.7,158698,78137.9,72901.4,148545,23.8241,87.1153
138131,119096,205177,107781,80564.2,167749,10.2382,87.2274
121715,103362,196225,165638,131108,175694,31.2389,87.5125
152304,137507,213179,127265,104727,167669,23.4074,87.5545
150648,131638,214472,168626,132259,176186,127.931,87.8846
98906.3,103216,176065,95202.3,87862.7,152604,40.9909,88.087
150947,141101,215961,153469,127561,169897,147.611,88.1075
138450,118741,202365,137718,100232,174665,65.5549,88.1143
77843.7,74874.4,171649,84842.8,73726.4,154759,32.9313,88.1544
135317,126349,211113,155375,122546,175084,157.756,88.1592
124403,123825,199224,98041.8,80317.7,160295,56.3531,88.2741
150367,129087,210705,120878,86359.5,171973,133.974,88.4103
131178,106535,213559,102581,74113.7,170190,59.6262,88.5688
121511,115128,203287,109315,96787.5,161353,50.421,88.7753
183540,154150,225868,156512,112431,180427,165.495,88.8319
120863,106822,193742,125130,97925.2,167824,55.6981,88.9388
85125.8,80285.7,174852,102139,82617,162345,50.1925,89.0522
72050.9,73162.8,166625,69102.4,66330.7,148434,10.6448,89.0891
166202,142906,223510,169850,130921,177796,612.064,89.149
127423,128993,201350,91898.5,82399.6,155557,20.2687,89.1524
129828,125532,207933,127886,101658,172239,45.0625,89.1807
137504,135900,196919,127588,110498,163750,20.2227,89.2464
140426,133647,209862,104306,83210.6,159607,53.689,89.2654
125739,103764,213292,133446,110674,170525,27.6358,89.3009
124244,128821,194031,118491,111437,159518,166.26,89.4271
114993,107432,203016,99529.7,83088.1,158120,83.5062,89.4579
140662,125790,210998,135992,110557,169649,122.995,89.6401
137477,133396,205670,129001,105567,168688,34.3927,89.8467
98259.6,100867,182474,87704.8,80841.2,152427,32.3666,89.919
133546,114526,215615,112429,84047.2,167926,156.776,89.9967
119933,103055,206448,126175,104636,169281,35.3375,90.0823
187873,153257,226619,142748,97744.5,177074,302.954,90.1292
160401,128935,220433,128186,94554.8,176702,225.268,90.2014
135898,122336,207986,131404,105981,169827,256.381,90.3655
133352,130882,200082,100718,90779.1,157668,129.646,90.3845
144099,121068,215681,128883,87166.5,178206,84.2867,90.4125
169981,151451,225499,154048,120935,174486,325.489,90.5323
101301,95137.6,178720,124139,99836.9,165269,26.1452,90.6134
143461,122398,206283,155540,116201,175647,158.564,90.6794
144833,121624,223081,129383,100256,173285,54.9121,90.7317
148273,132209,210732,145531,116326,172904,47.4704,90.7439
63008.9,68411.8,159205,52038.6,54507.9,135943,18.5685,90.7448
144940,142363,210567,130261,102256,168270,24.7978,90.7512
129838,139715,196461,84027.2,81327.7,147690,90.3095,90.7753
69394.1,65983.5,160009,63501.6,51653.2,148896,23.1297,90.7968
136366,128093,207979,137899,107441,170370,69.5606,90.84
138639,106908,216485,133437,92570.1,179624,118.784,90.8623
119398,115268,203790,85048.3,70375.6,159041,32.9784,90.8805
135227,119873,206203,149149,118279,172797,439.901,91.0267
132178,114041,200010,158140,118540,175059,99.1323,91.1281
101256,84344.8,193961,141512,97199.5,176797,83.0291,91.1717
135231,135708,197187,134168,121403,165503,118.397,91.2093
116723,112393,203647,117578,98430.1,166293,50.1301,91.2386
154910,127238,222364,117395,87258.6,173689,41.7074,91.39
156580,134661,225639,160627,118204,179243,78.7761,91.3984
147750,137453,204589,119071,91187.3,170506,47.5669,91.4321
110909,109037,198795,118442,94079.9,168548,50.1488,91.4493
151088,146259,201683,140884,114337,173180,42.3769,91.4906
97806.2,98966.4,179634,72880.5,63804.1,145944,-4.99848,91.5027
126196,137233,196372,94758.7,92443.5,151843,90.3095,91.5528
186390,148604,230259,149869,111242,179442,81.6408,91.5831
127777,104490,208146,122988,98234.8,170219,235.293,91.6148
123459,122358,198843,106496,94657.1,159557,57.3571,91.6277
60692,66768.6,152741,48655.1,50501.1,133933,21.4666,91.6941
112206,112762,192004,106440,96849.7,155975,176.948,91.7116
168533,142018,224443,145243,114575,171904,61.8941,91.7123
154762,139273,221728,118594,91985.9,166099,31.2389,91.7939
79928.2,76843.8,175734,73167.4,67138.5,151626,128.445,91.8122
142429,129628,216130,154086,125678,175840,82.8122,91.9018
135007,132633,205631,136664,113149,169366,255.344,92.0097
143853,119836,216818,123297,87356.4,175865,96.7988,92.2622
125701,110215,204151,110686,85475.8,176107,26.0522,92.2925
96295.4,103702,186056,89239.3,94453.5,145368,51.9848,92.3032
71506.4,81839.6,163675,65083.3,72554.7,135132,268.928,92.3715
114656,112712,196456,91441.3,82541.9,155601,59.539,92.416
108086,106553,183022,88355.3,79125,155223,47.5186,92.487
114713,116186,197454,81006.5,75642.7,151037,9.24565,92.6996
135402,115001,213042,147267,117619,170537,103.148,92.8724
98802.4,83182.9,192995,114563,84024.1,169508,66.8615,92.9101
131485,121522,210140,127422,91355.5,178791,108.669,92.9516
57802.4,63406.7,152341,54931.7,54321.4,138802,29.7387,93.0179
121593,123750,201139,96582,87511.6,152568,57.3571,93.0327
93548.9,97004.1,182787,112318,102806,160341,335.445,93.0905
128590,115536,199888,135256,111922,176322,74.4752,93.0959
124038,115140,197448,103539,83339.6,166143,98.0954,93.1533
164772,146210,214855,124853,93446.9,173359,238.128,93.1954
90342.2,82806.4,175866,102268,79362.6,165164,19.2112,93.2237
154961,138943,219567,129251,105962,168621,104.788,93.2522
138574,128755,210124,132321,103161,169287,477.688,93.257
171271,149711,223721,149471,123802,168643,112.244,93.3515
168930,139931,225938,146646,100898,175478,118.139,93.3618
126269,119603,197341,92735.1,73789.1,160285,30.9573,93.3891
79542.7,86087.1,166227,74297.1,77636.1,145322,21.605,93.5201
159829,130914,221534,157741,115432,180033,329.637,93.5317
147074,137710,208087,107713,89504.8,161074,50.5665,93.5749
83070.7,87941.1,169203,78937.9,78032.5,145180,20.0846,93.7503
114219,118774,194146,76593,69320,152641,34.3455,93.7812
129069,119915,203567,113324,93069.5,166116,72.9536,93.8482
133545,117704,204513,105664,86644.8,164901,37.6588,93.8832
127604,128348,205535,90874.4,79950.4,155518,15.7771,93.8969
134603,133629,210866,83586.4,72318.8,151748,-0.708118,93.9973
139944,126775,199741,148700,116527,175764,60.7167,94.008
139788,119076,216594,101166,74860,167840,25.8662,94.2424
108822,99506,193764,130681,112794,161787,909.473,94.2623
112600,107628,193278,89450.5,75119.5,158618,44.054,94.4837
114445,109370,199009,128301,111202,166695,180.378,94.4895
100694,91417.9,182286,80268,68481.9,157710,43.8141,94.4946
114514,117606,189822,87504,81771.2,152035,93.815,94.5674
128877,122882,205828,101358,88900.2,155671,42.4726,94.6028
83588.3,79369.8,171961,112227,99201.9,162582,43.91,94.6038
100320,103875,181979,80290.5,73170.6,150566,4.93673,94.6738
137764,128792,211260,126930,102238,165195,74.9099,94.6845
148117,126285,211605,148920,104277,180685,67.6018,94.7517
173451,148968,223061,166358,133418,175975,162.52,94.7534
127549,98455.1,209888,124983,98542.1,179216,254.556,94.77
103561,103569,186376,102563,95897.5,155756,123.725,94.9398
116991,116474,191688,112248,96088.3,163338,39.7511,94.9519
136174,137189,205696,106437,91237.4,162480,27.6358,94.9937
105867,109376,189980,79075.4,74005.3,148132,39.8464,95.0157
130890,117790,203789,150058,123156,172504,142.401,95.0204
127546,123880,203519,137675,107341,174510,222.591,95.1764
121910,124563,200593,84599.1,82232,146239,64.1607,95.2162
64999.6,70760.7,159443,75730.6,78166.6,142498,9.69659,95.2314
145886,117294,214373,146108,119394,178738,245.457,95.2409
158812,131330,220650,167375,125893,179676,448.982,95.3336
110985,108958,197490,79542.5,70840.2,148955,31.8025,95.4392
90582.2,97562,183515,76669.4,72256.4,149061,20.9134,95.4662
114477,109890,194166,85569.1,77635.5,152536,26.7503,95.5513
127924,126668,197823,97927.6,85467,157954,25.2156,95.5905
76788.6,76104.8,168201,97954.1,92270.6,158393,66.426,95.5976
127000,118986,206629,153798,123951,171502,66.9051,95.6329
106119,110080,192527,106025,94724.7,156029,27.2628,95.6377
147401,131592,216900,126073,95369,173557,336.987,95.6436
166306,133494,220423,148744,106983,177438,81.5975,95.7486
155296,125165,225049,162861,128964,176066,375.233,96.0415
104764,93050.7,186840,135433,104029,172373,29.8792,96.1783
152507,147292,215795,125483,101136,164667,103.234,96.3049
94034.9,101169,184568,77356.1,73242.1,147190,253.892,96.4014
89938.6,96369.4,174294,78143.8,76039.2,147336,8.66002,96.4479
90622.5,97608,171965,71987,69841.3,148713,12.6827,96.4535
139327,133216,207904,91673.4,75042.5,159617,12.2291,96.5214
146545,129466,218316,134754,108557,169548,116.204,96.5823
136140,128590,203810,104880,87484.1,158857,54.0822,96.8097
118443,115155,199074,92157.3,80936,154995,208.754,97.0174
141625,131381,213522,116225,86497.6,169342,14.8651,97.0932
143958,130770,218832,138918,120799,165819,72.1274,97.1454
141945,125511,213732,165635,128935,175794,140.948,97.1684
145732,129602,217171,128468,91901.4,172478,54.8247,97.1876
118875,95955.6,199615,82965.8,64289.2,167981,17.9266,97.195
124574,120531,200859,128165,108739,167653,55.3488,97.2377
110693,102920,186928,150824,130573,165829,115.903,97.2719
143190,128122,213955,147612,114609,174819,34.6288,97.3169
99926.9,99427.3,181672,119966,107473,163248,235.626,97.3195
179463,138788,227624,170065,131423,180013,129.217,97.3888
153781,141447,216328,165209,122145,178427,38.3237,97.4004
149014,143561,203280,139821,105913,169299,116.376,97.4546
155126,137253,213053,145372,112838,169597,119.902,97.5765
128015,123432,208445,80825.6,67518.6,156711,38.6089,97.6234
113936,117456,193531,87023.9,82189.2,149505,38.9418,97.629
139240,135205,215652,139698,111367,169938,148.166,97.8126
134221,127845,203887,107197,92638.7,159565,46.8916,97.8601
122663,109555,196845,142795,119873,169719,466.9,97.8913
118414,115416,191733,76295,68950.4,151828,39.7987,98.0203
126880,118569,201658,115769,100644,165128,118.827,98.1323
98726.7,91127.8,179317,145698,127654,162703,939.881,98.146
143223,138217,208114,107691,96153.5,155747,24.8906,98.2215
131700,122922,206370,121201,86480.2,176580,107.72,98.2235
110513,111197,194714,95608.9,81714.7,159238,39.9417,98.2392
108167,96102.6,191237,155518,126414,172691,1149.9,98.3245
100564,106399,186551,75144.1,70655.3,144751,15.4577,98.329
82449.4,87342.9,172442,76100.5,71574.2,148916,13.7728,98.3742
106526,102753,190635,95265.5,77247.2,157903,44.8702,98.5106
153974,133174,213484,129005,96597,171691,62.1993,98.522
70886.5,70651.6,159877,92716.9,90014.6,152527,-8.20584,98.5248
114487,111899,196812,117447,101151,162217,96.7988,98.5622
153753,146665,216374,129183,113972,162524,114.956,98.6464
72680.8,80925.8,160010,80808.9,84596,144594,4.44532,98.659
115674,114462,187017,142204,125725,165298,129.303,98.7046
169994,143278,224844,143208,104825,176332,135.986,98.7145
96968.1,100762,182506,123117,116952,158201,133.674,98.7219
157050,141761,214504,122539,102411,165289,52.0285,98.7889
123312,118816,195944,105721,86757.9,164641,103.666,98.8009
133247,126591,207251,105580,85262.5,165497,51.1543,98.8229
113853,102155,192170,169975,131266,176203,58.7973,98.9824
118205,120033,193251,110301,99843.2,159513,142.145,99.0895
95724.3,92899.3,180223,86668.4,73319,156480,18.0182,99.091
173967,149786,223283,156954,113975,174513,292.783,99.1253
169208,141931,229998,159334,119343,179844,296.806,99.3592
161960,134076,217849,130271,90061.3,170046,60.2806,99.3903
135459,106099,207793,106975,81076.3,165411,146.288,99.4704
154747,137774,217750,114719,85959.1,168235,88.0574,99.518
135903,109079,214024,133450,94247.3,180124,80.4691,99.6443
100692,103624,180574,75245.3,72364.3,148072,6.14493,99.7396
169428,150195,217230,124021,90164.8,175494,87.3642,99.7468
131199,129615,203675,137062,119769,167811,67.2534,99.7896
106545,112795,184237,109687,100757,158693,71.9534,100.035
89423.2,95917.2,180608,79228,74751.8,150347,-1.45789,100.193
112100,111126,195811,89409.5,72515.1,159423,47.1809,100.378
144180,119270,206187,120669,96902.6,169474,118.784,100.42
109623,104799,189313,121924,110075,158298,76.5176,100.468
93843,102494,179706,69151.9,69296,143536,13.7273,100.657
106170,102971,192039,79030.2,67919.3,152310,41.803,100.658
77648.3,73801.8,169738,137665,121883,166030,229.072,100.706
112457,122317,190259,78714.6,78867.7,144336,383.369,100.784
164422,149403,224788,149193,116291,173409,107.203,100.787
128681,125054,207791,150165,127362,172201,102.717,100.797
175269,148082,224652,142356,111554,172126,55.8728,100.798
129147,122849,194765,147252,126132,168268,717.49,100.91
145209,136583,206308,117026,93760,168908,57.2698,101.011
70979.7,69874.8,165905,82582.9,74335.3,154665,26.5641,101.094
104769,101207,190324,99590.3,88360.3,159350,11.097,101.127
89945.8,89948.1,180633,80194.2,71391.9,152847,29.6919,101.263
124595,129710,194069,90402.5,78473.3,157999,44.054,101.323
111502,113358,189822,86650.2,75672.7,157553,21.8819,101.325
97353.7,102290,184497,81851.4,74931.6,151211,44.1499,101.333
168872,149722,222920,141222,101205,177026,32.0375,101.355
127816,119754,203626,131941,116526,164595,371.098,101.418
122653,116506,197077,127450,111101,168114,104.486,101.446
150165,139098,217006,122342,93834.7,169939,115.731,101.479
85379.3,93076.5,166675,55630.3,55548.1,137656,5.20497,101.511
152100,127239,217421,114737,90125.3,163620,38.2762,101.554
132711,121115,210666,155780,131697,171735,92.3006,101.683
157872,142253,218335,108272,91298.5,162239,109.229,101.74
139842,137442,205869,114884,103298,155719,19.0734,102.022
168089,143143,218168,142213,107126,172091,132.003,102.03
117885,115764,196725,101550,91270.5,157593,25.9127,102.033
131064,128981,202814,116730,105528,161891,165.792,102.038
131505,131550,197840,91886.9,78264.2,156018,115.343,102.053
121394,112419,196074,121095,92523.6,170300,31.8025,102.078
136665,116050,215587,143455,115882,170598,211.861,102.089
108994,113789,188625,117994,107004,162120,46.6988,102.135
155186,141872,220190,157426,117812,178571,62.5916,102.145
112203,112379,192157,101394,84308.5,159057,21.2822,102.15
140720,132679,207092,158341,118913,177106,78.559,102.209
139950,116959,211091,127358,100326,170022,45.6876,102.245
147121,132518,223997,135261,99018.8,176877,114.483,102.27
163900,150957,216812,135543,110251,168452,110.78,102.307
151869,130405,213968,151267,112943,178534,187.65,102.407
119346,113143,196192,105498,91365.2,161357,42.6162,102.424
128610,121760,194291,135052,109132,165966,77.0389,102.426
107027,105822,193393,93246.4,79116.3,159624,48.823,102.486
82721.4,89839,171978,59910.5,57003.5,146660,12.6373,102.552
166677,139186,219765,153311,109827,180454,215.804,102.553
105337,107066,192462,87710,66476.4,159959,60.9784,102.58
145925,124562,216632,132782,91886.1,178833,184.523,102.68
104938,102610,190441,104142,86112.7,161863,22.0204,102.746
107165,108167,186827,100992,84972,163897,35.3375,102.793
108215,112066,186954,74355.4,64050.8,147215,1.59575,102.869
141268,136037,206014,133128,116409,166265,2648.74,102.885
169328,131172,235312,155604,113305,180759,46.3134,102.929
112286,106427,200575,101377,88104.6,160622,72.5188,102.94
89996.1,98687.2,171896,96219,89404.9,153267,45.0625,103.026
138137,128781,210749,159878,136381,167649,541.71,103.122
148146,126501,215780,125639,96681.8,169815,46.1689,103.129
141590,130824,211561,133562,114006,167834,45.9763,103.214
107695,112883,189753,66940.9,64646.4,142791,48.3396,103.564
104721,101140,186745,81989.4,70649,156311,56.9206,103.646
134025,129145,207493,105684,91784.7,159220,49.9739,103.868
118526,103049,194409,103927,78349.2,170673,34.0624,103.893
177801,147037,227150,154135,114583,176155,71.2575,104.034
112739,114305,193927,104989,79735.2,166447,40.4661,104.07
114590,118088,193306,97602.5,89439.9,152411,50.1488,104.089
132139,131211,208202,101725,98544.6,150755,345.131,104.105
105131,103872,191658,74538,66450.2,145825,31.145,104.131
99847,90440.4,186773,93180.1,81089.9,160210,1037.43,104.212
106196,90869.3,203490,136541,93067.7,179882,85.0238,104.75
111666,117211,192162,106701,96943.3,157828,53.0773,104.76
173571,148861,222926,165287,122766,179214,91.2619,104.766
165624,144861,216217,156848,124627,178459,152.729,104.795
120683,114567,200817,100929,84745,160039,61.4145,104.803
101386,80585.7,196554,106512,75347.5,172363,65.7291,104.895
96309.4,84108.9,188529,114298,91692.1,172341,40.3707,105.012
71558.6,76725.6,163276,66843.5,68773.9,144401,38.1337,105.025
121537,111186,207265,122022,106847,161847,204.593,105.052
129717,131544,196501,124414,105801,162978,86.0642,105.063
120185,119989,198402,83611.8,72687.2,155303,14.6829,105.109
148193,151602,206089,122706,103995,163282,145.861,105.166
119189,120695,192660,97976.9,87864,153251,47.5669,105.324
138199,136289,210848,86235.3,75888.1,152443,28.8031,105.36
66826.4,71269.2,154716,88926.4,82320.8,152661,33.9209,105.402
115762,108082,201425,143501,124531,168819,234.041,105.468
115962,106436,201391,94799.4,85985.9,155650,295.616,105.491
131824,133212,200931,101667,89315.5,159851,24.705,105.496
102761,97770.7,192267,120545,103757,163452,90.5693,105.508
153703,130775,220617,136255,105001,176764,44.9183,105.672
167885,148277,223981,144273,116850,169826,47.0363,105.777
147517,141707,212929,154379,113540,175676,69.9522,106.037
94288.8,89178,183102,49872.2,44012.4,135155,93.6419,106.101
144973,123571,219735,128495,90801.5,175073,69.9957,106.136
98797.9,93473.3,190083,112868,96075.9,176753,44.582,106.151
102736,106405,186496,117809,111935,156525,828.665,106.166
117059,114714,192775,102041,86252.7,159013,43.91,106.209
85994.1,87764.5,174379,61052.6,58336.9,143784,46.1208,106.229
147106,129247,212446,111055,86854.4,164829,12.5919,106.383
113847,110601,186748,122496,109173,161675,68.5595,106.602
148896,140460,211538,116109,96075.5,161665,65.0757,106.639
149832,133035,213230,139602,102885,176562,96.1503,106.662
120659,110176,199693,82094.8,68474.8,159382,10.2382,106.742
129677,129624,200163,123600,102164,167965,80.773,106.899
110795,110787,194322,89172.8,81591.5,152445,28.5228,107.107
173059,141304,228133,151093,119567,170342,110.952,107.16
122138,119191,204118,89725.9,81737,151656,38.9894,107.192
128802,119362,203887,103342,86399.9,159024,69.4735,107.206
88868,89499.1,179300,55301.1,51649.8,138756,6.68284,107.212
130367,133424,202520,135121,125060,162348,38.6089,107.242
144381,143127,206205,83846.5,74037.8,152986,83.7664,107.26
62492.4,65630.4,161614,88828.6,95043.3,146437,25.6802,107.28
84458.4,90286.5,176595,81131,84454.2,144270,84.1567,107.318
143496,121116,216706,152575,115871,179863,64.2478,107.534
157558,147414,210605,107294,86438.8,165139,82.7688,107.618
154070,131125,218276,103174,70049.9,168598,72.4318,107.732
110352,107649,192660,70964.8,66200.1,144300,15.9141,107.906
87112.7,96393.7,176981,81924.6,84192.3,144960,65.9034,108.101
118582,115915,193794,82980.2,68508.5,156312,39.8464,108.141
64870.3,67329.7,151891,82042.5,79379.4,148288,-65.2718,108.174
103884,108368,188963,83693.8,71684.5,155067,89.1403,108.232
130045,130453,199217,102243,93468.7,154589,196.004,108.289
129528,122765,200710,144084,123062,165359,526.382,108.317
105135,99417.7,192967,90141.6,81836.3,152542,101.983,108.342
110877,116900,191183,81278.8,74906,148498,31.7555,108.396
127278,119180,203157,104839,82634.8,164712,47.5186,108.459
144565,131684,214031,117631,98200.1,164477,60.3242,108.492
94297,88000.9,193358,111827,91262.9,162993,42.712,108.546
137362,129573,208265,141527,122004,167490,128.831,108.548
140755,142023,205892,119827,102966,162047,72.0404,108.647
135088,131214,216802,100192,80712.7,161984,191.914,108.828
83251.6,84261.9,169860,134464,120311,165062,165.75,108.858
162177,137384,230534,167098,127418,179129,67.3841,108.878
126571,141406,197174,83986.2,82426.9,147438,6.77254,108.959
77179.9,85626.3,165956,66394.8,67104,144237,22.2052,108.968
138416,141874,205989,84549.4,76760.1,152313,84.2,109.054
166779,142459,219602,147903,110476,172962,99.9099,109.094
141274,130979,212973,133729,113737,169238,57.4444,109.123
169184,134959,228359,167281,121864,179729,140.05,109.129
136562,124550,204347,132899,112543,169932,35.2902,109.172
137799,128934,202991,154147,124172,171646,445.25,109.193
105208,107354,188847,75091.1,69963.4,145239,-3.33232,109.251
109385,95947.1,196566,153277,128070,169324,80.6428,109.291
107758,108558,193624,59899,57142.2,143861,18.2933,109.314
131566,129558,205884,80103.5,70634.5,150120,192.884,109.352
131573,127714,203889,133417,116884,165826,50.421,109.487
156911,146082,216555,121741,101779,165342,425.816,109.608
154745,137123,213693,170818,122504,178700,383.769,109.63
90876.1,88505.5,181650,76438.9,72206,153146,79.9917,109.636
80208.4,77637.9,173027,107630,94679.8,160190,71.9969,109.659
61121.6,67661,152122,62215,67551.4,137562,-3.6239,109.722
128396,126660,202451,144010,121847,164959,62.3301,109.764
169208,136759,223028,169558,119145,179867,115.171,109.806
75589,75855.2,168166,94384.4,90959.5,151334,9.06539,109.847
158860,143264,218467,116699,91057.4,165850,13.8637,110.19
91459.6,92146.8,173158,94450.7,84163.2,158262,23.6852,110.241
124305,123427,195779,82887.3,73053.9,154547,51.6829,110.264
132634,133700,206165,108112,100091,155126,55.0431,110.284
132975,123324,209905,129868,104006,168968,65.642,110.292
96822.8,103372,180451,96511.6,96185.4,148625,51.6344,110.313
137225,129932,206482,161303,126767,175999,128.488,110.333
124212,115668,204767,118626,98789.1,165397,15.5034,110.34
144029,114243,222687,148650,109463,171985,333.091,110.35
143194,135455,206159,103074,92607.8,159894,196.636,110.362
112164,120577,193735,88359.1,87029.8,148235,248.825,110.382
61638.7,65331.2,153163,56752.6,56175.3,134734,11.9119,110.453
171656,148510,230233,127193,104199,167945,68.3854,110.505
87898.5,87485.9,189315,71440.8,64155.5,149255,227.693,110.506
85350.8,86923.8,168279,93399.3,88210,152911,23.0372,110.571
165935,141172,217304,132149,92531.6,176170,42.8077,110.758
89855.4,101270,176986,69160.6,71705.2,141493,33.2139,110.777
121549,117984,196537,107416,93827,160226,16.4165,110.802
141238,133877,205555,144134,115713,173240,89.7033,110.851
159473,149047,216693,163695,131073,175139,106.47,110.988
