"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","PE-A","Time"
104092,103188,174713,95494.3,86838.3,150797,18094.2,0.212254
111711,103351,189356,88281.9,66937.7,159253,14796.2,0.217016
85692,87488.2,167658,64492.2,59452.7,139471,21238.6,0.21721
82775.7,83377.4,169119,62850.2,56714.3,144649,31445.3,0.223282
86874.3,83530.6,169387,77972.7,70981.2,147411,17972.7,0.223456
103665,105928,175019,86602.3,77258.3,151466,23322.5,0.223547
93115,85985,172543,77362.3,69445.8,147419,12057.6,0.226999
112144,107313,186674,115200,106502,158340,25657.4,0.23148
123471,97738.3,194516,94916.3,69748.7,162035,20974.3,0.233532
124046,117140,195946,100703,85214.2,157726,20683.1,0.23573
126311,120172,192893,119431,99746.6,162138,10271.8,0.24614
91161,94658.1,162867,82431,77577.8,145874,20569,0.250175
91339.7,95419.7,171319,76441,71609.7,145040,18423,0.250747
110296,107397,188719,80734.6,70618.2,145781,35101.6,0.262549
94392.6,95861.4,171445,74455.2,71520.7,142599,73704.5,0.262601
109146,101568,186310,80425.5,68175.4,152617,63986.4,0.264636
111429,108873,176832,105786,88346.3,159468,42113.8,0.267148
87720.3,90400.4,168561,66322.7,62136.4,144175,23541.5,0.270466
101320,103277,186001,87859,81157.4,148728,19609.3,0.275794
88246.7,89035.6,168008,91267.1,82954.7,152050,21736.4,0.282826
135757,126939,193883,94733.9,77995.9,159006,10404.8,0.288142
106182,104375,179741,109750,96370.1,158139,17483.2,0.291377
114259,102128,188752,107127,81988.5,159610,28873.5,0.292219
97510.2,100267,173352,66617,62205.9,143473,12284.4,0.302401
81655.9,86229.9,163711,69419.1,67827.7,141620,24477.1,0.30616
104066,101575,185444,78885.1,68745.9,148311,19403.6,0.307509
146307,139114,203879,87041.5,67825.2,155446,34594.4,0.31023
105922,102956,179070,80035.8,70182.8,145984,8473.87,0.317904
122427,122180,192629,114534,99818,157891,22276.6,0.318691
116810,116081,191749,79969.7,73553.9,142556,25724.2,0.321075
111846,109068,183514,83260.8,72955.3,151746,13257.9,0.342569
119584,120569,186335,84494.4,71850.6,154499,72362.9,0.353435
116331,109657,194470,105194,84546.2,160160,31104.7,0.359375
105921,101390,182486,82286.1,70595.5,152577,30742.2,0.361022
96642.4,94033.3,176971,78622,71730.6,144696,16800.5,0.365671
93643.8,92744,172309,79837.4,72013.6,149114,25998.2,0.365954
132866,115117,203662,141997,117899,167456,26037,0.371371
119899,113123,192897,89502.2,71159.5,155541,13217.4,0.371658
104605,106728,170174,122817,112807,155047,16144.6,0.371968
86249,79885.2,174220,90401.5,79727.4,155578,20873.2,0.378401
103080,97130.5,179122,87529.8,74764.2,151790,37388.6,0.382579
106770,90188.7,179789,158661,125644,169844,24916.8,0.383968
95122.3,94204.2,175554,86744.2,78404.9,148888,15333.3,0.388649
104655,103227,181181,86079.7,75066.7,152684,52828.8,0.393016
95665.1,86630.5,180470,69276.7,53977.4,152196,18142,0.395448
107405,105668,182823,98269.5,87809.9,151381,54333.4,0.396339
120382,109266,191512,102277,84583.6,153554,21941.3,0.396704
91531.5,92416.8,170538,78922.1,73303.1,146061,38734.6,0.404409
130155,108241,200938,101276,77944,158848,11708.5,0.406884
110923,110393,182336,83206.3,71742.8,151728,24848.5,0.407163
119239,108422,196570,81251,64859.5,147341,31258.7,0.410355
87395.3,87141,165046,71897.9,65106,145105,9701.5,0.41315
101351,97099.6,176756,89046.5,77024.2,155206,20481.1,0.414385
109526,107209,184075,90506.2,79049.2,152525,43279.5,0.414982
97990.8,96791.9,167477,97155.3,81061.8,156335,15133.7,0.424206
130714,121148,197589,95211.1,77989.9,158917,45032.7,0.42614
89817.6,87239.3,171664,79427.9,68799.5,150815,16347.8,0.432032
140307,137095,200260,97275.1,81493.6,155984,28670.6,0.432184
80145.9,82376.2,165181,70420.5,67494.9,139822,18184.8,0.433463
76777.8,76825.1,162390,104879,94075.9,153515,34352.6,0.434327
121649,122648,192615,94234.5,82741.8,150051,16990.9,0.435631
89397.2,93057,164887,75850.5,68338,148011,15157.8,0.438234
116543,112282,189189,93197.3,77135.7,152401,33441.8,0.442184
96759.4,92579.4,176571,91717.4,79784.7,156087,15596.3,0.443237
107952,102478,179371,105087,91317.1,158137,22519.1,0.443422
134832,113774,203160,100158,76503.1,162488,15031.4,0.445138
90819.7,89098,167987,83160.4,70376.2,151014,20998,0.446486
130934,122009,199044,106466,83243.3,161975,17318.3,0.447538
80008.4,84842.3,160004,64601.3,63783.8,137758,12564.2,0.450827
107926,106473,176651,88495.3,74875.7,152367,27468.4,0.452017
75851.3,80364.5,159696,60970.4,57131.5,138693,12610.3,0.473131
109349,108641,174982,88388.3,75292.7,153098,35626.5,0.478401
120427,105162,186851,130067,105124,161905,27474.3,0.482832
127691,114436,192195,91383.8,72475.4,156560,37366,0.496674
129497,119990,195397,96412,82855.9,159784,31714,0.50608
141038,118503,199640,133774,100666,164603,83603.9,0.507107
91671.3,88681.7,171404,83446,74250.1,147535,42289.8,0.510241
73051,75932.8,158130,61496.5,58837.7,140895,15891.3,0.51342
106396,99067.8,176427,96678,78381.2,156229,37177.1,0.516844
97397.6,90355.6,179303,94166.6,86677.4,150804,14069,0.521854
86783.4,87741.5,166346,84869,75373.5,151647,19750.9,0.5239
109228,104824,189106,126434,114652,155806,38445,0.531839
90364.7,91852.4,172084,70153.8,65316.5,141062,22430.2,0.533235
103912,99469.3,179289,130539,121109,155404,23342.8,0.533827
124846,121863,189346,100850,86356.5,158875,16709.2,0.540426
109447,103760,190319,91453.3,82254.2,151396,21322.8,0.544673
140261,131545,196893,118772,98936.5,159322,27456.3,0.54775
105347,108643,175787,91528.7,82594.3,151259,28557.8,0.548608
108011,105500,177207,85644.5,73833.6,151884,25738.8,0.554735
106387,96613.4,182089,93792.8,77621.3,152548,72689.5,0.555222
75384.6,78067.2,162391,108164,100166,150926,46737.4,0.562295
103437,92714.7,177765,72097.1,59457.2,152336,24745.9,0.564122
93944.9,90543.4,174740,109251,98306.1,155885,34743.9,0.56537
125827,111544,193315,96958.4,77038.4,153681,20644.3,0.566268
82555.6,82665,167480,69181.3,63188.5,145464,13507.9,0.566736
99850.4,100605,173465,89002.3,81443.3,151401,39401.9,0.56989
93685.2,88509.6,171630,96217.1,84124.4,151985,15218.2,0.569941
106755,101400,183975,90333.3,80484.7,150892,25759.8,0.572489
104085,105480,182143,82206.1,77939.8,148045,13460.2,0.573222
95005.6,90922.8,190150,76660.1,66162.8,168019,16146.7,0.578537
114290,96874.8,193593,81618.8,63098.8,154948,4400.92,0.579811
87839.1,86551.3,168185,69494.7,60350.3,143116,38318.4,0.582766
99759.6,102935,169304,89361.7,80218.9,148770,19581,0.593417
101779,93624.5,180617,76118.1,64187.2,147653,18731.9,0.596362
71516.6,75847.1,159287,78137.4,76754.9,140958,14814.1,0.596484
136071,125035,196364,108811,88935,158339,51321.2,0.602895
99560.3,92985.7,170384,108209,96895,156403,51089.8,0.607644
100888,95363.7,175262,89781.6,71609.9,157885,13505.6,0.609767
122255,112403,196582,96147.4,81010.8,155710,18151.7,0.612746
87510.3,86550,166376,75663.9,69942,143819,20486.8,0.612921
96208.8,96964.9,176234,71118.3,62535,145586,27467,0.613793
106264,96574.1,182017,84053.5,69191.8,152951,22941.4,0.615237
110122,105738,188546,90832,80665.9,150894,12758.3,0.620216
93331.2,91683.6,172648,68144.9,61445.8,144906,13762.4,0.620481
102874,99240.6,179648,87161.1,75409.3,149357,12054.1,0.624742
99201.4,101849,176792,66067.6,60906.7,145240,21146.4,0.62503
104539,105072,185429,78157.3,69439.3,144882,20237.6,0.625868
100496,93517.9,183551,89193.8,74774.1,153183,37847.4,0.629798
88177.1,86572.3,165011,92201.3,79054.1,152949,28943.7,0.633798
91161.2,89360.7,168425,70306.2,62240.1,149487,30546.8,0.635097
123109,117006,192140,128481,112725,159983,45659.6,0.642351
85923.1,83341.7,166184,96110.5,89903,151416,34856.7,0.643907
109799,108958,181809,89687.9,76589.6,148349,28052.3,0.644172
121077,116474,198606,112993,97125.1,159209,21429.6,0.644729
87022.2,85445.2,168687,55369.5,48889.5,141698,17899.5,0.6448
113987,102436,190016,131626,105695,163127,20471.5,0.665377
104783,99100.2,178597,75026.7,66379.5,145513,30273.8,0.666093
135629,118607,203007,104463,82895.4,160524,21159.1,0.666785
109431,102241,191836,103711,92088.3,168167,20007.3,0.669387
101428,93501.4,177125,86220.1,74803.6,150237,33201.9,0.682369
95388.1,85830.9,182266,113839,99612.6,159049,28235.7,0.685771
115066,100350,193815,120508,96479.7,161394,73061.6,0.687346
119462,112563,186134,111800,94668.3,158940,18984.7,0.691802
88991.6,86270.9,166280,61665.7,58055.2,139331,20304.3,0.691966
88450,89827.5,169014,64151.4,56441.3,145201,21043,0.697743
106397,102715,176902,96356,82854.3,157950,24386.4,0.702043
102201,102447,181371,76314.3,70365.4,144992,36471.8,0.704088
99964.5,98219.6,174907,67879.5,59103.1,145664,7578.2,0.708552
122540,118052,192068,113838,98013.9,155468,34943.5,0.716594
118732,106738,187011,91030.9,76031,157470,35402.8,0.720243
105339,102583,178956,126541,113891,155163,25265.7,0.721044
145315,120029,206108,95345.9,65964,163025,34469.2,0.722341
119973,121597,196111,98515.4,83863.9,154665,12298.9,0.72451
115904,118801,192403,96669.1,91854.6,149423,13369.4,0.728845
116798,110618,192969,94631,80190.1,158351,34966.4,0.733084
81588.8,84826.1,172691,82180.5,73850.5,152393,26486.7,0.735572
111749,112697,186046,79766.5,68572.1,148230,12040.8,0.737694
85862.6,81866.4,165090,82048.6,74826.1,150082,46312.4,0.738447
110119,100624,182371,90707.2,79880,153904,9022.99,0.739505
141354,130680,204358,92118.8,68904.9,159959,22995.1,0.740021
93122,90660.3,181946,76459.5,67504.7,150433,13940,0.741969
81647,84604.7,159305,78870.3,76636.5,146660,19247.6,0.749696
124558,114682,191943,109212,92869.3,158315,38783.7,0.752678
81864.7,83265.4,165544,71678,69987.2,141393,20813.8,0.75274
122142,98522.3,198569,134526,105149,167648,30545.8,0.7552
95576.7,91040.5,171324,82739.1,72951.4,151705,17539.8,0.755838
100188,100271,172538,92069.5,80684,153803,30788.7,0.762081
101490,101467,169757,79348.9,69492.1,151834,8709.23,0.765529
121694,101652,187092,101708,74888.1,166336,23150,0.771365
98611.3,99358.3,174505,80636,74546.1,145669,9226.09,0.772548
113256,106879,182360,106952,89927.9,155640,48442.8,0.775784
145279,125988,207685,118819,95910,165588,31831.9,0.776592
82829.1,85481.8,164903,64346.1,58634.9,142325,18942.2,0.779057
108106,100887,179363,86274.2,72061.9,155830,33515,0.785106
76234.1,80224.3,160252,57029,57031.5,136491,19278.3,0.786028
102916,98335.3,182818,135720,111913,164806,15317.5,0.788344
80846.4,74323.4,167734,45130.5,39470.5,135916,9871.07,0.80311
86892.2,86964.2,167988,77992,69421.8,146743,26930.2,0.803738
135257,115806,206196,116956,95492.1,162278,33346.8,0.811209
93346.1,91528.2,172014,91545.6,86629.5,152014,27877.1,0.82235
86724.2,87415,165275,66165.8,59528.2,142023,9773.67,0.826113
88047.6,86526.7,168665,71835.4,66351.8,146270,17377.3,0.83471
130585,124449,200275,83686,70405,157794,15541.8,0.839168
105713,104167,175071,95121.5,80406.1,154759,30930,0.839279
104167,97203,182329,87455.4,77247.7,148950,28018.4,0.840208
94666.6,90561.6,175570,92335.9,84073.5,152338,24909.7,0.841498
77200.4,76698.2,159537,73560,69223.1,147325,20953.9,0.848394
82971.4,78543.7,167724,78317.9,69320,151817,17617.6,0.848996
91936.2,88682.7,169844,98761.4,89164,153091,20071.2,0.852262
91266,92556.7,168669,136880,116737,158395,23020.9,0.853824
79128.1,80746.4,159738,90452.8,82492.6,148952,22737.3,0.857513
121950,102315,191898,91624.8,69046.5,160868,15651.8,0.863016
64802.8,64407.6,151213,67148.5,66290.6,138055,14230.8,0.867913
119438,111440,187099,114850,97070.3,160549,15055.2,0.874395
99306.7,96456.8,176009,116280,102185,159187,64408,0.87572
131007,129918,196212,96576,81558.1,155732,35466,0.876743
73781.1,75279.6,154845,63626.7,57776,143564,19492.7,0.881449
123171,108588,193185,97983.6,82338.8,159457,30799.7,0.888479
134236,125616,187120,116102,92577.7,163272,21241.4,0.890859
103574,100542,173419,85391.6,73997,153117,34070.6,0.893984
124237,123944,196720,100177,86235.5,154155,37016.7,0.894911
131701,124242,200539,82881.2,68989.5,151461,23888.8,0.896829
115581,108364,187017,100012,82127.4,157705,15001.4,0.915925
95593.8,97131.3,169330,74505.6,72589,144124,16044.9,0.918963
148136,131180,210571,142047,115461,167521,58841.9,0.92773
81396.1,79419.6,164457,77448.5,67266.8,151025,27738.3,0.934466
124151,119994,192808,90821.3,78651.7,153568,31371.2,0.939579
109658,107931,175891,78000.7,66225.5,152099,23161.3,0.94756
93627.1,84837.8,173223,86506.7,77467.5,149429,14608.4,0.954157
90080.8,88245.3,172278,85873.4,81969.2,147441,20634.2,0.956619
87176.9,87745.1,170296,71591,62095.7,141084,17041.8,0.957587
86641,89689.2,165422,62831.3,62546.8,139558,11830.4,0.960866
87645.1,83263.9,174700,63226.4,52437.2,143881,12531.4,0.961456
135118,124604,202955,150686,118082,169829,53532.1,0.97211
140509,132007,200392,122604,101500,159772,47140.3,0.980884
90448.2,85070.7,169422,105218,91749.7,156554,23597.6,0.982476
122905,110685,186462,123636,93767.7,168723,31588.6,0.983341
117586,107639,189697,119251,95225.8,160380,40166.6,0.984052
86897,82457.5,175630,48761.4,43237.7,133957,8626.06,0.98608
109576,103941,186663,75360.7,66226.2,144921,8214.03,0.98704
141528,128172,204008,102861,82076.8,157868,34925.4,0.99479
122237,118674,182070,145104,124638,162087,13848.5,0.994831
108263,104726,186496,74760.4,64703.9,145337,12784.6,0.995205
85999.2,89621.1,164755,67284.1,65084.9,141819,21179.7,0.996772
110587,108287,185539,88468.9,79100.3,151874,29243.6,1.00303
109734,102604,185936,137278,119428,161498,35387,1.00744
123176,124166,188668,87818.8,76780,149218,30506.3,1.01569
139714,112605,204169,102656,71978.4,168190,24378.3,1.01927
76446.4,74221.1,164226,58806.4,54093.6,139576,10831.5,1.02394
80088.4,82782.3,162305,52338.5,50551.1,136152,11877.5,1.03287
96526.8,96647.8,169168,96266.1,84270.2,153894,20925.9,1.03546
95167,88143.8,174214,67077.7,59170.8,145703,18422.2,1.03933
92468.3,90166.8,172812,67851,59777,142368,30644.2,1.04164
107043,103699,182935,91741.6,77219.3,151157,22627.5,1.04232
93781.5,92172.5,173616,98925,86295.6,155458,13471.9,1.04464
145028,118790,210373,118219,85047.1,167760,31090.5,1.05389
90572,85181.5,168629,74633.3,63355.6,149284,19165.2,1.05736
98976.3,100123,169654,104306,95179.7,150902,22322.3,1.05818
96478.2,93465.2,173571,79224,71412.8,147750,25863.1,1.06417
92267.7,93274,175677,79766.3,71176.6,148622,33124.9,1.06623
101046,97011.2,182254,96485,83627.3,152607,15736.1,1.0685
123966,112265,193327,95537.7,74652.4,159350,12570.9,1.06946
143122,121375,207774,142562,111591,170258,33009.4,1.08175
107093,110058,189379,73462.5,65595.1,144201,17414.3,1.08218
106571,97703.2,179720,121895,101280,161901,47597.3,1.08221
99274.4,93574.3,173708,108964,91213.5,158674,20428.1,1.08257
88209.1,88607.1,165770,89144,85480.9,144696,6826.9,1.08872
120866,107788,189558,105929,98587.6,155740,25950.3,1.08938
80764.1,81822.6,158461,61324.3,59333.5,138424,15525,1.09271
87872.4,84540.5,168941,61293.3,53271.3,144236,31993,1.09776
111872,97353.2,193947,83219.3,68672,158103,19227.7,1.10114
104764,97001.7,175897,86865.1,79799.6,149317,22019.7,1.10703
117932,109631,193189,110679,89369.3,156020,48016.8,1.11209
122807,113925,194589,92152.8,75137,155886,17495.7,1.1132
123634,116692,184127,105135,88898.7,157809,55379.1,1.11709
112609,108166,182376,100766,87034.5,155953,21243,1.1188
126674,120879,197441,101718,83368.8,159917,37908.1,1.12079
99506.3,88772,176415,111987,95521.6,163894,18395.9,1.12138
103364,103800,182862,82324.2,73854.1,148607,21142.8,1.12682
129940,119538,196989,117921,102176,160702,26269.8,1.13183
116145,109227,186071,105464,83937.4,162088,28409.5,1.13262
90675.9,90080.8,166112,73159.8,64358.9,148549,23136.3,1.13276
105200,104801,189039,78549.3,69197.8,151778,14236.8,1.13771
120726,112454,193567,93470.6,76218,155206,63664.7,1.14897
110829,105767,183612,81071.1,68457.9,148293,22696.2,1.15513
129346,123677,199311,95372.9,81651.6,152525,20034.6,1.15635
147372,113858,210527,170288,122655,176878,43042.1,1.16031
100392,98985.9,174815,78404.1,68520.9,151796,19523.9,1.16113
123814,113328,189863,88957.2,72194.8,158402,21413.1,1.1652
114262,112934,186190,110302,93581.1,158317,21105.7,1.1659
113897,105925,189911,102429,91949,153384,14628.7,1.17699
118106,103140,193585,81516.6,65703.4,156459,21961.8,1.17866
114614,111611,192690,110267,94791,154670,31021.6,1.1806
111864,110011,177652,111640,89998.4,162302,24010.1,1.18133
108738,106461,188422,100141,87460.5,159777,17634.8,1.18192
123855,115421,194146,110243,88811,157165,33431.2,1.18482
123685,115709,193917,130513,104737,162911,26030.5,1.18696
118399,97083.5,189747,138968,110993,171673,36271.6,1.18881
103284,97335.1,181220,97118.9,81671.6,154136,17457,1.18953
102472,98719.2,182647,89610.8,80055.7,148001,28576.1,1.19835
77201.6,79076.3,159347,77059,69814,147339,34325.7,1.19879
110444,109676,183866,87162.8,73744.6,156178,18114.1,1.19942
89600.3,88778.9,169821,111030,105826,152526,22337.3,1.19946
110387,102289,178526,81519.5,66770.9,154976,22258.8,1.20205
128648,112167,193259,124912,102851,162551,32208.6,1.20218
79894.3,80517.4,165114,47685.8,44545.7,131664,17454.1,1.20327
99104.9,96123.6,170282,83644.3,75460.9,149138,21695.2,1.2057
88552.2,86224.3,167394,74102.7,63231.5,148267,14176.4,1.20583
80232.3,77846.2,159810,64100.4,59674.4,141739,8219.51,1.21786
91673.8,88942.8,171247,63131.1,55408.1,145965,19364,1.21966
117412,109463,182871,93290.4,75574.8,158035,24318.7,1.21998
108892,106865,186182,101044,92611.9,155841,28941.6,1.22177
84525.8,81160.8,165897,74223.5,65683,148447,19800.6,1.22937
89773.4,89558.2,175616,94447,86721.8,165344,17959.7,1.22985
90332.5,93234,168909,62490.7,57852.6,140827,26517.8,1.24881
155833,121029,206700,116276,69782.9,176107,27704.5,1.24984
100194,98975.1,179699,127348,110862,158016,40971.4,1.25471
87034.3,88196.1,167562,57858.4,52987.5,137967,13339.5,1.26044
94003,93229.6,172061,73002.1,68033.9,145185,14755.2,1.26516
66290.3,69939.3,154200,54858.5,53022.6,137969,16579.3,1.26629
143037,134728,203742,125842,101888,163714,34164.3,1.2684
110034,103281,182795,121382,106782,157955,25631.2,1.26927
86199.7,87034,164636,72192.9,65173.7,145847,22193.9,1.27288
108712,103656,189781,89934.5,79004,151284,43761.8,1.28463
121253,121630,199025,84354.4,74857.2,151050,13458.5,1.28544
88625.2,84957,172350,102319,86768.8,156331,24318.1,1.29237
84951,83172,161825,67127.5,59676.1,141369,7419.62,1.29455
84407.5,88420.7,165148,71930.5,71365.8,140841,18755,1.31037
101652,97201.1,174651,87365.6,77871.9,147542,37330.5,1.31392
137917,131461,201097,82435.4,70045.5,150863,43428.2,1.31455
85569.4,77700.7,175664,84493,74072.4,151756,31771.3,1.31635
108876,99289.2,178823,94033.1,78343.3,155413,29090.6,1.33381
112198,97284.6,180124,96035,73553.5,158672,16218.3,1.3342
103258,99097,183120,91794.9,81865.5,147163,30330.8,1.33591
117570,114119,182068,88277.1,76890.3,156218,30795.9,1.34012
95993,94899.2,175201,88155.6,75334.4,151898,18920.1,1.34282
96081.2,89118.9,172791,123593,104573,159972,26440.2,1.34748
65757.6,66972.5,153320,71761.6,70971.9,141143,28162.4,1.3497
120991,111941,187534,105993,81806.7,164974,26404.3,1.35707
90319.9,89837.8,173025,102908,94492.3,151004,29009.1,1.36244
79087.3,75504.4,175169,65803.8,58010.6,148421,6448.89,1.36488
113006,111757,177288,93631.4,84016,155422,29464.3,1.37439
118536,110192,201359,132226,119617,160186,26677.3,1.38065
99505.2,98470.3,180286,67212.7,59428.2,144604,11932.1,1.38126
110008,109347,178886,99378.7,85874.8,154578,21388.7,1.38191
99612.6,99886.1,174164,71366.4,63018.4,147777,14735.6,1.38322
91386.6,94497.6,170939,84095.4,79734.2,146338,20286.3,1.38396
95848.1,96279.5,168457,84394.2,77740.3,149397,14181.3,1.38429
77226.8,77672.6,160735,59532.1,56472.2,144119,8483.32,1.39401
116508,118197,183643,79719.3,73041.9,148244,47931.8,1.39586
113996,110520,180463,83388.2,71675.7,150535,37436.2,1.3964
115640,105904,188594,76848,62382.5,155769,12012,1.39831
101507,100829,174664,73324.1,65079.2,147948,20477.4,1.39934
124729,120302,183327,104698,95890.6,148711,28177.9,1.39946
75924.4,78022.7,158565,88701.9,82794.6,149017,29239,1.40139
88850.8,89135.3,165655,68392.5,63490.6,146395,28027.9,1.40645
123918,118980,189441,99737.6,81779.8,158228,20658.3,1.41372
113275,104620,183486,103542,85825.2,160253,22181.3,1.4141
68119.6,67249,159875,64477.9,56213.1,145839,13048.1,1.41431
142121,132188,209568,133961,111600,163143,18783.1,1.41665
102934,95886.7,177073,121593,104089,157678,20025.8,1.41754
105028,99607,184439,81722,69597.2,152827,10183.3,1.42351
81892,84757.2,165860,65306.8,61172.7,145002,15963.6,1.43063
111423,105495,187383,83842.6,73542.5,150427,24672.9,1.43381
124826,114808,194052,102865,83916.3,158739,17402.5,1.44054
77912.7,80241.8,158795,68259.4,63157.5,138242,20656.6,1.45322
119437,112875,194268,128012,110182,162058,37932.1,1.46231
105377,103204,174333,72770.2,62339.4,151024,20096.8,1.46713
81809.3,81581.1,162071,90712.7,83376.9,150540,23457.7,1.46939
85831,83962.9,172282,81074.3,76140.1,144713,16702.1,1.47122
71613.8,74898,155232,48795.1,47233.6,134403,11582.2,1.47519
99222,92920.3,176452,74498.1,62622.5,152408,13237.8,1.47706
99697.7,95754.3,176560,107391,91932.2,156005,30537,1.49186
128786,123693,199396,94092.9,78006.3,156050,30111.3,1.49256
99524.4,92218.2,178400,80283.8,64846.5,151589,17861.1,1.49846
137490,111179,196559,114786,87026.3,172927,40304.7,1.49875
117419,113260,194640,79192.4,68572.8,151085,40125.6,1.4991
148927,126892,208434,155806,125109,180481,44714.6,1.49948
137683,115656,202308,116905,90239.5,165950,38586.5,1.5062
102091,105591,172027,79810.1,71536.2,151008,29163,1.51464
135267,132129,204007,89638.3,74805.8,151673,9009.5,1.51662
132071,110197,199301,79594.7,60940.4,155066,16461,1.51821
107078,103882,182830,78081,67183.8,151435,12198.4,1.51923
140503,121921,201829,101891,80969.5,159830,45000.9,1.52191
105904,101938,182902,65524.1,57365.4,143929,14070.3,1.52231
111234,111516,182194,119147,108183,155971,34341.2,1.52514
112281,104961,192236,77951.3,65057.5,150808,28099.2,1.54408
89807.9,93650,162991,70653.5,64534.6,141645,27261.2,1.54758
130011,115780,194204,95732.5,74816.1,157994,8802.2,1.54841
100865,100581,181366,93836.5,84851.3,150423,26441.1,1.54918
102418,101770,169790,71868,63269.2,145542,24016.3,1.55373
95538.1,84905.7,179547,95942.9,73990.9,157882,23571.4,1.55453
113534,107945,191682,98167.5,84314.8,153658,14830.8,1.56084
111183,108470,189690,102776,83547.9,156098,15064.5,1.5736
120421,118371,192607,105482,87294.2,153170,26230.9,1.57473
88283,88721.6,172388,96431.7,90814.2,151891,26438.9,1.57648
89469.5,89927.2,171438,95911.1,87563.2,148486,11918.6,1.58405
105601,87906.2,191773,98489.5,80556.8,156033,18078.6,1.59426
83191.4,83579.4,166002,67066.2,64618.8,141979,13242.6,1.60148
